"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.qny1","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID_new"
"4",1719414384286,"26/06/2024 15:06:24",1719417984286,1,"26/06/2024 17:06:24",177048,9,"task-vy7n",NA,38522611,11318958,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ-A",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",44231.118,55214.118,55230.1180002861,44231.118,55214.118,55230.1180002861,1,44231.118,10999.0000002861,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPSCO83190"
"5",1719414384287,"26/06/2024 15:06:24",1719417984287,1,"26/06/2024 17:06:24",177048,9,"task-vy7n",NA,38522611,11318958,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ-A",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",53447.118,55214.118,55230.918,53447.118,55214.118,55230.918,1,53447.118,1783.8,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPSCO83190"
"6",1719414456466,"26/06/2024 15:07:36",1719418056466,1,"26/06/2024 17:07:36",177048,9,"task-vy7n",NA,38522611,11318958,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ-A",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",72196,72179.3,72196,72196,72179.3,72196,1,72196,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPSCO83190"
"7",1719414456470,"26/06/2024 15:07:36",1719418056470,1,"26/06/2024 17:07:36",177048,9,"task-vy7n",NA,38522611,11318958,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ-A",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",17749,72179.3,72196,17749,72179.3,72196,1,17749,54447,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPSCO83190"
"8",1719414456471,"26/06/2024 15:07:36",1719418056471,1,"26/06/2024 17:07:36",177048,9,"task-vy7n",NA,38522611,11318958,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ-A",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",47880.7,72179.3,72196,47880.7,72179.3,72196,1,47880.7,24315.3,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPSCO83190"
"9",1719414456471,"26/06/2024 15:07:36",1719418056471,1,"26/06/2024 17:07:36",177048,9,"task-vy7n",NA,38522611,11318958,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ-A",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",70196.3,72179.3,72196,70196.3,72179.3,72196,1,70196.3,1999.7,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPSCO83190"
"10",1719414486142,"26/06/2024 15:08:06",1719418086142,1,"26/06/2024 17:08:06",177048,9,"task-vy7n",NA,38522611,11318958,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ-A",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",29693.1000003815,29681.7,29693.1000003815,29693.1000003815,29681.7,29693.1000003815,1,29693.1000003815,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPSCO83190"
"11",1719414486146,"26/06/2024 15:08:06",1719418086146,1,"26/06/2024 17:08:06",177048,9,"task-vy7n",NA,38522611,11318958,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ-A",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",16216.1,29681.7,29697.1000003815,16216.1,29681.7,29697.1000003815,1,16216.1,13481.0000003815,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPSCO83190"
"12",1719414486146,"26/06/2024 15:08:06",1719418086146,1,"26/06/2024 17:08:06",177048,9,"task-vy7n",NA,38522611,11318958,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ-A",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",21882.5,29681.7,29697.6000003815,21882.5,29681.7,29697.6000003815,1,21882.5,7815.10000038147,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPSCO83190"
"13",1719414486146,"26/06/2024 15:08:06",1719418086146,1,"26/06/2024 17:08:06",177048,9,"task-vy7n",NA,38522611,11318958,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ-A",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",27532,29681.7,29698,27532,29681.7,29698,1,27532,2166,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPSCO83190"
"14",1719414486151,"26/06/2024 15:08:06",1719418086151,1,"26/06/2024 17:08:06",177048,9,"task-vy7n",NA,38522611,11318958,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x911",NA,NA,0,"BIQ-A",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO83190"
"1",1719396925976,"26/06/2024 10:15:25",1719400525976,1,"26/06/2024 12:15:25",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO65569"
"2",1719396966695,"26/06/2024 10:16:06",1719400566695,1,"26/06/2024 12:16:06",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",40731.1999999985,40716.3,40731.1999999985,40731.1999999985,40716.3,40731.1999999985,1,40731.1999999985,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPSCO65569"
"3",1719396966697,"26/06/2024 10:16:06",1719400566697,1,"26/06/2024 12:16:06",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",12982.7,40716.3,40733.4,12982.7,40716.3,40733.4,1,12982.7,27750.7,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPSCO65569"
"4",1719396966697,"26/06/2024 10:16:06",1719400566697,1,"26/06/2024 12:16:06",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",23399.8,40716.3,40733.4,23399.8,40716.3,40733.4,1,23399.8,17333.6,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPSCO65569"
"5",1719396966698,"26/06/2024 10:16:06",1719400566698,1,"26/06/2024 12:16:06",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",35915.3,40716.3,40733.4,35915.3,40716.3,40733.4,1,35915.3,4818.1,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPSCO65569"
"6",1719397010946,"26/06/2024 10:16:50",1719400610946,1,"26/06/2024 12:16:50",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",44266.2,44249.4,44266.2,44266.2,44249.4,44266.2,1,44266.2,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPSCO65569"
"7",1719397010949,"26/06/2024 10:16:50",1719400610949,1,"26/06/2024 12:16:50",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",14216.4,44249.4,44266.2,14216.4,44249.4,44266.2,1,14216.4,30049.8,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPSCO65569"
"8",1719397010950,"26/06/2024 10:16:50",1719400610950,1,"26/06/2024 12:16:50",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",25532.9,44249.4,44266.2,25532.9,44249.4,44266.2,1,25532.9,18733.3,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPSCO65569"
"9",1719397010951,"26/06/2024 10:16:50",1719400610951,1,"26/06/2024 12:16:50",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",43216,44249.4,44266.2,43216,44249.4,44266.2,1,43216,1050.19999999998,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPSCO65569"
"10",1719397027034,"26/06/2024 10:17:07",1719400627034,1,"26/06/2024 12:17:07",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",16107.9999999985,16099.7,16107.9999999985,16107.9999999985,16099.7,16107.9999999985,1,16107.9999999985,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPSCO65569"
"11",1719397027038,"26/06/2024 10:17:07",1719400627038,1,"26/06/2024 12:17:07",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",9098.90000000001,16099.7,16112.2999999993,9098.90000000001,16099.7,16112.2999999993,1,9098.90000000001,7013.39999999925,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPSCO65569"
"12",1719397027038,"26/06/2024 10:17:07",1719400627038,1,"26/06/2024 12:17:07",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",11883.1,16099.7,16112.9000000008,11883.1,16099.7,16112.9000000008,1,11883.1,4229.80000000075,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPSCO65569"
"13",1719397027039,"26/06/2024 10:17:07",1719400627039,1,"26/06/2024 12:17:07",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",15282.6,16099.7,16113.4999999985,15282.6,16099.7,16113.4999999985,1,15282.6,830.89999999851,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPSCO65569"
"14",1719397027046,"26/06/2024 10:17:07",1719400627046,1,"26/06/2024 12:17:07",177048,9,"task-vy7n",NA,38506821,11316812,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x725",NA,NA,0,"BIQ-A",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_2","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO65569"
"1",1719243569846,"24/06/2024 15:39:29",1719247169846,1,"24/06/2024 17:39:29",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO01588"
"2",1719243616489,"24/06/2024 15:40:16",1719247216489,1,"24/06/2024 17:40:16",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",46646.6,46642.3,46646.6,46646.6,46642.3,46646.6,1,46646.6,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPSCO01588"
"3",1719243616490,"24/06/2024 15:40:16",1719247216490,1,"24/06/2024 17:40:16",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",22173,46642.3,46646.6,22173,46642.3,46646.6,1,22173,24473.6,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPSCO01588"
"4",1719243616491,"24/06/2024 15:40:16",1719247216491,1,"24/06/2024 17:40:16",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",39908.2,46642.3,46646.6,39908.2,46642.3,46646.6,1,39908.2,6738.39999999999,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPSCO01588"
"5",1719243616491,"24/06/2024 15:40:16",1719247216491,1,"24/06/2024 17:40:16",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",45300.4,46642.3,46646.6,45300.4,46642.3,46646.6,1,45300.4,1346.2,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPSCO01588"
"6",1719243645262,"24/06/2024 15:40:45",1719247245262,1,"24/06/2024 17:40:45",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",28779.5000000001,28777.8,28779.5000000001,28779.5000000001,28777.8,28779.5000000001,1,28779.5000000001,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPSCO01588"
"7",1719243645264,"24/06/2024 15:40:45",1719247245264,1,"24/06/2024 17:40:45",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",4287.9,28777.8,28781.4,4287.9,28777.8,28781.4,1,4287.9,24493.5,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPSCO01588"
"8",1719243645264,"24/06/2024 15:40:45",1719247245264,1,"24/06/2024 17:40:45",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",9200.8,28777.8,28781.7,9200.8,28777.8,28781.7,1,9200.8,19580.9,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPSCO01588"
"9",1719243645265,"24/06/2024 15:40:45",1719247245265,1,"24/06/2024 17:40:45",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",16830.8,28777.8,28781.9,16830.8,28777.8,28781.9,1,16830.8,11951.1,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPSCO01588"
"10",1719243656174,"24/06/2024 15:40:56",1719247256174,1,"24/06/2024 17:40:56",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",10913.3000000002,10909.5,10913.3000000002,10913.3000000002,10909.5,10913.3000000002,1,10913.3000000002,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPSCO01588"
"11",1719243656176,"24/06/2024 15:40:56",1719247256176,1,"24/06/2024 17:40:56",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5375.5,10909.5,10913.7,5375.5,10909.5,10913.7,1,5375.5,5538.2,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPSCO01588"
"12",1719243656176,"24/06/2024 15:40:56",1719247256176,1,"24/06/2024 17:40:56",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",6175.70000000001,10909.5,10913.7,6175.70000000001,10909.5,10913.7,1,6175.70000000001,4737.99999999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPSCO01588"
"13",1719243656176,"24/06/2024 15:40:56",1719247256176,1,"24/06/2024 17:40:56",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",8275.8,10909.5,10913.7,8275.8,10909.5,10913.7,1,8275.8,2637.89999999999,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPSCO01588"
"14",1719243656179,"24/06/2024 15:40:56",1719247256179,1,"24/06/2024 17:40:56",177048,9,"task-vy7n",NA,38461799,11306131,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1920x1080","1920x953",NA,NA,0,"BIQ-A",3,"FGEHDACB","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO01588"
"1",1719223954294,"24/06/2024 10:12:34",1719227554294,1,"24/06/2024 12:12:34",177048,9,"task-vy7n",NA,38452841,11302443,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x800","1280x665",NA,NA,0,"BIQ-A",3,"DECFBGAH","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO91602"
"2",1719223972661,"24/06/2024 10:12:52",1719227572661,1,"24/06/2024 12:12:52",177048,9,"task-vy7n",NA,38452841,11302443,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x800","1280x665",NA,NA,0,"BIQ-A",3,"DECFBGAH","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",18373.1,18366.7,18373.1,18373.1,18366.7,18373.1,1,18373.1,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPSCO91602"
"3",1719223972663,"24/06/2024 10:12:52",1719227572663,1,"24/06/2024 12:12:52",177048,9,"task-vy7n",NA,38452841,11302443,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x800","1280x665",NA,NA,0,"BIQ-A",3,"DECFBGAH","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",9800,18366.7,18379.8999999523,9800,18366.7,18379.8999999523,1,9800,8579.89999995231,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPSCO91602"
"4",1719223972663,"24/06/2024 10:12:52",1719227572663,1,"24/06/2024 12:12:52",177048,9,"task-vy7n",NA,38452841,11302443,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x800","1280x665",NA,NA,0,"BIQ-A",3,"DECFBGAH","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",12166.6,18366.7,18380.2999999285,12166.6,18366.7,18380.2999999285,1,12166.6,6213.69999992847,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPSCO91602"
"5",1719223972664,"24/06/2024 10:12:52",1719227572664,1,"24/06/2024 12:12:52",177048,9,"task-vy7n",NA,38452841,11302443,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x800","1280x665",NA,NA,0,"BIQ-A",3,"DECFBGAH","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","8",16700.5,18366.7,18380.6999999046,16700.5,18366.7,18380.6999999046,1,16700.5,1680.19999990463,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPSCO91602"
"6",1719223996171,"24/06/2024 10:13:16",1719227596171,1,"24/06/2024 12:13:16",177048,9,"task-vy7n",NA,38452841,11302443,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1280x800","1280x665",NA,NA,0,"BIQ-A",3,"DECFBGAH","Passed AC2",NA,"spreadsheet","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",23521.2999999762,23516.8,23521.2999999762,23521.2999999762,23516.8,23521.2999999762,1,23521.2999999762,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPSCO91602"
