"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1695838520708,"27/09/2023 18:15:20",1695824120708,-4,"27/09/2023 10:15:20",144636,5,"task-gjqt",NA,31905026,9434076,NA,"complete","lqhvtm","3T111IHZ5KPKFV2VC6YM36UW6JF9RV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT97235"
"2",1695838526454,"27/09/2023 18:15:26",1695824126454,-4,"27/09/2023 10:15:26",144636,5,"task-gjqt",NA,31905026,9434076,NA,"complete","lqhvtm","3T111IHZ5KPKFV2VC6YM36UW6JF9RV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",5759.736,5743.07,5759.736,5759.736,5743.07,5759.736,1,5759.736,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT97235"
"3",1695838526456,"27/09/2023 18:15:26",1695824126456,-4,"27/09/2023 10:15:26",144636,5,"task-gjqt",NA,31905026,9434076,NA,"complete","lqhvtm","3T111IHZ5KPKFV2VC6YM36UW6JF9RV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",1583.377,5743.07,5759.736,1583.377,5743.07,5759.736,1,1583.377,4176.359,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT97235"
"4",1695838526456,"27/09/2023 18:15:26",1695824126456,-4,"27/09/2023 10:15:26",144636,5,"task-gjqt",NA,31905026,9434076,NA,"complete","lqhvtm","3T111IHZ5KPKFV2VC6YM36UW6JF9RV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",2274.792,5743.07,5759.736,2274.792,5743.07,5759.736,1,2274.792,3484.944,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT97235"
"5",1695838526457,"27/09/2023 18:15:26",1695824126457,-4,"27/09/2023 10:15:26",144636,5,"task-gjqt",NA,31905026,9434076,NA,"complete","lqhvtm","3T111IHZ5KPKFV2VC6YM36UW6JF9RV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",2926.132,5743.07,5759.736,2926.132,5743.07,5759.736,1,2926.132,2833.604,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT97235"
"6",1695838529661,"27/09/2023 18:15:29",1695824129661,-4,"27/09/2023 10:15:29",144636,5,"task-gjqt",NA,31905026,9434076,NA,"complete","lqhvtm","3T111IHZ5KPKFV2VC6YM36UW6JF9RV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",3234.45499990463,3223.785,3234.45499990463,3234.45499990463,3223.785,3234.45499990463,1,3234.45499990463,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT97235"
"7",1695838529662,"27/09/2023 18:15:29",1695824129662,-4,"27/09/2023 10:15:29",144636,5,"task-gjqt",NA,31905026,9434076,NA,"complete","lqhvtm","3T111IHZ5KPKFV2VC6YM36UW6JF9RV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",1669.044,3223.785,3235.15499995232,1669.044,3223.785,3235.15499995232,1,1669.044,1566.11099995232,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT97235"
"8",1695838529662,"27/09/2023 18:15:29",1695824129662,-4,"27/09/2023 10:15:29",144636,5,"task-gjqt",NA,31905026,9434076,NA,"complete","lqhvtm","3T111IHZ5KPKFV2VC6YM36UW6JF9RV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",2172.189,3223.785,3235.55499980926,2172.189,3223.785,3235.55499980926,1,2172.189,1063.36599980926,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT97235"
"9",1695838529662,"27/09/2023 18:15:29",1695824129662,-4,"27/09/2023 10:15:29",144636,5,"task-gjqt",NA,31905026,9434076,NA,"complete","lqhvtm","3T111IHZ5KPKFV2VC6YM36UW6JF9RV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",2682.36,3223.785,3235.95499990463,2682.36,3223.785,3235.95499990463,1,2682.36,553.594999904633,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT97235"
"10",1695838532885,"27/09/2023 18:15:32",1695824132885,-4,"27/09/2023 10:15:32",144636,5,"task-gjqt",NA,31905026,9434076,NA,"complete","lqhvtm","3T111IHZ5KPKFV2VC6YM36UW6JF9RV","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x619",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",3234.57,3231.786,3234.57,3234.57,3231.786,3234.57,1,3234.57,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT97235"
