"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1697545850216,"17/10/2023 12:30:50",1697549450216,1,"17/10/2023 14:30:50",147682,3,"questionnaire-wop8",NA,32290928,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1-0","1","SUPPRF43420"
"1",1697545859640,"17/10/2023 12:30:59",1697549459640,1,"17/10/2023 14:30:59",147682,3,"questionnaire-wop8",NA,32290934,9549831,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Firefox 118.0","2560x1440","2560x1279",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1-0","1","SUPPRF96180"
"1",1697546420476,"17/10/2023 12:40:20",1697550020476,1,"17/10/2023 14:40:20",147682,3,"questionnaire-wop8",NA,32291202,9549844,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x955",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1-0","1","SUPPRF31218"
"1",1697547136050,"17/10/2023 12:52:16",1697550736050,1,"17/10/2023 14:52:16",147682,3,"questionnaire-wop8",NA,32292181,9550140,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1536x864","1536x739",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1-0","1","SUPPRF75168"
"1",1697547178940,"17/10/2023 12:52:58",1697550778940,1,"17/10/2023 14:52:58",147682,3,"questionnaire-wop8",NA,32292203,9550001,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 117.0.2045.31","1280x720","1272x598",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2",NA,"1-0","1","SUPPRF66122"
"1",1697547648392,"17/10/2023 13:00:48",1697551248392,1,"17/10/2023 15:00:48",147682,3,"questionnaire-wop8",NA,32292661,9550288,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x941",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2",NA,"1-0","1","SUPPRF71510"
"1",1697566100177,"17/10/2023 18:08:20",1697551700177,-4,"17/10/2023 10:08:20",147682,3,"questionnaire-wop8",NA,32293108,9550439,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x705",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2",NA,"1-0","1","SUPPRF51583"
"1",1697566941518,"17/10/2023 18:22:21",1697552541518,-4,"17/10/2023 10:22:21",147682,3,"questionnaire-wop8",NA,32293812,9550543,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x733",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1","2","SUPPRF16716"
"1",1697577112649,"17/10/2023 21:11:52",1697562712649,-4,"17/10/2023 13:11:52",147682,3,"questionnaire-wop8",NA,32307079,9553290,NA,"rejected - time limit reached",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x720","1280x610",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1-0","1","SUPPRF34589"
"1",1697560721195,"17/10/2023 16:38:41",1697564321195,1,"17/10/2023 18:38:41",147682,3,"questionnaire-wop8",NA,32310742,9554018,NA,"rejected - time limit reached",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x720","1280x563",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1-0","1","SUPPRF08202"
