"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1697545666335,"17/10/2023 12:27:46",1697549266335,1,"17/10/2023 14:27:46",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF43420"
"2",1697545683115,"17/10/2023 12:28:03",1697549283115,1,"17/10/2023 14:28:03",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",16809.386,16800.414,16809.386,16809.386,16800.414,16809.386,1,16809.386,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF43420"
"3",1697545683117,"17/10/2023 12:28:03",1697549283117,1,"17/10/2023 14:28:03",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",8233.326,16800.414,16811.6860000715,8233.326,16800.414,16811.6860000715,1,8233.326,8578.36000007152,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF43420"
"4",1697545683117,"17/10/2023 12:28:03",1697549283117,1,"17/10/2023 14:28:03",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",13283.124,16800.414,16811.886,13283.124,16800.414,16811.886,1,13283.124,3528.762,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF43420"
"5",1697545683118,"17/10/2023 12:28:03",1697549283118,1,"17/10/2023 14:28:03",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",14733.83,16800.414,16812.0860000477,14733.83,16800.414,16812.0860000477,1,14733.83,2078.25600004768,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF43420"
"6",1697545701947,"17/10/2023 12:28:21",1697549301947,1,"17/10/2023 14:28:21",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",18841.2720000715,18833.679,18841.2720000715,18841.2720000715,18833.679,18841.2720000715,1,18841.2720000715,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF43420"
"7",1697545701950,"17/10/2023 12:28:21",1697549301950,1,"17/10/2023 14:28:21",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",7216.378,18833.679,18844.472,7216.378,18833.679,18844.472,1,7216.378,11628.094,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF43420"
"8",1697545701951,"17/10/2023 12:28:21",1697549301951,1,"17/10/2023 14:28:21",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",9950.142,18833.679,18844.8720000954,9950.142,18833.679,18844.8720000954,1,9950.142,8894.73000009537,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF43420"
"9",1697545701951,"17/10/2023 12:28:21",1697549301951,1,"17/10/2023 14:28:21",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",17717.057,18833.679,18845.1720000477,17717.057,18833.679,18845.1720000477,1,17717.057,1128.11500004768,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF43420"
"10",1697545712663,"17/10/2023 12:28:32",1697549312663,1,"17/10/2023 14:28:32",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",10723.8930000238,10716.779,10723.8930000238,10723.8930000238,10716.779,10723.8930000238,1,10723.8930000238,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF43420"
"11",1697545712665,"17/10/2023 12:28:32",1697549312665,1,"17/10/2023 14:28:32",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",4649.814,10716.779,10725.793,4649.814,10716.779,10725.793,1,4649.814,6075.979,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF43420"
"12",1697545712665,"17/10/2023 12:28:32",1697549312665,1,"17/10/2023 14:28:32",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",6599.736,10716.779,10726.0930000715,6599.736,10716.779,10726.0930000715,1,6599.736,4126.35700007153,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF43420"
"13",1697545712666,"17/10/2023 12:28:32",1697549312666,1,"17/10/2023 14:28:32",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",9800.149,10716.779,10726.293,9800.149,10716.779,10726.293,1,9800.149,926.144,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF43420"
"14",1697545712667,"17/10/2023 12:28:32",1697549312667,1,"17/10/2023 14:28:32",147682,3,"task-gjqt",NA,32290856,9549837,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF43420"
