"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"3",1693225290896,"28/08/2023 12:21:30",1693228890896,1,"28/08/2023 14:21:30",140743,17,"task-n9i1",NA,31390001,9296849,NA,"complete",NA,"64ec9ceab0ce5040c12ad22a","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1517x722",NA,NA,0,"Pre-Task Notice",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF13138"
"1",1692034874995,"14/08/2023 17:41:14",1692038474995,1,"14/08/2023 19:41:14",140743,17,"task-n9i1",NA,31182660,9244459,NA,"complete",NA,"64da722cd7dae2d981f16215","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1707x830",NA,NA,0,"Pre-Task Notice",2,"FGEHDICJBA","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF02973"
"2",1692034881042,"14/08/2023 17:41:21",1692038481042,1,"14/08/2023 19:41:21",140743,17,"task-n9i1",NA,31182660,9244459,NA,"complete",NA,"64da722cd7dae2d981f16215","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1707x830",NA,NA,0,"Pre-Task Notice",2,"FGEHDICJBA","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",6057.32099998808,6044.871,6057.32099998808,6057.32099998808,6044.871,6057.32099998808,1,6057.32099998808,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF02973"
"3",1692034881043,"14/08/2023 17:41:21",1692038481043,1,"14/08/2023 19:41:21",140743,17,"task-n9i1",NA,31182660,9244459,NA,"complete",NA,"64da722cd7dae2d981f16215","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1707x830",NA,NA,0,"Pre-Task Notice",2,"FGEHDICJBA","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF02973"
"1",1692033900882,"14/08/2023 17:25:00",1692037500882,1,"14/08/2023 19:25:00",140743,17,"task-n9i1",NA,31181949,9244263,NA,"complete",NA,"64da6f1a5aac95015e309356","computer","Desktop or Laptop","Windows 10","Edge 115.0.1901.200","1366x768","1311x657",NA,NA,0,"Pre-Task Notice",2,"EFDGCHBIAJ","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF13522"
"2",1692033904561,"14/08/2023 17:25:04",1692037504561,1,"14/08/2023 19:25:04",140743,17,"task-n9i1",NA,31181949,9244263,NA,"complete",NA,"64da6f1a5aac95015e309356","computer","Desktop or Laptop","Windows 10","Edge 115.0.1901.200","1366x768","1311x657",NA,NA,0,"Pre-Task Notice",2,"EFDGCHBIAJ","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",3725.42100001192,3717.336,3725.42100001192,3725.42100001192,3717.336,3725.42100001192,1,3725.42100001192,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF13522"
"3",1692033904575,"14/08/2023 17:25:04",1692037504575,1,"14/08/2023 19:25:04",140743,17,"task-n9i1",NA,31181949,9244263,NA,"complete",NA,"64da6f1a5aac95015e309356","computer","Desktop or Laptop","Windows 10","Edge 115.0.1901.200","1366x768","1311x657",NA,NA,0,"Pre-Task Notice",2,"EFDGCHBIAJ","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF13522"
"1",1692030865970,"14/08/2023 16:34:25",1692034465970,1,"14/08/2023 18:34:25",140743,17,"task-n9i1",NA,31181248,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Task Notice",2,"DECFBGAHJI","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF53772"
"2",1692030873936,"14/08/2023 16:34:33",1692034473936,1,"14/08/2023 18:34:33",140743,17,"task-n9i1",NA,31181248,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Task Notice",2,"DECFBGAHJI","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",9087.749,9071.206,9087.749,9087.749,9071.206,9087.749,1,9087.749,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF53772"
"3",1692030873947,"14/08/2023 16:34:33",1692034473947,1,"14/08/2023 18:34:33",140743,17,"task-n9i1",NA,31181248,9244017,NA,"complete",NA,"64da50a5b280d5d8e5e9eb1f","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x609",NA,NA,0,"Pre-Task Notice",2,"DECFBGAHJI","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF53772"
"1",1692026945403,"14/08/2023 15:29:05",1692030545403,1,"14/08/2023 17:29:05",140743,17,"task-n9i1",NA,31180073,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Task Notice",2,"BCADJEIFHG","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59606"
"2",1692026947171,"14/08/2023 15:29:07",1692030547171,1,"14/08/2023 17:29:07",140743,17,"task-n9i1",NA,31180073,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Task Notice",2,"BCADJEIFHG","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",1791.01399996424,1783.542,1791.01399996424,1791.01399996424,1783.542,1791.01399996424,1,1791.01399996424,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF59606"
"3",1692026947172,"14/08/2023 15:29:07",1692030547172,1,"14/08/2023 17:29:07",140743,17,"task-n9i1",NA,31180073,9243586,NA,"complete",NA,"64da54ae60b9358d64ee4f59","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1707x1067","852x900",NA,NA,0,"Pre-Task Notice",2,"BCADJEIFHG","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59606"
"1",1692019263171,"14/08/2023 13:21:03",1692022863171,1,"14/08/2023 15:21:03",140743,17,"task-n9i1",NA,31176996,9242705,NA,"complete",NA,"64da33cb039cd8a237b8ae7e","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,0,"Pre-Task Notice",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF02797"
"2",1692019269461,"14/08/2023 13:21:09",1692022869461,1,"14/08/2023 15:21:09",140743,17,"task-n9i1",NA,31176996,9242705,NA,"complete",NA,"64da33cb039cd8a237b8ae7e","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,0,"Pre-Task Notice",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",6308.53499999995,6299.649,6308.53499999995,6308.53499999995,6299.649,6308.53499999995,1,6308.53499999995,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF02797"
"3",1692019269462,"14/08/2023 13:21:09",1692022869462,1,"14/08/2023 15:21:09",140743,17,"task-n9i1",NA,31176996,9242705,NA,"complete",NA,"64da33cb039cd8a237b8ae7e","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,0,"Pre-Task Notice",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF02797"
"1",1692017805582,"14/08/2023 12:56:45",1692021405582,1,"14/08/2023 14:56:45",140743,17,"task-n9i1",NA,31176471,9242601,NA,"complete",NA,"64da2f985a88203d07bbb784","computer","Desktop or Laptop","Windows 10","Firefox 116.0","2560x1440","2560x1307",NA,NA,0,"Pre-Task Notice",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF54733"
"2",1692017816322,"14/08/2023 12:56:56",1692021416322,1,"14/08/2023 14:56:56",140743,17,"task-n9i1",NA,31176471,9242601,NA,"complete",NA,"64da2f985a88203d07bbb784","computer","Desktop or Laptop","Windows 10","Firefox 116.0","2560x1440","2560x1307",NA,NA,0,"Pre-Task Notice",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",10740.7,10740.24,10740.7,10740.7,10740.24,10740.7,1,10740.7,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF54733"
"3",1692017816325,"14/08/2023 12:56:56",1692021416325,1,"14/08/2023 14:56:56",140743,17,"task-n9i1",NA,31176471,9242601,NA,"complete",NA,"64da2f985a88203d07bbb784","computer","Desktop or Laptop","Windows 10","Firefox 116.0","2560x1440","2560x1307",NA,NA,0,"Pre-Task Notice",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF54733"
"1",1692017033079,"14/08/2023 12:43:53",1692020633079,1,"14/08/2023 14:43:53",140743,17,"task-n9i1",NA,31176215,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Task Notice",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF44269"
"2",1692017039750,"14/08/2023 12:43:59",1692020639750,1,"14/08/2023 14:43:59",140743,17,"task-n9i1",NA,31176215,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Task Notice",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",6690.44300001192,6683.101,6690.44300001192,6690.44300001192,6683.101,6690.44300001192,1,6690.44300001192,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF44269"
"3",1692017039752,"14/08/2023 12:43:59",1692020639752,1,"14/08/2023 14:43:59",140743,17,"task-n9i1",NA,31176215,9242534,NA,"complete",NA,"64da2b07dffffeb613275ea3","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1287x741",NA,NA,0,"Pre-Task Notice",2,"IJHAGBFCED","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF44269"
"1",1692015691280,"14/08/2023 12:21:31",1692019291280,1,"14/08/2023 14:21:31",140743,17,"task-n9i1",NA,31175730,9242486,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Pre-Task Notice",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF83190"
"2",1692015693376,"14/08/2023 12:21:33",1692019293376,1,"14/08/2023 14:21:33",140743,17,"task-n9i1",NA,31175730,9242486,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Pre-Task Notice",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",2115.573,2098.899,2115.573,2115.573,2098.899,2115.573,1,2115.573,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF83190"
"3",1692015693378,"14/08/2023 12:21:33",1692019293378,1,"14/08/2023 14:21:33",140743,17,"task-n9i1",NA,31175730,9242486,NA,"complete",NA,"64da2810496ece3b2ddf78ff","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x603",NA,NA,0,"Pre-Task Notice",2,"GHFIEJDACB","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF83190"
"1",1692015223463,"14/08/2023 12:13:43",1692018823463,1,"14/08/2023 14:13:43",140743,17,"task-n9i1",NA,31175580,9242421,NA,"complete",NA,"64da2331d1c99ce54caf7f00","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Task Notice",2,"DECFBGAHJI","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF01065"
"2",1692015226802,"14/08/2023 12:13:46",1692018826802,1,"14/08/2023 14:13:46",140743,17,"task-n9i1",NA,31175580,9242421,NA,"complete",NA,"64da2331d1c99ce54caf7f00","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Task Notice",2,"DECFBGAHJI","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",3349.006,3332.427,3349.006,3349.006,3332.427,3349.006,1,3349.006,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF01065"
"3",1692015226803,"14/08/2023 12:13:46",1692018826803,1,"14/08/2023 14:13:46",140743,17,"task-n9i1",NA,31175580,9242421,NA,"complete",NA,"64da2331d1c99ce54caf7f00","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Task Notice",2,"DECFBGAHJI","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF01065"
"1",1692015126775,"14/08/2023 12:12:06",1692018726775,1,"14/08/2023 14:12:06",140743,17,"task-n9i1",NA,31175540,9242405,NA,"complete",NA,"64da234622c1185dd4ea45b0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","2048x1152","2048x1074",NA,NA,0,"Pre-Task Notice",2,"BCADJEIFHG","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF26790"
"2",1692015137765,"14/08/2023 12:12:17",1692018737765,1,"14/08/2023 14:12:17",140743,17,"task-n9i1",NA,31175540,9242405,NA,"complete",NA,"64da234622c1185dd4ea45b0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","2048x1152","2048x1074",NA,NA,0,"Pre-Task Notice",2,"BCADJEIFHG","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",11621.6000000238,11610.567,11621.6000000238,11621.6000000238,11610.567,11621.6000000238,1,11621.6000000238,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF26790"
"3",1692015137767,"14/08/2023 12:12:17",1692018737767,1,"14/08/2023 14:12:17",140743,17,"task-n9i1",NA,31175540,9242405,NA,"complete",NA,"64da234622c1185dd4ea45b0","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","2048x1152","2048x1074",NA,NA,0,"Pre-Task Notice",2,"BCADJEIFHG","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF26790"
"1",1692014798892,"14/08/2023 12:06:38",1692018398892,1,"14/08/2023 14:06:38",140743,17,"task-n9i1",NA,31175415,9242399,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Pre-Task Notice",2,"CDBEAFJGIH","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF27407"
"2",1692015108965,"14/08/2023 12:11:48",1692018708965,1,"14/08/2023 14:11:48",140743,17,"task-n9i1",NA,31175415,9242399,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Pre-Task Notice",2,"CDBEAFJGIH","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",310597.999,310581.316,310597.999,310597.999,310581.316,310597.999,1,310597.999,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF27407"
"3",1692015108977,"14/08/2023 12:11:48",1692018708977,1,"14/08/2023 14:11:48",140743,17,"task-n9i1",NA,31175415,9242399,NA,"complete",NA,"64da217fbeca8340a86d1818","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Pre-Task Notice",2,"CDBEAFJGIH","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF27407"
"1",1692014162729,"14/08/2023 11:56:02",1692017762729,1,"14/08/2023 13:56:02",140743,17,"task-n9i1",NA,31175160,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Pre-Task Notice",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF71024"
"2",1692014174331,"14/08/2023 11:56:14",1692017774331,1,"14/08/2023 13:56:14",140743,17,"task-n9i1",NA,31175160,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Pre-Task Notice",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",11624.6210000003,11613.872,11624.6210000003,11624.6210000003,11613.872,11624.6210000003,1,11624.6210000003,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF71024"
"3",1692014174335,"14/08/2023 11:56:14",1692017774335,1,"14/08/2023 13:56:14",140743,17,"task-n9i1",NA,31175160,9242371,NA,"complete",NA,"64da21b55d753010d019b257","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x789",NA,NA,0,"Pre-Task Notice",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF71024"
"1",1692005919124,"14/08/2023 09:38:39",1692009519124,1,"14/08/2023 11:38:39",140743,17,"task-n9i1",NA,31172534,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Task Notice",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF13097"
"2",1692005921334,"14/08/2023 09:38:41",1692009521334,1,"14/08/2023 11:38:41",140743,17,"task-n9i1",NA,31172534,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Task Notice",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",2204,2188,2204,2204,2188,2204,1,2204,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF13097"
"3",1692005921339,"14/08/2023 09:38:41",1692009521339,1,"14/08/2023 11:38:41",140743,17,"task-n9i1",NA,31172534,9241755,NA,"complete",NA,"64d9ff59202825d1e987df74","tablet","Apple iPad","iOS 16.5","Chrome 115.0.5790.160","810x1080","1080x695",NA,NA,0,"Pre-Task Notice",2,"ABJCIDHEGF","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF13097"
"1",1692005878007,"14/08/2023 09:37:58",1692009478007,1,"14/08/2023 11:37:58",140743,17,"task-n9i1",NA,31172523,9241810,NA,"complete",NA,"64da02835a5052b70ee79e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Task Notice",2,"FGEHDICJBA","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF98941"
"2",1692005885194,"14/08/2023 09:38:05",1692009485194,1,"14/08/2023 11:38:05",140743,17,"task-n9i1",NA,31172523,9241810,NA,"complete",NA,"64da02835a5052b70ee79e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Task Notice",2,"FGEHDICJBA","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",7216.784,7200.533,7216.784,7216.784,7200.533,7216.784,1,7216.784,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF98941"
"3",1692005885198,"14/08/2023 09:38:05",1692009485198,1,"14/08/2023 11:38:05",140743,17,"task-n9i1",NA,31172523,9241810,NA,"complete",NA,"64da02835a5052b70ee79e36","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Task Notice",2,"FGEHDICJBA","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF98941"
"1",1692005739991,"14/08/2023 09:35:39",1692009339991,1,"14/08/2023 11:35:39",140743,17,"task-n9i1",NA,31172485,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Task Notice",2,"DECFBGAHJI","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20908"
"2",1692005746388,"14/08/2023 09:35:46",1692009346388,1,"14/08/2023 11:35:46",140743,17,"task-n9i1",NA,31172485,9241773,NA,"complete",NA,"64da000bb77c30175cda1703","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","810x1080","1080x707",NA,NA,0,"Pre-Task Notice",2,"DECFBGAHJI","","study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Screen","Screen 1","xrjwiw",1,"continue","",6400,6383,6400,6400,6383,6400,1,6400,0,0,NA,"Click To Continue","Continue Button",2,"object-4","Screen",NA,"SUPPRF20908"
