"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"2",1692551597440,"20/08/2023 17:13:17",1692555197440,1,"20/08/2023 19:13:17",140743,17,"task-oyxw",NA,31263439,9267612,NA,"complete",NA,"64e252d5b92f3bcf49791cfd","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",8255.50400009537,8251.193,8255.50400009537,8255.50400009537,8251.193,8255.50400009537,1,8255.50400009537,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF06732"
"3",1692551598772,"20/08/2023 17:13:18",1692555198772,1,"20/08/2023 19:13:18",140743,17,"task-oyxw",NA,31263439,9267612,NA,"complete",NA,"64e252d5b92f3bcf49791cfd","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",1335.81100009537,1333.204,1335.81100009537,1335.81100009537,1333.204,1335.81100009537,1,1335.81100009537,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF06732"
"4",1692551602018,"20/08/2023 17:13:22",1692555202018,1,"20/08/2023 19:13:22",140743,17,"task-oyxw",NA,31263439,9267612,NA,"complete",NA,"64e252d5b92f3bcf49791cfd","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",3249,3233.248,3249,3249,3233.248,3249,1,3249,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF06732"
"5",1692551604831,"20/08/2023 17:13:24",1692555204831,1,"20/08/2023 19:13:24",140743,17,"task-oyxw",NA,31263439,9267612,NA,"complete",NA,"64e252d5b92f3bcf49791cfd","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",2828.55900014305,2817.351,2828.55900014305,2828.55900014305,2817.351,2828.55900014305,1,2828.55900014305,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF06732"
"6",1692551610604,"20/08/2023 17:13:30",1692555210604,1,"20/08/2023 19:13:30",140743,17,"task-oyxw",NA,31263439,9267612,NA,"complete",NA,"64e252d5b92f3bcf49791cfd","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",5789.50800009537,5782.683,5789.50800009537,5789.50800009537,5782.683,5789.50800009537,1,5789.50800009537,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF06732"
"7",1692551611679,"20/08/2023 17:13:31",1692555211679,1,"20/08/2023 19:13:31",140743,17,"task-oyxw",NA,31263439,9267612,NA,"complete",NA,"64e252d5b92f3bcf49791cfd","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",1082.32500009537,1066.595,1082.32500009537,1082.32500009537,1066.595,1082.32500009537,1,1082.32500009537,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF06732"
"8",1692551674870,"20/08/2023 17:14:34",1692555274870,1,"20/08/2023 19:14:34",140743,17,"task-oyxw",NA,31263439,9267612,NA,"complete",NA,"64e252d5b92f3bcf49791cfd","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",63199.144,63183.08,63199.144,63199.144,63183.08,63199.144,1,63199.144,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF06732"
"9",1692551674878,"20/08/2023 17:14:34",1692555274878,1,"20/08/2023 19:14:34",140743,17,"task-oyxw",NA,31263439,9267612,NA,"complete",NA,"64e252d5b92f3bcf49791cfd","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","shows signs of uncertainity",25566.771,63183.08,63199.144,25566.771,63183.08,63199.144,1,25566.771,37632.373,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF06732"
"10",1692551674878,"20/08/2023 17:14:34",1692555274878,1,"20/08/2023 19:14:34",140743,17,"task-oyxw",NA,31263439,9267612,NA,"complete",NA,"64e252d5b92f3bcf49791cfd","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","seems unsure of her decision despite her description clearly explaining a classroom",33500.052,63183.08,63199.144,33500.052,63183.08,63199.144,1,33500.052,29699.092,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF06732"
"11",1692551674879,"20/08/2023 17:14:34",1692555274879,1,"20/08/2023 19:14:34",140743,17,"task-oyxw",NA,31263439,9267612,NA,"complete",NA,"64e252d5b92f3bcf49791cfd","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x595",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"DECFBGAHJI",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF06732"
"1",1692725902929,"22/08/2023 17:38:22",1692729502929,1,"22/08/2023 19:38:22",140743,17,"task-oyxw",NA,31297655,9275476,NA,"complete",NA,"64e4fc72a6b2df27331b7045","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF42249"
"2",1692725909621,"22/08/2023 17:38:29",1692729509621,1,"22/08/2023 19:38:29",140743,17,"task-oyxw",NA,31297655,9275476,NA,"complete",NA,"64e4fc72a6b2df27331b7045","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",6710.58300000074,6695.686,6710.58300000074,6710.58300000074,6695.686,6710.58300000074,1,6710.58300000074,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF42249"
"3",1692725911138,"22/08/2023 17:38:31",1692729511138,1,"22/08/2023 19:38:31",140743,17,"task-oyxw",NA,31297655,9275476,NA,"complete",NA,"64e4fc72a6b2df27331b7045","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",1531.79700000112,1515.605,1531.79700000112,1531.79700000112,1515.605,1531.79700000112,1,1531.79700000112,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF42249"
"4",1692725916599,"22/08/2023 17:38:36",1692729516599,1,"22/08/2023 19:38:36",140743,17,"task-oyxw",NA,31297655,9275476,NA,"complete",NA,"64e4fc72a6b2df27331b7045","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",5477.29200000075,5463.216,5477.29200000075,5477.29200000075,5463.216,5477.29200000075,1,5477.29200000075,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF42249"
"5",1692725919954,"22/08/2023 17:38:39",1692729519954,1,"22/08/2023 19:38:39",140743,17,"task-oyxw",NA,31297655,9275476,NA,"complete",NA,"64e4fc72a6b2df27331b7045","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",3369.276,3364.31,3369.276,3369.276,3364.31,3369.276,1,3369.276,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF42249"
"6",1692725930229,"22/08/2023 17:38:50",1692729530229,1,"22/08/2023 19:38:50",140743,17,"task-oyxw",NA,31297655,9275476,NA,"complete",NA,"64e4fc72a6b2df27331b7045","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",10280.1660000011,10276.511,10280.1660000011,10280.1660000011,10276.511,10280.1660000011,1,10280.1660000011,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF42249"
"7",1692725933035,"22/08/2023 17:38:53",1692729533035,1,"22/08/2023 19:38:53",140743,17,"task-oyxw",NA,31297655,9275476,NA,"complete",NA,"64e4fc72a6b2df27331b7045","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",2809.455,2798.04,2809.455,2809.455,2798.04,2809.455,1,2809.455,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF42249"
"8",1692725983177,"22/08/2023 17:39:43",1692729583177,1,"22/08/2023 19:39:43",140743,17,"task-oyxw",NA,31297655,9275476,NA,"complete",NA,"64e4fc72a6b2df27331b7045","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",50150.087,50133.432,50150.087,50150.087,50133.432,50150.087,1,50150.087,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF42249"
"9",1692725983180,"22/08/2023 17:39:43",1692729583180,1,"22/08/2023 19:39:43",140743,17,"task-oyxw",NA,31297655,9275476,NA,"complete",NA,"64e4fc72a6b2df27331b7045","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","got the major points of the picture down",19803.548,50133.432,50150.087,19803.548,50133.432,50150.087,1,19803.548,30346.539,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF42249"
"10",1692725983180,"22/08/2023 17:39:43",1692729583180,1,"22/08/2023 19:39:43",140743,17,"task-oyxw",NA,31297655,9275476,NA,"complete",NA,"64e4fc72a6b2df27331b7045","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","clearly stated",41106.045,50133.432,50150.087,41106.045,50133.432,50150.087,1,41106.045,9044.04200000002,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF42249"
"11",1692725983182,"22/08/2023 17:39:43",1692729583182,1,"22/08/2023 19:39:43",140743,17,"task-oyxw",NA,31297655,9275476,NA,"complete",NA,"64e4fc72a6b2df27331b7045","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF42249"
"1",1693246143740,"28/08/2023 18:09:03",1693249743740,1,"28/08/2023 20:09:03",140743,17,"task-oyxw",NA,31394092,9297799,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20104"
"2",1693246147593,"28/08/2023 18:09:07",1693249747593,1,"28/08/2023 20:09:07",140743,17,"task-oyxw",NA,31394092,9297799,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",3856.84,3850.92,3856.84,3856.84,3850.92,3856.84,1,3856.84,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF20104"
"3",1693246149007,"28/08/2023 18:09:09",1693249749007,1,"28/08/2023 20:09:09",140743,17,"task-oyxw",NA,31394092,9297799,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",1419.92,1418.02,1419.92,1419.92,1418.02,1419.92,1,1419.92,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF20104"
"4",1693246152369,"28/08/2023 18:09:12",1693249752369,1,"28/08/2023 20:09:12",140743,17,"task-oyxw",NA,31394092,9297799,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",3363.9,3357.38,3363.9,3363.9,3357.38,3363.9,1,3363.9,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF20104"
"5",1693246156102,"28/08/2023 18:09:16",1693249756102,1,"28/08/2023 20:09:16",140743,17,"task-oyxw",NA,31394092,9297799,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",3738.52,3732.74,3738.52,3738.52,3732.74,3738.52,1,3738.52,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF20104"
"6",1693246162322,"28/08/2023 18:09:22",1693249762322,1,"28/08/2023 20:09:22",140743,17,"task-oyxw",NA,31394092,9297799,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",6227.78,6221.24,6227.78,6227.78,6221.24,6227.78,1,6227.78,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF20104"
"7",1693246163743,"28/08/2023 18:09:23",1693249763743,1,"28/08/2023 20:09:23",140743,17,"task-oyxw",NA,31394092,9297799,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",1427.54,1424.98,1427.54,1427.54,1424.98,1427.54,1,1427.54,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF20104"
"8",1693246216260,"28/08/2023 18:10:16",1693249816260,1,"28/08/2023 20:10:16",140743,17,"task-oyxw",NA,31394092,9297799,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",52517.56,52511.52,52517.56,52517.56,52511.52,52517.56,1,52517.56,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF20104"
"9",1693246216261,"28/08/2023 18:10:16",1693249816261,1,"28/08/2023 20:10:16",140743,17,"task-oyxw",NA,31394092,9297799,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","Explained what was on the screen",20519.64,52511.52,52518.48,20519.64,52511.52,52518.48,1,20519.64,31998.84,0,NA,"Text Entry","Text Entry",5,"object-38","Practice run",NA,"SUPPRF20104"
"10",1693246216261,"28/08/2023 18:10:16",1693249816261,1,"28/08/2023 20:10:16",140743,17,"task-oyxw",NA,31394092,9297799,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"response","Did not face the camera",25969.3,52511.52,52518.48,25969.3,52511.52,52518.48,1,25969.3,26549.18,0,NA,"Text Entry","Text Entry",6,"object-40","Practice run",NA,"SUPPRF20104"
"11",1693246216261,"28/08/2023 18:10:16",1693249816261,1,"28/08/2023 20:10:16",140743,17,"task-oyxw",NA,31394092,9297799,NA,"complete",NA,"64eceed14556d1516f0479e9","computer","Desktop or Laptop","Windows 10","Firefox 116.0","1920x1080","1920x919",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"ABJCIDHEGF",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20104"
"1",1692191482722,"16/08/2023 13:11:22",1692195082722,1,"16/08/2023 15:11:22",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF02309"
"2",1692191487469,"16/08/2023 13:11:27",1692195087469,1,"16/08/2023 15:11:27",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 1","by7fw4",1,"continue","",4769,4760,4769,4769,4760,4769,1,4769,0,0,NA,"Click To Continue","Continue Button",2,"object-15","Instructions",NA,"SUPPRF02309"
"3",1692191488372,"16/08/2023 13:11:28",1692195088372,1,"16/08/2023 15:11:28",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 2","32ryug",2,"continue","",912,902,912,912,902,912,1,912,0,0,NA,"Click To Continue","Continue Button",2,"object-18","Instructions",NA,"SUPPRF02309"
"4",1692191491420,"16/08/2023 13:11:31",1692195091420,1,"16/08/2023 15:11:31",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 6","qfz25j",3,"continue","",3056,3039,3056,3056,3039,3056,1,3056,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Instructions",NA,"SUPPRF02309"
"5",1692191495975,"16/08/2023 13:11:35",1692195095975,1,"16/08/2023 15:11:35",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 3","oiajeu",4,"continue","",4573,4558,4573,4573,4558,4573,1,4573,0,0,NA,"Click To Continue","Continue Button",2,"object-21","Instructions",NA,"SUPPRF02309"
"6",1692191510055,"16/08/2023 13:11:50",1692195110055,1,"16/08/2023 15:11:50",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 4","x6yf73",5,"continue","",14095,14092,14095,14095,14092,14095,1,14095,0,0,NA,"Click To Continue","Continue Button",2,"object-24","Instructions",NA,"SUPPRF02309"
"7",1692191511905,"16/08/2023 13:11:51",1692195111905,1,"16/08/2023 15:11:51",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Instructions","Screen 7","rb1b6r",6,"continue","",1853,1837,1853,1853,1837,1853,1,1853,0,0,NA,"Click To Continue","Continue Button",2,"object-49","Instructions",NA,"SUPPRF02309"
"8",1692191535447,"16/08/2023 13:12:15",1692195135447,1,"16/08/2023 15:12:15",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",23550,23544,23550,23550,23544,23550,1,23550,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF02309"
"9",1692191545162,"16/08/2023 13:12:25",1692195145162,1,"16/08/2023 15:12:25",140743,17,"task-oyxw",NA,31220820,9254288,NA,"complete",NA,"64dcd5b8efb53854496a7580","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1463x915","1335x753",NA,NA,0,"Pre-Video Feedback Task (Clone)",6,"FGEHDICJBA",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Spreadsheet1",1,"Practice run","Screen 1","ncwxmk",1,"continue","",33272,33262,33272,33272,33262,33272,1,33272,0,0,NA,"Click To Continue","Continue Button",2,"object-29","Practice run",NA,"SUPPRF02309"
