"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1695817574439,"27/09/2023 12:26:14",1695803174439,-4,"27/09/2023 04:26:14",144636,3,"questionnaire-t2gh",NA,31894196,9431509,NA,"complete","osbhtc","3RYC5T2D79S57II2TVUJPWUBBMLRPU","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x747",NA,NA,0,"Consent (without video or audio)",2,"ABJCIDHEGF","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT38416"
"1",1695821182076,"27/09/2023 13:26:22",1695803182076,-5,"27/09/2023 03:26:22",144636,3,"questionnaire-t2gh",NA,31894199,9431510,NA,"complete","vcnpts","3FIJLY1B60384SDT20UP87GS8YAFPN","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1536x960","1536x835",NA,NA,0,"Consent (without video or audio)",2,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT74201"
"1",1695817586415,"27/09/2023 12:26:26",1695803186415,-4,"27/09/2023 04:26:26",144636,3,"questionnaire-t2gh",NA,31894201,9431511,NA,"complete","kxxpyk","3ZSY5X72N3ANMI61EVH40WPL1HPROD","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1600x900","1600x751",NA,NA,0,"Consent (without video or audio)",2,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT02681"
"1",1695817621596,"27/09/2023 12:27:01",1695803221596,-4,"27/09/2023 04:27:01",144636,3,"questionnaire-t2gh",NA,31894213,9431515,NA,"complete","ospqgx","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1440x900","1440x783",NA,NA,0,"Consent (without video or audio)",2,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT47263"
"1",1695839254910,"27/09/2023 18:27:34",1695824854910,-4,"27/09/2023 10:27:34",144636,3,"questionnaire-t2gh",NA,31894215,9431516,NA,"complete","uybgfq","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Consent (without video or audio)",2,"EFDGCHBIAJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT42249"
"1",1695817682351,"27/09/2023 12:28:02",1695803282351,-4,"27/09/2023 04:28:02",144636,3,"questionnaire-t2gh",NA,31894238,9431522,NA,"complete","umrsqi","","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Consent (without video or audio)",2,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT75668"
"1",1695817804321,"27/09/2023 12:30:04",1695803404321,-4,"27/09/2023 04:30:04",144636,3,"questionnaire-t2gh",NA,31894242,9431524,NA,"rejected - time limit reached","","3NPI0JQDAU4INXVUXKZEPBVTZ7IPT5","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT54374"
"1",1695817778358,"27/09/2023 12:29:38",1695803378358,-4,"27/09/2023 04:29:38",144636,3,"questionnaire-t2gh",NA,31894274,9431531,NA,"complete","fusbxb","3TXWC2NHN5PWGA28RVYRTGZSSKMS9O","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1515x687",NA,NA,0,"Consent (without video or audio)",2,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT53839"
"1",1695821433039,"27/09/2023 13:30:33",1695803433039,-5,"27/09/2023 03:30:33",144636,3,"questionnaire-t2gh",NA,31894298,9431537,NA,"complete","xjuqtc","3FDJT1UU7A7FR4NOJWC8QE3GPUQK58","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Consent (without video or audio)",2,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT83502"
"1",1695817893122,"27/09/2023 12:31:33",1695803493122,-4,"27/09/2023 04:31:33",144636,3,"questionnaire-t2gh",NA,31894325,9431541,NA,"complete","xfhrha","38F71OA9GZV2JPGGAK2XR3MX3TZMFY","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1364x651",NA,NA,0,"Consent (without video or audio)",2,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT63428"
