"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1709921339371,"08/03/2024 18:08:59",1709921339371,0,"08/03/2024 18:08:59",170281,5,"task-gjqt",NA,35908905,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF56573"
"2",1709921400448,"08/03/2024 18:10:00",1709921400448,0,"08/03/2024 18:10:00",170281,5,"task-gjqt",NA,35908905,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",61077.6000000238,61065.3,61077.6000000238,61077.6000000238,61065.3,61077.6000000238,1,61077.6000000238,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF56573"
"3",1709921400449,"08/03/2024 18:10:00",1709921400449,0,"08/03/2024 18:10:00",170281,5,"task-gjqt",NA,35908905,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",32649.2,61065.3,61079,32649.2,61065.3,61079,1,32649.2,28429.8,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF56573"
"4",1709921400449,"08/03/2024 18:10:00",1709921400449,0,"08/03/2024 18:10:00",170281,5,"task-gjqt",NA,35908905,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",49282.3,61065.3,61079.2000000179,49282.3,61065.3,61079.2000000179,1,49282.3,11796.9000000179,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF56573"
"5",1709921400449,"08/03/2024 18:10:00",1709921400449,0,"08/03/2024 18:10:00",170281,5,"task-gjqt",NA,35908905,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",54498.8,61065.3,61079.3000000119,54498.8,61065.3,61079.3000000119,1,54498.8,6580.50000001192,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF56573"
"6",1709921432202,"08/03/2024 18:10:32",1709921432202,0,"08/03/2024 18:10:32",170281,5,"task-gjqt",NA,35908905,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",31766.7,31765.9,31766.7,31766.7,31765.9,31766.7,1,31766.7,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF56573"
"7",1709921432204,"08/03/2024 18:10:32",1709921432204,0,"08/03/2024 18:10:32",170281,5,"task-gjqt",NA,35908905,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",5366.39999999999,31765.9,31768.5000000119,5366.39999999999,31765.9,31768.5000000119,1,5366.39999999999,26402.1000000119,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF56573"
"8",1709921432204,"08/03/2024 18:10:32",1709921432204,0,"08/03/2024 18:10:32",170281,5,"task-gjqt",NA,35908905,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",17466.1,31765.9,31768.8000000238,17466.1,31765.9,31768.8000000238,1,17466.1,14302.7000000238,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF56573"
"9",1709921432204,"08/03/2024 18:10:32",1709921432204,0,"08/03/2024 18:10:32",170281,5,"task-gjqt",NA,35908905,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",30199.3,31765.9,31769.0000000119,30199.3,31765.9,31769.0000000119,1,30199.3,1569.70000001192,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF56573"
"10",1709921458370,"08/03/2024 18:10:58",1709921458370,0,"08/03/2024 18:10:58",170281,5,"task-gjqt",NA,35908905,10612565,NA,"complete",NA,"65eb4fa1ce545fd232f32bc7","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",26168.8,26166,26168.8,26168.8,26166,26168.8,1,26168.8,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF56573"
