"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1700677102089,"22/11/2023 18:18:22",1700677102089,0,"22/11/2023 18:18:22",151512,7,"task-gjqt",NA,33140335,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF61705"
"2",1700677134223,"22/11/2023 18:18:54",1700677134223,0,"22/11/2023 18:18:54",151512,7,"task-gjqt",NA,33140335,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",32149.893,32133.227,32149.893,32149.893,32133.227,32149.893,1,32149.893,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF61705"
"3",1700677134227,"22/11/2023 18:18:54",1700677134227,0,"22/11/2023 18:18:54",151512,7,"task-gjqt",NA,33140335,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",18016.769,32133.227,32149.893,18016.769,32133.227,32149.893,1,18016.769,14133.124,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF61705"
"4",1700677134227,"22/11/2023 18:18:54",1700677134227,0,"22/11/2023 18:18:54",151512,7,"task-gjqt",NA,33140335,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",23633.567,32133.227,32149.893,23633.567,32133.227,32149.893,1,23633.567,8516.326,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF61705"
"5",1700677134228,"22/11/2023 18:18:54",1700677134228,0,"22/11/2023 18:18:54",151512,7,"task-gjqt",NA,33140335,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",29649.993,32133.227,32149.893,29649.993,32133.227,32149.893,1,29649.993,2499.9,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF61705"
"6",1700677165013,"22/11/2023 18:19:25",1700677165013,0,"22/11/2023 18:19:25",151512,7,"task-gjqt",NA,33140335,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",30816.2420001431,30800.055,30816.2420001431,30816.2420001431,30800.055,30816.2420001431,1,30816.2420001431,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF61705"
"7",1700677165018,"22/11/2023 18:19:25",1700677165018,0,"22/11/2023 18:19:25",151512,7,"task-gjqt",NA,33140335,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",7300.172,30800.055,30816.721,7300.172,30800.055,30816.721,1,7300.172,23516.549,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF61705"
"8",1700677165018,"22/11/2023 18:19:25",1700677165018,0,"22/11/2023 18:19:25",151512,7,"task-gjqt",NA,33140335,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",15400.212,30800.055,30816.721,15400.212,30800.055,30816.721,1,15400.212,15416.509,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF61705"
"9",1700677165019,"22/11/2023 18:19:25",1700677165019,0,"22/11/2023 18:19:25",151512,7,"task-gjqt",NA,33140335,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",30033.419,30800.055,30816.721,30033.419,30800.055,30816.721,1,30033.419,783.301999999996,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF61705"
"10",1700677190885,"22/11/2023 18:19:50",1700677190885,0,"22/11/2023 18:19:50",151512,7,"task-gjqt",NA,33140335,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",25886.8870001907,25883.479,25886.8870001907,25886.8870001907,25883.479,25886.8870001907,1,25886.8870001907,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF61705"
"11",1700677190889,"22/11/2023 18:19:50",1700677190889,0,"22/11/2023 18:19:50",151512,7,"task-gjqt",NA,33140335,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",13633.559,25883.479,25890.8870001907,13633.559,25883.479,25890.8870001907,1,13633.559,12257.3280001907,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF61705"
