"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1696935464268,"10/10/2023 10:57:44",1696939064268,1,"10/10/2023 12:57:44",146524,3,"task-ybli",NA,32129595,9500282,NA,"complete",NA,"652535a4bc4e0028590efed3","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF18834"
"2",1696935469763,"10/10/2023 10:57:49",1696939069763,1,"10/10/2023 12:57:49",146524,3,"task-ybli",NA,32129595,9500282,NA,"complete",NA,"652535a4bc4e0028590efed3","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",5366.519,5350.083,5366.519,5366.519,5350.083,5366.519,1,5366.519,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF18834"
"3",1696935492195,"10/10/2023 10:58:12",1696939092195,1,"10/10/2023 12:58:12",146524,3,"task-ybli",NA,32129595,9500282,NA,"complete",NA,"652535a4bc4e0028590efed3","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",22453.9280000007,22450.079,22453.9280000007,22453.9280000007,22450.079,22453.9280000007,1,22453.9280000007,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF18834"
"4",1696935494845,"10/10/2023 10:58:14",1696939094845,1,"10/10/2023 12:58:14",146524,3,"task-ybli",NA,32129595,9500282,NA,"complete",NA,"652535a4bc4e0028590efed3","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 5","spepx9",3,"continue","",2649.923,2633.305,2649.923,2649.923,2633.305,2649.923,1,2649.923,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF18834"
"5",1696935497317,"10/10/2023 10:58:17",1696939097317,1,"10/10/2023 12:58:17",146524,3,"task-ybli",NA,32129595,9500282,NA,"complete",NA,"652535a4bc4e0028590efed3","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 9","8nvnao",4,"continue","",2492.244,2484.178,2492.244,2492.244,2484.178,2492.244,1,2492.244,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF18834"
"6",1696935497322,"10/10/2023 10:58:17",1696939097322,1,"10/10/2023 12:58:17",146524,3,"task-ybli",NA,32129595,9500282,NA,"complete",NA,"652535a4bc4e0028590efed3","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF18834"
"1",1696934613145,"10/10/2023 10:43:33",1696938213145,1,"10/10/2023 12:43:33",146524,3,"task-ybli",NA,32129019,9500308,NA,"complete",NA,"6525370fbf00cac6004acd33","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1423x912",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF41746"
"2",1696934617449,"10/10/2023 10:43:37",1696938217449,1,"10/10/2023 12:43:37",146524,3,"task-ybli",NA,32129019,9500308,NA,"complete",NA,"6525370fbf00cac6004acd33","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1423x912",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4168.89700003576,4166.734,4168.89700003576,4168.89700003576,4166.734,4168.89700003576,1,4168.89700003576,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF41746"
"3",1696934624399,"10/10/2023 10:43:44",1696938224399,1,"10/10/2023 12:43:44",146524,3,"task-ybli",NA,32129019,9500308,NA,"complete",NA,"6525370fbf00cac6004acd33","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1423x912",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",6952.16300003576,6949.579,6952.16300003576,6952.16300003576,6949.579,6952.16300003576,1,6952.16300003576,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF41746"
"4",1696934633121,"10/10/2023 10:43:53",1696938233121,1,"10/10/2023 12:43:53",146524,3,"task-ybli",NA,32129019,9500308,NA,"complete",NA,"6525370fbf00cac6004acd33","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1423x912",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 5","spepx9",3,"continue","",8723.98400001192,8716.32,8723.98400001192,8723.98400001192,8716.32,8723.98400001192,1,8723.98400001192,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF41746"
