"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1696935454756,"10/10/2023 10:57:34",1696939054756,1,"10/10/2023 12:57:34",146524,3,"questionnaire-wop8",NA,32129590,9500282,NA,"complete",NA,"652535a4bc4e0028590efed3","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1-0","1","SUPPRF18834"
"1",1696934607383,"10/10/2023 10:43:27",1696938207383,1,"10/10/2023 12:43:27",146524,3,"questionnaire-wop8",NA,32129017,9500308,NA,"complete",NA,"6525370fbf00cac6004acd33","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1423x912",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1-0","1","SUPPRF41746"
"1",1696935393391,"10/10/2023 10:56:33",1696938993391,1,"10/10/2023 12:56:33",146524,3,"questionnaire-wop8",NA,32129561,9500402,NA,"complete",NA,"652539b71e0db3dbdaacb9e5","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.3","1440x900","1440x738",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1-0","1","SUPPRF51534"
"1",1696935432263,"10/10/2023 10:57:12",1696939032263,1,"10/10/2023 12:57:12",146524,3,"questionnaire-wop8",NA,32129584,9500441,NA,"complete",NA,"65253a72b3fbf3fd02adeec4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x782",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1-0","1","SUPPRF77371"
"1",1696935861522,"10/10/2023 11:04:21",1696939461522,1,"10/10/2023 13:04:21",146524,3,"questionnaire-wop8",NA,32129810,9500529,NA,"complete",NA,"65253b77ca2f853bab081779","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","2560x1440","2560x1323",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2",NA,"1-0","1","SUPPRF20648"
"1",1696935832339,"10/10/2023 11:03:52",1696939432339,1,"10/10/2023 13:03:52",146524,3,"questionnaire-wop8",NA,32129816,9500459,NA,"complete",NA,"65253a7af19dbb56db1412ee","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x941",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1-0","1","SUPPRF71510"
"1",1696936646697,"10/10/2023 11:17:26",1696940246697,1,"10/10/2023 13:17:26",146524,3,"questionnaire-wop8",NA,32130145,9500616,NA,"complete",NA,"65253ded783624af1fcb11c5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1-0","1","SUPPRF43420"
"1",1696938203752,"10/10/2023 11:43:23",1696941803752,1,"10/10/2023 13:43:23",146524,3,"questionnaire-wop8",NA,32131101,9500967,NA,"complete",NA,"65254394162cd2b6b1bf695e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2",NA,"1-0","1","SUPPRF54374"
"1",1696967818007,"10/10/2023 19:56:58",1696942618007,-7,"10/10/2023 05:56:58",146524,3,"questionnaire-wop8",NA,32131563,9500890,NA,"complete",NA,"6525413e21cee3583ea1944f","computer","Desktop or Laptop","Windows 10","Edge 117.0.2045.60","1366x768","1366x768",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2",NA,"1-0","1","SUPPRF62013"
"1",1696939666620,"10/10/2023 12:07:46",1696943266620,1,"10/10/2023 14:07:46",146524,3,"questionnaire-wop8",NA,32131960,9501291,NA,"complete",NA,"652548d7631d9ec0b489b032","computer","Desktop or Laptop","Windows 10","Firefox 118.0","2560x1440","2560x1279",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2",NA,"1-0","1","SUPPRF96180"
