"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1706647244047,"30/01/2024 20:40:44",1706629244047,-5,"30/01/2024 10:40:44",160285,9,"questionnaire-wop8",NA,34625797,10238466,NA,"complete",NA,"65b9597365fbb08004390be1","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x754",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1-0","1","SUPPRF37457"
"1",1706647939112,"30/01/2024 20:52:19",1706651539112,1,"30/01/2024 22:52:19",160285,9,"questionnaire-wop8",NA,34626002,10238492,NA,"complete",NA,"65b95ad7727853d775d8a0ba","computer","Desktop or Laptop","Windows 10","Chrome 107.0.0.0","1280x720","1280x593",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2","","1-0","1","SUPPRF27268"
"1",1706648392568,"30/01/2024 20:59:52",1706626792568,-6,"30/01/2024 08:59:52",160285,9,"questionnaire-wop8",NA,34626189,10238540,NA,"complete",NA,"65b95e7d3edcfca709910212","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","2133x1012",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Failed AC2","Passed AC1","0-2","3","SUPPRF33877"
"1",1706648514496,"30/01/2024 21:01:54",1706652114496,1,"30/01/2024 23:01:54",160285,9,"questionnaire-wop8",NA,34626220,10238391,NA,"rejected - time limit reached",NA,"65b9575fcbe00aeaeee369c2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","500x631",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2","","1-0","1","SUPPRF43999"
"1",1706649134473,"30/01/2024 21:12:14",1706649134473,0,"30/01/2024 21:12:14",160285,9,"questionnaire-wop8",NA,34626494,10238643,NA,"complete",NA,"65b9633ca3eb6985d7924020","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x720","1280x593",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2","","1-0","1","SUPPRF17228"
"1",1706649431970,"30/01/2024 21:17:11",1706631431970,-5,"30/01/2024 11:17:11",160285,9,"questionnaire-wop8",NA,34626566,10238710,NA,"complete",NA,"65b9658bd490210828488d1e","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2","","1-0","1","SUPPRF70919"
"1",1706650815660,"30/01/2024 21:40:15",1706625615660,-7,"30/01/2024 07:40:15",160285,9,"questionnaire-wop8",NA,34627021,10238753,NA,"complete",NA,"65b9675cc16ba73fc89b4e15","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x559",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1-0","1","SUPPRF23233"
"1",1706651533151,"30/01/2024 21:52:13",1706633533151,-5,"30/01/2024 11:52:13",160285,9,"questionnaire-wop8",NA,34627286,10238887,NA,"complete",NA,"65b96c6e2b8ce1c9f5c71412","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x953",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1-0","1","SUPPRF56742"
"1",1706652837553,"30/01/2024 22:13:57",1706631237553,-6,"30/01/2024 10:13:57",160285,9,"questionnaire-wop8",NA,34627823,10239012,NA,"complete",NA,"65b970d910d2b0f1d54bd224","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1368x912","1368x790",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1-0","1","SUPPRF99549"
"1",1706653418905,"30/01/2024 22:23:38",1706657018905,1,"31/01/2024 00:23:38",160285,9,"questionnaire-wop8",NA,34628070,10238835,NA,"complete",NA,"65b969dd3d348c2b61e64e1a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2","","1-0","1","SUPPRF62394"
"1",1706654249284,"30/01/2024 22:37:29",1706636249284,-5,"30/01/2024 12:37:29",160285,9,"questionnaire-wop8",NA,34628375,10239077,NA,"complete",NA,"65b97334f5060670f277a0fd","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2","","1-0","1","SUPPRF14330"
