"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1700677400391,"22/11/2023 18:23:20",1700677400391,0,"22/11/2023 18:23:20",151512,7,"questionnaire-wop8",NA,33140557,9813252,NA,"complete",NA,"655e43a8d5167a59c54d7e70","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1366x768","1366x683",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1-0","1","SUPPRF61705"
"1",1700677892999,"22/11/2023 18:31:32",1700677892999,0,"22/11/2023 18:31:32",151512,7,"questionnaire-wop8",NA,33140825,9813364,NA,"complete",NA,"655e4392238c069fd97b2ec2","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x747",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1-0","1","SUPPRF88145"
"1",1700678111496,"22/11/2023 18:35:11",1700678111496,0,"22/11/2023 18:35:11",151512,7,"questionnaire-wop8",NA,33140918,9813318,NA,"complete",NA,"655e456d3a127b54be513454","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2","","1-0","1","SUPPRF47953"
"1",1700678384150,"22/11/2023 18:39:44",1700678384150,0,"22/11/2023 18:39:44",151512,7,"questionnaire-wop8",NA,33141044,9813418,NA,"complete",NA,"655e487524637b6a6078ed93","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x593",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2","","1-0","1","SUPPRF80130"
"1",1700680301685,"22/11/2023 19:11:41",1700658701685,-6,"22/11/2023 07:11:41",151512,7,"questionnaire-wop8",NA,33142065,9813699,NA,"complete",NA,"655e50c78ab0de64179c7dd9","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1858x971",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2","","1","2","SUPPRF97792"
"1",1700681285264,"22/11/2023 19:28:05",1700681285264,0,"22/11/2023 19:28:05",151512,7,"questionnaire-wop8",NA,33142652,9813796,NA,"complete",NA,"655e5372280f4045afb4fd41","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x668",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1-0","1","SUPPRF09619"
"1",1700682918807,"22/11/2023 19:55:18",1700682918807,0,"22/11/2023 19:55:18",151512,7,"questionnaire-wop8",NA,33143384,9813937,NA,"complete",NA,"655e57bac825fe6ca37d88a1","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x720","1280x563",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2","","1-0","1","SUPPRF96614"
"1",1700688726607,"22/11/2023 21:32:06",1700688726607,0,"22/11/2023 21:32:06",151512,7,"questionnaire-wop8",NA,33146178,9814645,NA,"complete",NA,"655e6dc1e9ada5668842e2b1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x739",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Failed AC2","Passed AC1","0-2","3","SUPPRF47214"
"1",1700689101643,"22/11/2023 21:38:21",1700689101643,0,"22/11/2023 21:38:21",151512,7,"questionnaire-wop8",NA,33146347,9814708,NA,"complete",NA,"655e724aa578f8d8519f2ae2","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x731",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2","","1-0","1","SUPPRF23161"
"1",1700696445246,"22/11/2023 23:40:45",1700696445246,0,"22/11/2023 23:40:45",151512,7,"questionnaire-wop8",NA,33148121,9815260,NA,"complete",NA,"655e8f1867c92d8505b1dd65","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x739",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1-0","1","SUPPRF13297"
