"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1699652065239,"10/11/2023 21:34:25",1699630465239,-6,"10/11/2023 09:34:25",151512,5,"questionnaire-wop8",NA,32878887,9736767,NA,"complete",NA,"654e9bbf36e2a7120833f9b4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x707",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1-0","1","SUPPRF61122"
"1",1699652066247,"10/11/2023 21:34:26",1699652066247,0,"10/11/2023 21:34:26",151512,5,"questionnaire-wop8",NA,32878889,9736778,NA,"complete",NA,"654e9f628012f644938982a3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 109.0.0.0","1440x900","659x789",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2",NA,"1-0","1","SUPPRF82563"
"1",1699652989140,"10/11/2023 21:49:49",1699631389140,-6,"10/11/2023 09:49:49",151512,5,"questionnaire-wop8",NA,32879062,9736805,NA,"complete",NA,"654ea1f4a6d9987cb675dc3e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2",NA,"1-0","1","SUPPRF20210"
"1",1699653447372,"10/11/2023 21:57:27",1699653447372,0,"10/11/2023 21:57:27",151512,5,"questionnaire-wop8",NA,32879164,9736829,NA,"complete",NA,"654ea570a32d75b458870ff5","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1-0","1","SUPPRF37840"
"1",1699653988674,"10/11/2023 22:06:28",1699653988674,0,"10/11/2023 22:06:28",151512,5,"questionnaire-wop8",NA,32879247,9736857,NA,"complete",NA,"654ea629b060f1ea2d712e0b","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1-0","1","SUPPRF61000"
"1",1699655664243,"10/11/2023 22:34:24",1699655664243,0,"10/11/2023 22:34:24",151512,5,"questionnaire-wop8",NA,32879504,9736920,NA,"complete",NA,"654ead8e088c1a923e367b62","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1280x720","1280x603",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1-0","1","SUPPRF77020"
"1",1699656312010,"10/11/2023 22:45:12",1699638312010,-5,"10/11/2023 12:45:12",151512,5,"questionnaire-wop8",NA,32879620,9736940,NA,"complete",NA,"654eaf306820a1510682bb36","computer","Desktop or Laptop","Mac OS 10.11.6","Chrome 103.0.0.0","1920x1200","1920x974",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1-0","1","SUPPRF79160"
"1",1699656489768,"10/11/2023 22:48:09",1699631289768,-7,"10/11/2023 08:48:09",151512,5,"questionnaire-wop8",NA,32879655,9736957,NA,"complete",NA,"654eb12c088c1a923e367c41","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1200","1920x1051",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1-0","1","SUPPRF13951"
"1",1699659263987,"10/11/2023 23:34:23",1699630463987,-8,"10/11/2023 07:34:23",151512,5,"questionnaire-wop8",NA,32880165,9736949,NA,"complete",NA,"654eb06e474b7fd9bc8cbd6b","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x715",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1-0","1","SUPPRF57557"
"1",1699660173542,"10/11/2023 23:49:33",1699642173542,-5,"10/11/2023 13:49:33",151512,5,"questionnaire-wop8",NA,32880304,9737130,NA,"complete",NA,"654ebe9e697f526683e4cb44","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x716",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2",NA,"1-0","1","SUPPRF12856"
"1",1699660550991,"10/11/2023 23:55:50",1699642550991,-5,"10/11/2023 13:55:50",151512,5,"questionnaire-wop8",NA,32880381,9737195,NA,"complete",NA,"654ec15fe64ee296367e43ed","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1366x768","1366x641",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2",NA,"1-0","1","SUPPRF26467"
"1",1699664916781,"11/11/2023 01:08:36",1699636116781,-8,"10/11/2023 09:08:36",151512,5,"questionnaire-wop8",NA,32880774,9737522,NA,"complete",NA,"654ed0bffb7b81676dfeeaeb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","2240x1260","2240x1061",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1-0","1","SUPPRF12547"
"1",1699666410818,"11/11/2023 01:33:30",1699666410818,0,"11/11/2023 01:33:30",151512,5,"questionnaire-wop8",NA,32880881,9737550,NA,"complete",NA,"654ed47613ed332bc29f0d90","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1280x800","1280x634",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1-0","1","SUPPRF33361"
"1",1699666760828,"11/11/2023 01:39:20",1699645160828,-6,"10/11/2023 13:39:20",151512,5,"questionnaire-wop8",NA,32880906,9737560,NA,"complete",NA,"654ed6fe032921ced4436b29","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1-0","1","SUPPRF71005"
"1",1699668431971,"11/11/2023 02:07:11",1699650431971,-5,"10/11/2023 16:07:11",151512,5,"questionnaire-wop8",NA,32881062,9737602,NA,"complete",NA,"654ede2ce9155a256ed82f3a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","2560x1440","1595x1208",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1-0","1","SUPPRF51078"
"1",1699668557242,"11/11/2023 02:09:17",1699650557242,-5,"10/11/2023 16:09:17",151512,5,"questionnaire-wop8",NA,32881077,9737568,NA,"complete",NA,"654ed78226f20afa1b90b1e1","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","1278x1281",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1-0","1","SUPPRF89542"
"1",1699669766304,"11/11/2023 02:29:26",1699651766304,-5,"10/11/2023 16:29:26",151512,5,"questionnaire-wop8",NA,32881183,9737625,NA,"complete",NA,"654ede74fcc1748009be85c0","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1323",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1-0","1","SUPPRF40116"
"1",1699673876909,"11/11/2023 03:37:56",1699655876909,-5,"10/11/2023 17:37:56",151512,5,"questionnaire-wop8",NA,32881418,9737716,NA,"complete",NA,"654ef4b3088c1a923e368672","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 113.0.0.0","1517x852","1517x734",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2",NA,"1-0","1","SUPPRF98981"
"1",1699676450691,"11/11/2023 04:20:50",1699658450691,-5,"10/11/2023 18:20:50",151512,5,"questionnaire-wop8",NA,32881642,9737753,NA,"complete",NA,"654efb91ab04fd4a9ae4d4bc","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2752x1152","2752x1027",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2",NA,"1-0","1","SUPPRF06248"
"1",1699684941978,"11/11/2023 06:42:21",1699663341978,-6,"10/11/2023 18:42:21",151512,5,"questionnaire-wop8",NA,32882078,9737865,NA,"complete",NA,"654f1e374f3ce15f175500b8","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1536x864","1536x739",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1-0","1","SUPPRF87563"
