"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Manipulation..Spreadsheet","Random_ID"
"11",1689005189796,"10/07/2023 16:06:29",1689008789796,1,"10/07/2023 18:06:29",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"continue","",4599.758,4597.466,4599.758,4599.758,4597.466,4599.758,1,4599.758,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-009-001-S.jpeg",NA,"SUPTM05489"
"12",1689005189796,"10/07/2023 16:06:29",1689008789796,1,"10/07/2023 18:06:29",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"response","45",3814.584,4597.466,4600.35800014305,3814.584,4597.466,4600.35800014305,1,3814.584,785.77400014305,0,NA,"Slider","J",3,"object-18","J","CFD-WF-009-001-S.jpeg",NA,"SUPTM05489"
"13",1689005190760,"10/07/2023 16:06:30",1689008790760,1,"10/07/2023 18:06:30",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"J","Fixation","w9zir9",2,"continue","",966.353000000003,966.353000000003,966.353000000003,966.353000000003,966.353000000003,966.353000000003,1,966.353000000003,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-009-001-S.jpeg",NA,"SUPTM05489"
"14",1689005197984,"10/07/2023 16:06:37",1689008797984,1,"10/07/2023 18:06:37",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"continue","",7224.439,7212.768,7224.439,7224.439,7212.768,7224.439,1,7224.439,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-025-002-S.jpeg",NA,"SUPTM05489"
"15",1689005197984,"10/07/2023 16:06:37",1689008797984,1,"10/07/2023 18:06:37",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"response","44",6246.648,7212.768,7224.73899995231,6246.648,7212.768,7224.73899995231,1,6246.648,978.090999952314,0,NA,"Slider","J",3,"object-18","J","CFD-WM-025-002-S.jpeg",NA,"SUPTM05489"
"16",1689005198939,"10/07/2023 16:06:38",1689008798939,1,"10/07/2023 18:06:38",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"J","Fixation","w9zir9",2,"continue","",966.160000000003,966.160000000003,966.160000000003,966.160000000003,966.160000000003,966.160000000003,1,966.160000000003,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-025-002-S.jpeg",NA,"SUPTM05489"
"17",1689005204278,"10/07/2023 16:06:44",1689008804278,1,"10/07/2023 18:06:44",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",2,"V","Valence","xyoebq",1,"continue","",5338.81099995231,5330.093,5338.81099995231,5338.81099995231,5330.093,5338.81099995231,1,5338.81099995231,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-019-003-N.jpg",NA,"SUPTM05489"
"18",1689005204279,"10/07/2023 16:06:44",1689008804279,1,"10/07/2023 18:06:44",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",2,"V","Valence","xyoebq",1,"response","37",4247.437,5330.093,5340.71100004768,4247.437,5330.093,5340.71100004768,1,4247.437,1093.27400004768,0,NA,"Slider","J",3,"object-27","V","CFD-WM-019-003-N.jpg",NA,"SUPTM05489"
"19",1689005205236,"10/07/2023 16:06:45",1689008805236,1,"10/07/2023 18:06:45",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",2,"V","Fixation","68owkj",2,"continue","",966.394,966.394,966.394,966.394,966.394,966.394,1,966.394,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-019-003-N.jpg",NA,"SUPTM05489"
"20",1689005214442,"10/07/2023 16:06:54",1689008814442,1,"10/07/2023 18:06:54",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"continue","",9206.42400009537,9194.679,9206.42400009537,9206.42400009537,9194.679,9206.42400009537,1,9206.42400009537,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-039-025-H.jpeg",NA,"SUPTM05489"
"21",1689005214444,"10/07/2023 16:06:54",1689008814444,1,"10/07/2023 18:06:54",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"response","57",8645.00999999999,9194.679,9208.524,8645.00999999999,9194.679,9208.524,1,8645.00999999999,563.514000000003,0,NA,"Slider","J",3,"object-18","J","CFD-WF-039-025-H.jpeg",NA,"SUPTM05489"
"22",1689005215397,"10/07/2023 16:06:55",1689008815397,1,"10/07/2023 18:06:55",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"J","Fixation","w9zir9",2,"continue","",966.135999999999,966.135999999999,966.135999999999,966.135999999999,966.135999999999,966.135999999999,1,966.135999999999,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-039-025-H.jpeg",NA,"SUPTM05489"
"23",1689005225839,"10/07/2023 16:07:05",1689008825839,1,"10/07/2023 18:07:05",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"continue","",10432.5089999523,10427.9,10432.5089999523,10432.5089999523,10427.9,10432.5089999523,1,10432.5089999523,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-BM-045-004-H.jpeg",NA,"SUPTM05489"
"24",1689005225840,"10/07/2023 16:07:05",1689008825840,1,"10/07/2023 18:07:05",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"response","46",9511.773,10427.9,10433.8090001431,9511.773,10427.9,10433.8090001431,1,9511.773,922.036000143053,0,NA,"Slider","J",3,"object-18","J","CFD-BM-045-004-H.jpeg",NA,"SUPTM05489"
"25",1689005226801,"10/07/2023 16:07:06",1689008826801,1,"10/07/2023 18:07:06",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",6,"J","Fixation","w9zir9",2,"continue","",966.157999999996,966.157999999996,966.157999999996,966.157999999996,966.157999999996,966.157999999996,1,966.157999999996,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-BM-045-004-H.jpeg",NA,"SUPTM05489"
"26",1689005229981,"10/07/2023 16:07:09",1689008829981,1,"10/07/2023 18:07:09",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"continue","",3180.25100014305,3164.558,3180.25100014305,3180.25100014305,3164.558,3180.25100014305,1,3180.25100014305,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-022-017-H.jpeg",NA,"SUPTM05489"
"27",1689005229981,"10/07/2023 16:07:09",1689008829981,1,"10/07/2023 18:07:09",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"response","56",2698.30499999999,3164.558,3180.651,2698.30499999999,3164.558,3180.651,1,2698.30499999999,482.346000000005,0,NA,"Slider","J",3,"object-18","J","CFD-WF-022-017-H.jpeg",NA,"SUPTM05489"
"28",1689005230932,"10/07/2023 16:07:10",1689008830932,1,"10/07/2023 18:07:10",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",7,"J","Fixation","w9zir9",2,"continue","",966.489999999991,966.489999999991,966.489999999991,966.489999999991,966.489999999991,966.489999999991,1,966.489999999991,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-022-017-H.jpeg",NA,"SUPTM05489"
"29",1689005236802,"10/07/2023 16:07:16",1689008836802,1,"10/07/2023 18:07:16",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"V","Valence","xyoebq",1,"continue","",5870.40299995232,5863.44500000001,5870.40299995232,5870.40299995232,5863.44500000001,5870.40299995232,1,5870.40299995232,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-015-002-S.jpeg",NA,"SUPTM05489"
"30",1689005236805,"10/07/2023 16:07:16",1689008836805,1,"10/07/2023 18:07:16",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"V","Valence","xyoebq",1,"response","39",3980.921,5863.44500000001,5872.80300004769,3980.921,5863.44500000001,5872.80300004769,1,3980.921,1891.88200004768,0,NA,"Slider","J",3,"object-27","V","CFD-WM-015-002-S.jpeg",NA,"SUPTM05489"
"31",1689005237762,"10/07/2023 16:07:17",1689008837762,1,"10/07/2023 18:07:17",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"V","Fixation","68owkj",2,"continue","",965.849000000002,965.849000000002,965.849000000002,965.849000000002,965.849000000002,965.849000000002,1,965.849000000002,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-015-002-S.jpeg",NA,"SUPTM05489"
"32",1689005241632,"10/07/2023 16:07:21",1689008841632,1,"10/07/2023 18:07:21",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",8,"J","Judginess","y8ii7g",1,"continue","",3870.80899999999,3864.61,3870.80899999999,3870.80899999999,3864.61,3870.80899999999,1,3870.80899999999,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-009-002-N.jpg",NA,"SUPTM05489"
"33",1689005241632,"10/07/2023 16:07:21",1689008841632,1,"10/07/2023 18:07:21",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",8,"J","Judginess","y8ii7g",1,"response","52",3115.23599999999,3864.61,3871.10899995231,3115.23599999999,3864.61,3871.10899995231,1,3115.23599999999,755.87299995232,0,NA,"Slider","J",3,"object-18","J","CFD-WM-009-002-N.jpg",NA,"SUPTM05489"
"34",1689005242592,"10/07/2023 16:07:22",1689008842592,1,"10/07/2023 18:07:22",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",8,"J","Fixation","w9zir9",2,"continue","",966.135999999999,966.135999999999,966.135999999999,966.135999999999,966.135999999999,966.135999999999,1,966.135999999999,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-009-002-N.jpg",NA,"SUPTM05489"
"35",1689005252122,"10/07/2023 16:07:32",1689008852122,1,"10/07/2023 18:07:32",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",9,"J","Judginess","y8ii7g",1,"continue","",9530.46300009536,9528.31299999999,9530.46300009536,9530.46300009536,9528.31299999999,9530.46300009536,1,9530.46300009536,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-IM-711-011-H.jpeg",NA,"SUPTM05489"
"36",1689005252125,"10/07/2023 16:07:32",1689008852125,1,"10/07/2023 18:07:32",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",9,"J","Judginess","y8ii7g",1,"response","56",6196.48199999999,9528.31299999999,9533.46300009536,6196.48199999999,9528.31299999999,9533.46300009536,1,6196.48199999999,3336.98100009537,0,NA,"Slider","J",3,"object-18","J","CFD-IM-711-011-H.jpeg",NA,"SUPTM05489"
"37",1689005253087,"10/07/2023 16:07:33",1689008853087,1,"10/07/2023 18:07:33",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",9,"J","Fixation","w9zir9",2,"continue","",966.149999999994,966.149999999994,966.149999999994,966.149999999994,966.149999999994,966.149999999994,1,966.149999999994,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-IM-711-011-H.jpeg",NA,"SUPTM05489"
"38",1689005257081,"10/07/2023 16:07:37",1689008857081,1,"10/07/2023 18:07:37",137495,33,"task-9nhz",NA,30599811,9085338,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",132,"In",NA,2,"BCADKEJFIGH",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",10,"J","Judginess","y8ii7g",1,"continue","",3994.50000009537,3980.864,3994.50000009537,3994.50000009537,3980.864,3994.50000009537,1,3994.50000009537,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-006-002-N.jpg",NA,"SUPTM05489"
