"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Manipulation..Spreadsheet","Random_ID"
"11",1689007014250,"10/07/2023 16:36:54",1689010614250,1,"10/07/2023 18:36:54",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",2,"V","Valence","sn1sjn",1,"continue","",4864.95300019074,4862.764,4864.95300019074,4864.95300019074,4862.764,4864.95300019074,1,4864.95300019074,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-019-003-S.jpeg",NA,"SUPTM50909"
"12",1689007014250,"10/07/2023 16:36:54",1689010614250,1,"10/07/2023 18:36:54",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",2,"V","Valence","sn1sjn",1,"response","26",4146.825,4862.764,4865.35300004768,4146.825,4862.764,4865.35300004768,1,4146.825,718.528000047685,0,NA,"Slider","J",3,"object-27","V","CFD-WM-019-003-S.jpeg",NA,"SUPTM50909"
"13",1689007015214,"10/07/2023 16:36:55",1689010615214,1,"10/07/2023 18:36:55",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",2,"V","Fixation","aydkg3",2,"continue","",966.081999999999,966.081999999999,966.081999999999,966.081999999999,966.081999999999,966.081999999999,1,966.081999999999,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-019-003-S.jpeg",NA,"SUPTM50909"
"14",1689007018108,"10/07/2023 16:36:58",1689010618108,1,"10/07/2023 18:36:58",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"V","Valence","sn1sjn",1,"continue","",2894.10700019074,2880.94,2894.10700019074,2894.10700019074,2880.94,2894.10700019074,1,2894.10700019074,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-035-032-N.jpg",NA,"SUPTM50909"
"15",1689007018108,"10/07/2023 16:36:58",1689010618108,1,"10/07/2023 18:36:58",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"V","Valence","sn1sjn",1,"response","31",1781.834,2880.94,2894.40700014305,1781.834,2880.94,2894.40700014305,1,1781.834,1112.57300014305,0,NA,"Slider","J",3,"object-27","V","CFD-WM-035-032-N.jpg",NA,"SUPTM50909"
"16",1689007019061,"10/07/2023 16:36:59",1689010619061,1,"10/07/2023 18:36:59",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"V","Fixation","aydkg3",2,"continue","",965.776999999998,965.776999999998,965.776999999998,965.776999999998,965.776999999998,965.776999999998,1,965.776999999998,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-035-032-N.jpg",NA,"SUPTM50909"
"17",1689007022287,"10/07/2023 16:37:02",1689010622287,1,"10/07/2023 18:37:02",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"V","Valence","sn1sjn",1,"continue","",3226.39000019074,3214.108,3226.39000019074,3226.39000019074,3214.108,3226.39000019074,1,3226.39000019074,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-015-006-H.jpeg",NA,"SUPTM50909"
"18",1689007022287,"10/07/2023 16:37:02",1689010622287,1,"10/07/2023 18:37:02",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"V","Valence","sn1sjn",1,"response","70",2165.204,3214.108,3226.69000014305,2165.204,3214.108,3226.69000014305,1,2165.204,1061.48600014305,0,NA,"Slider","J",3,"object-27","V","CFD-WF-015-006-H.jpeg",NA,"SUPTM50909"
"19",1689007023241,"10/07/2023 16:37:03",1689010623241,1,"10/07/2023 18:37:03",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"V","Fixation","aydkg3",2,"continue","",965.706999999999,965.706999999999,965.706999999999,965.706999999999,965.706999999999,965.706999999999,1,965.706999999999,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-015-006-H.jpeg",NA,"SUPTM50909"
"20",1689007026244,"10/07/2023 16:37:06",1689010626244,1,"10/07/2023 18:37:06",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",5,"V","Valence","sn1sjn",1,"continue","",3003.57500019074,2997.874,3003.57500019074,3003.57500019074,2997.874,3003.57500019074,1,3003.57500019074,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-036-031-N.jpg",NA,"SUPTM50909"
"21",1689007026244,"10/07/2023 16:37:06",1689010626244,1,"10/07/2023 18:37:06",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",5,"V","Valence","sn1sjn",1,"response","38",2381.312,2997.874,3003.87500014305,2381.312,2997.874,3003.87500014305,1,2381.312,622.563000143051,0,NA,"Slider","J",3,"object-27","V","CFD-WM-036-031-N.jpg",NA,"SUPTM50909"
"22",1689007027205,"10/07/2023 16:37:07",1689010627205,1,"10/07/2023 18:37:07",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",5,"V","Fixation","aydkg3",2,"continue","",966.001,966.001,966.001,966.001,966.001,966.001,1,966.001,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-036-031-N.jpg",NA,"SUPTM50909"
"23",1689007029536,"10/07/2023 16:37:09",1689010629536,1,"10/07/2023 18:37:09",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",6,"V","Valence","sn1sjn",1,"continue","",2332.10000004769,2330.896,2332.10000004769,2332.10000004769,2330.896,2332.10000004769,1,2332.10000004769,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-006-002-H.jpeg",NA,"SUPTM50909"
"24",1689007029540,"10/07/2023 16:37:09",1689010629540,1,"10/07/2023 18:37:09",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",6,"V","Valence","sn1sjn",1,"response","67",1581.538,2330.896,2336.4,1581.538,2330.896,2336.4,1,1581.538,754.862000000001,0,NA,"Slider","J",3,"object-27","V","CFD-WF-006-002-H.jpeg",NA,"SUPTM50909"
"25",1689007030502,"10/07/2023 16:37:10",1689010630502,1,"10/07/2023 18:37:10",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",6,"V","Fixation","aydkg3",2,"continue","",966.042999999998,966.042999999998,966.042999999998,966.042999999998,966.042999999998,966.042999999998,1,966.042999999998,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-006-002-H.jpeg",NA,"SUPTM50909"
"26",1689007032591,"10/07/2023 16:37:12",1689010632591,1,"10/07/2023 18:37:12",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",7,"V","Valence","sn1sjn",1,"continue","",2089.76100019074,2081.50700000001,2089.76100019074,2089.76100019074,2081.50700000001,2089.76100019074,1,2089.76100019074,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-027-003-H.jpeg",NA,"SUPTM50909"
"27",1689007032591,"10/07/2023 16:37:12",1689010632591,1,"10/07/2023 18:37:12",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",7,"V","Valence","sn1sjn",1,"response","67",1465.283,2081.50700000001,2090.06100014305,1465.283,2081.50700000001,2090.06100014305,1,1465.283,624.778000143051,0,NA,"Slider","J",3,"object-27","V","CFD-WF-027-003-H.jpeg",NA,"SUPTM50909"
"28",1689007033549,"10/07/2023 16:37:13",1689010633549,1,"10/07/2023 18:37:13",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",7,"V","Fixation","aydkg3",2,"continue","",965.960999999996,965.960999999996,965.960999999996,965.960999999996,965.960999999996,965.960999999996,1,965.960999999996,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-027-003-H.jpeg",NA,"SUPTM50909"
"29",1689007035719,"10/07/2023 16:37:15",1689010635719,1,"10/07/2023 18:37:15",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",8,"V","Valence","sn1sjn",1,"continue","",2170.493,2164.77,2170.493,2170.493,2164.77,2170.493,1,2170.493,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-035-032-S.jpeg",NA,"SUPTM50909"
"30",1689007035719,"10/07/2023 16:37:15",1689010635719,1,"10/07/2023 18:37:15",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",8,"V","Valence","sn1sjn",1,"response","35",1531.963,2164.77,2170.69300004769,1531.963,2164.77,2170.69300004769,1,1531.963,638.730000047683,0,NA,"Slider","J",3,"object-27","V","CFD-WM-035-032-S.jpeg",NA,"SUPTM50909"
"31",1689007036680,"10/07/2023 16:37:16",1689010636680,1,"10/07/2023 18:37:16",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",8,"V","Fixation","aydkg3",2,"continue","",966.106,966.106,966.106,966.106,966.106,966.106,1,966.106,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-035-032-S.jpeg",NA,"SUPTM50909"
"32",1689007039954,"10/07/2023 16:37:19",1689010639954,1,"10/07/2023 18:37:19",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"J","Judginess","w2ir4b",1,"continue","",3274.81700004768,3263.962,3274.81700004768,3274.81700004768,3263.962,3274.81700004768,1,3274.81700004768,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-028-003-S.jpeg",NA,"SUPTM50909"
"33",1689007039960,"10/07/2023 16:37:19",1689010639960,1,"10/07/2023 18:37:19",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"J","Judginess","w2ir4b",1,"response","34",2431.637,3263.962,3280.21700014305,2431.637,3263.962,3280.21700014305,1,2431.637,848.580000143054,0,NA,"Slider","J",3,"object-18","J","CFD-WM-028-003-S.jpeg",NA,"SUPTM50909"
"34",1689007040910,"10/07/2023 16:37:20",1689010640910,1,"10/07/2023 18:37:20",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"J","Fixation","mtm832",2,"continue","",965.845000000001,965.845000000001,965.845000000001,965.845000000001,965.845000000001,965.845000000001,1,965.845000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-028-003-S.jpeg",NA,"SUPTM50909"
"35",1689007043168,"10/07/2023 16:37:23",1689010643168,1,"10/07/2023 18:37:23",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"J","Judginess","w2ir4b",1,"continue","",2258.71000009537,2248.247,2258.71000009537,2258.71000009537,2248.247,2258.71000009537,1,2258.71000009537,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-IM-695-001-H.jpeg",NA,"SUPTM50909"
"36",1689007043168,"10/07/2023 16:37:23",1689010643168,1,"10/07/2023 18:37:23",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"J","Judginess","w2ir4b",1,"response","80",1548.754,2248.247,2259.11000019073,1548.754,2248.247,2259.11000019073,1,1548.754,710.356000190732,0,NA,"Slider","J",3,"object-18","J","CFD-IM-695-001-H.jpeg",NA,"SUPTM50909"
"37",1689007044124,"10/07/2023 16:37:24",1689010644124,1,"10/07/2023 18:37:24",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"J","Fixation","mtm832",2,"continue","",965.812000000005,965.812000000005,965.812000000005,965.812000000005,965.812000000005,965.812000000005,1,965.812000000005,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-IM-695-001-H.jpeg",NA,"SUPTM50909"
"38",1689007048891,"10/07/2023 16:37:28",1689010648891,1,"10/07/2023 18:37:28",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",5,"J","Judginess","w2ir4b",1,"continue","",4767.251,4762.704,4767.251,4767.251,4762.704,4767.251,1,4767.251,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-006-002-N.jpg",NA,"SUPTM50909"
"39",1689007048891,"10/07/2023 16:37:28",1689010648891,1,"10/07/2023 18:37:28",137495,33,"task-71ex",NA,30600265,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",5,"J","Judginess","w2ir4b",1,"response","37",4113.21799999999,4762.704,4767.55100019073,4113.21799999999,4762.704,4767.55100019073,1,4113.21799999999,654.333000190738,0,NA,"Slider","J",3,"object-18","J","CFD-WF-006-002-N.jpg",NA,"SUPTM50909"
