"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Manipulation..Spreadsheet","Random_ID"
"1",1689026401219,"10/07/2023 22:00:01",1689030001219,1,"11/07/2023 00:00:01",137495,33,"task-mb68",NA,30604379,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","",NA,"SUPTM16544"
"2",1689026405223,"10/07/2023 22:00:05",1689030005223,1,"11/07/2023 00:00:05",137495,33,"task-mb68",NA,30604379,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",1,"J","Judginess","w2ir4b",1,"continue","",3592.62299980926,3583.249,3592.62299980926,3592.62299980926,3583.249,3592.62299980926,1,3592.62299980926,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-031-027-H.jpeg",NA,"SUPTM16544"
"3",1689026405225,"10/07/2023 22:00:05",1689030005225,1,"11/07/2023 00:00:05",137495,33,"task-mb68",NA,30604379,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",1,"J","Judginess","w2ir4b",1,"response","75",2816.663,3583.249,3594.52299990463,2816.663,3583.249,3594.52299990463,1,2816.663,777.859999904633,0,NA,"Slider","J",3,"object-18","J","CFD-WF-031-027-H.jpeg",NA,"SUPTM16544"
"4",1689026406181,"10/07/2023 22:00:06",1689030006181,1,"11/07/2023 00:00:06",137495,33,"task-mb68",NA,30604379,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",1,"J","Fixation","mtm832",2,"continue","",966.554,966.554,966.554,966.554,966.554,966.554,1,966.554,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-031-027-H.jpeg",NA,"SUPTM16544"
"5",1689026408771,"10/07/2023 22:00:08",1689030008771,1,"11/07/2023 00:00:08",137495,33,"task-mb68",NA,30604379,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",2,"J","Judginess","w2ir4b",1,"continue","",2591.02000009537,2582.705,2591.02000009537,2591.02000009537,2582.705,2591.02000009537,1,2591.02000009537,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-IF-693-172-N.jpg",NA,"SUPTM16544"
"6",1689026408772,"10/07/2023 22:00:08",1689030008772,1,"11/07/2023 00:00:08",137495,33,"task-mb68",NA,30604379,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",2,"J","Judginess","w2ir4b",1,"response","64",1616.114,2582.705,2591.81999980927,1616.114,2582.705,2591.81999980927,1,1616.114,975.705999809265,0,NA,"Slider","J",3,"object-18","J","CFD-IF-693-172-N.jpg",NA,"SUPTM16544"
"7",1689026409730,"10/07/2023 22:00:09",1689030009730,1,"11/07/2023 00:00:09",137495,33,"task-mb68",NA,30604379,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",2,"J","Fixation","mtm832",2,"continue","",966.884,966.884,966.884,966.884,966.884,966.884,1,966.884,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-IF-693-172-N.jpg",NA,"SUPTM16544"
"8",1689026413562,"10/07/2023 22:00:13",1689030013562,1,"11/07/2023 00:00:13",137495,33,"task-mb68",NA,30604379,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"J","Judginess","w2ir4b",1,"continue","",3832.63099990463,3816.022,3832.63099990463,3832.63099990463,3816.022,3832.63099990463,1,3832.63099990463,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-IM-711-011-H.jpeg",NA,"SUPTM16544"
"9",1689026413570,"10/07/2023 22:00:13",1689030013570,1,"11/07/2023 00:00:13",137495,33,"task-mb68",NA,30604379,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"J","Judginess","w2ir4b",1,"response","79",2766.335,3816.022,3832.839,2766.335,3816.022,3832.839,1,2766.335,1066.504,0,NA,"Slider","J",3,"object-18","J","CFD-IM-711-011-H.jpeg",NA,"SUPTM16544"
"10",1689026414514,"10/07/2023 22:00:14",1689030014514,1,"11/07/2023 00:00:14",137495,33,"task-mb68",NA,30604379,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"J","Fixation","mtm832",2,"continue","",966.721,966.721,966.721,966.721,966.721,966.721,1,966.721,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-IM-711-011-H.jpeg",NA,"SUPTM16544"
