"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Manipulation..Spreadsheet","Random_ID"
"12",1689004349069,"10/07/2023 15:52:29",1688989949069,-4,"10/07/2023 07:52:29",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",3,"V","Valence","sn1sjn",1,"response","36",2063,3510,3520,2063,3510,3520,1,2063,1457,0,NA,"Slider","J",3,"object-27","V","CFD-WF-024-003-S.jpeg",NA,"SUPTM96648"
"13",1689004350024,"10/07/2023 15:52:30",1688989950024,-4,"10/07/2023 07:52:30",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",3,"V","Fixation","aydkg3",2,"continue","",965,965,965,965,965,965,1,965,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-024-003-S.jpeg",NA,"SUPTM96648"
"14",1689004354613,"10/07/2023 15:52:34",1688989954613,-4,"10/07/2023 07:52:34",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",4,"V","Valence","sn1sjn",1,"continue","",3923,3910,3923,3923,3910,3923,1,3923,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-036-031-H.jpeg",NA,"SUPTM96648"
"15",1689004354620,"10/07/2023 15:52:34",1688989954620,-4,"10/07/2023 07:52:34",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",4,"V","Valence","sn1sjn",1,"response","69",1281,3910,3927,1281,3910,3927,1,1281,2646,0,NA,"Slider","J",3,"object-27","V","CFD-WM-036-031-H.jpeg",NA,"SUPTM96648"
"16",1689004355563,"10/07/2023 15:52:35",1688989955563,-4,"10/07/2023 07:52:35",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",4,"V","Fixation","aydkg3",2,"continue","",964,964,964,964,964,964,1,964,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-036-031-H.jpeg",NA,"SUPTM96648"
"17",1689004358135,"10/07/2023 15:52:38",1688989958135,-4,"10/07/2023 07:52:38",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",5,"V","Valence","sn1sjn",1,"continue","",2573,2562,2573,2573,2562,2573,1,2573,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-027-003-H.jpeg",NA,"SUPTM96648"
"18",1689004358136,"10/07/2023 15:52:38",1688989958136,-4,"10/07/2023 07:52:38",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",5,"V","Valence","sn1sjn",1,"response","68",1381,2562,2573,1381,2562,2573,1,1381,1192,0,NA,"Slider","J",3,"object-27","V","CFD-WF-027-003-H.jpeg",NA,"SUPTM96648"
"19",1689004359090,"10/07/2023 15:52:39",1688989959090,-4,"10/07/2023 07:52:39",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",5,"V","Fixation","aydkg3",2,"continue","",965,965,965,965,965,965,1,965,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-027-003-H.jpeg",NA,"SUPTM96648"
"20",1689004362800,"10/07/2023 15:52:42",1688989962800,-4,"10/07/2023 07:52:42",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",6,"V","Valence","sn1sjn",1,"continue","",3709,3693,3709,3709,3693,3709,1,3709,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-BM-028-002-H.jpeg",NA,"SUPTM96648"
"21",1689004362801,"10/07/2023 15:52:42",1688989962801,-4,"10/07/2023 07:52:42",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",6,"V","Valence","sn1sjn",1,"response","71",1597,3693,3709,1597,3693,3709,1,1597,2112,0,NA,"Slider","J",3,"object-27","V","CFD-BM-028-002-H.jpeg",NA,"SUPTM96648"
"22",1689004363748,"10/07/2023 15:52:43",1688989963748,-4,"10/07/2023 07:52:43",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",6,"V","Fixation","aydkg3",2,"continue","",964,964,964,964,964,964,1,964,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-BM-028-002-H.jpeg",NA,"SUPTM96648"
"23",1689004366731,"10/07/2023 15:52:46",1688989966731,-4,"10/07/2023 07:52:46",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",7,"V","Valence","sn1sjn",1,"continue","",2984,2978,2984,2984,2978,2984,1,2984,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-034-030-S.jpeg",NA,"SUPTM96648"
"24",1689004366739,"10/07/2023 15:52:46",1688989966739,-4,"10/07/2023 07:52:46",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",7,"V","Valence","sn1sjn",1,"response","42",1913,2978,2992,1913,2978,2992,1,1913,1079,0,NA,"Slider","J",3,"object-27","V","CFD-WM-034-030-S.jpeg",NA,"SUPTM96648"
"25",1689004367690,"10/07/2023 15:52:47",1688989967690,-4,"10/07/2023 07:52:47",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",7,"V","Fixation","aydkg3",2,"continue","",965,965,965,965,965,965,1,965,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-034-030-S.jpeg",NA,"SUPTM96648"
"26",1689004370579,"10/07/2023 15:52:50",1688989970579,-4,"10/07/2023 07:52:50",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",2,"J","Judginess","w2ir4b",1,"continue","",2889,2878,2889,2889,2878,2889,1,2889,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-037-029-H.jpeg",NA,"SUPTM96648"
"27",1689004370580,"10/07/2023 15:52:50",1688989970580,-4,"10/07/2023 07:52:50",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",2,"J","Judginess","w2ir4b",1,"response","67",1647,2878,2889,1647,2878,2889,1,1647,1242,0,NA,"Slider","J",3,"object-18","J","CFD-WF-037-029-H.jpeg",NA,"SUPTM96648"
"28",1689004371533,"10/07/2023 15:52:51",1688989971533,-4,"10/07/2023 07:52:51",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",2,"J","Fixation","mtm832",2,"continue","",964,964,964,964,964,964,1,964,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-037-029-H.jpeg",NA,"SUPTM96648"
"29",1689004375245,"10/07/2023 15:52:55",1688989975245,-4,"10/07/2023 07:52:55",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",3,"J","Judginess","w2ir4b",1,"continue","",3709,3693,3709,3709,3693,3709,1,3709,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-BM-036-003-H.jpeg",NA,"SUPTM96648"
"30",1689004375246,"10/07/2023 15:52:55",1688989975246,-4,"10/07/2023 07:52:55",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",3,"J","Judginess","w2ir4b",1,"response","68",1115,3693,3709,1115,3693,3709,1,1115,2594,0,NA,"Slider","J",3,"object-18","J","CFD-BM-036-003-H.jpeg",NA,"SUPTM96648"
"31",1689004376191,"10/07/2023 15:52:56",1688989976191,-4,"10/07/2023 07:52:56",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",3,"J","Fixation","mtm832",2,"continue","",965,965,965,965,965,965,1,965,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-BM-036-003-H.jpeg",NA,"SUPTM96648"
"32",1689004378608,"10/07/2023 15:52:58",1688989978608,-4,"10/07/2023 07:52:58",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",8,"V","Valence","sn1sjn",1,"continue","",2418,2413,2418,2418,2413,2418,1,2418,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-BM-036-003-S.jpeg",NA,"SUPTM96648"
"33",1689004378615,"10/07/2023 15:52:58",1688989978615,-4,"10/07/2023 07:52:58",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",8,"V","Valence","sn1sjn",1,"response","37",1381,2413,2424,1381,2413,2424,1,1381,1043,0,NA,"Slider","J",3,"object-27","V","CFD-BM-036-003-S.jpeg",NA,"SUPTM96648"
"34",1689004379568,"10/07/2023 15:52:59",1688989979568,-4,"10/07/2023 07:52:59",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",8,"V","Fixation","aydkg3",2,"continue","",964,964,964,964,964,964,1,964,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-BM-036-003-S.jpeg",NA,"SUPTM96648"
"35",1689004382005,"10/07/2023 15:53:02",1688989982005,-4,"10/07/2023 07:53:02",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",9,"V","Valence","sn1sjn",1,"continue","",2438,2429,2438,2438,2429,2438,1,2438,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-BM-036-003-H.jpeg",NA,"SUPTM96648"
"36",1689004382006,"10/07/2023 15:53:02",1688989982006,-4,"10/07/2023 07:53:02",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",9,"V","Valence","sn1sjn",1,"response","33",1098,2429,2438,1098,2429,2438,1,1098,1340,0,NA,"Slider","J",3,"object-27","V","CFD-BM-036-003-H.jpeg",NA,"SUPTM96648"
"37",1689004382961,"10/07/2023 15:53:02",1688989982961,-4,"10/07/2023 07:53:02",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",9,"V","Fixation","aydkg3",2,"continue","",964,964,964,964,964,964,1,964,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-BM-036-003-H.jpeg",NA,"SUPTM96648"
"38",1689004385795,"10/07/2023 15:53:05",1688989985795,-4,"10/07/2023 07:53:05",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",4,"J","Judginess","w2ir4b",1,"continue","",2835,2828,2835,2835,2828,2835,1,2835,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-AM-225-102-H.jpeg",NA,"SUPTM96648"
"39",1689004385796,"10/07/2023 15:53:05",1688989985796,-4,"10/07/2023 07:53:05",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",4,"J","Judginess","w2ir4b",1,"response","71",1015,2828,2836,1015,2828,2836,1,1015,1821,0,NA,"Slider","J",3,"object-18","J","CFD-AM-225-102-H.jpeg",NA,"SUPTM96648"
"40",1689004386754,"10/07/2023 15:53:06",1688989986754,-4,"10/07/2023 07:53:06",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",4,"J","Fixation","mtm832",2,"continue","",965,965,965,965,965,965,1,965,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-AM-225-102-H.jpeg",NA,"SUPTM96648"
"41",1689004389439,"10/07/2023 15:53:09",1688989989439,-4,"10/07/2023 07:53:09",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",10,"V","Valence","sn1sjn",1,"continue","",2685,2678,2685,2685,2678,2685,1,2685,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-AM-223-138-S.jpeg",NA,"SUPTM96648"
"42",1689004389446,"10/07/2023 15:53:09",1688989989446,-4,"10/07/2023 07:53:09",137495,33,"task-x17x",NA,30599620,9084322,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1370x703","1366x699",NA,NA,NA,"JV Task P1",8,"Anxious",NA,"In",NA,NA,"IJHKGAFBECD",NA,NA,"B (MDot First)",1,231,"SS1","SS1",10,"V","Valence","sn1sjn",1,"response","36",948,2678,2692,948,2678,2692,1,948,1744,0,NA,"Slider","J",3,"object-27","V","CFD-AM-223-138-S.jpeg",NA,"SUPTM96648"
