"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Manipulation..Spreadsheet","Random_ID"
"12",1689025827400,"10/07/2023 21:50:27",1689029427400,1,"10/07/2023 23:50:27",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"V","Valence","xyoebq",1,"response","94",2616.192,3599.695,3611.55299990463,2616.192,3599.695,3611.55299990463,1,2616.192,995.360999904631,0,NA,"Slider","J",3,"object-27","V","CFD-WF-036-023-H.jpeg",NA,"SUPTM16544"
"13",1689025828356,"10/07/2023 21:50:28",1689029428356,1,"10/07/2023 23:50:28",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"V","Fixation","68owkj",2,"continue","",966.558000000001,966.558000000001,966.558000000001,966.558000000001,966.558000000001,966.558000000001,1,966.558000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-036-023-H.jpeg",NA,"SUPTM16544"
"14",1689025833930,"10/07/2023 21:50:33",1689029433930,1,"10/07/2023 23:50:33",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",2,"J","Judginess","y8ii7g",1,"continue","",5575.2,5565.988,5575.2,5575.2,5565.988,5575.2,1,5575.2,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-026-001-N.jpg",NA,"SUPTM16544"
"15",1689025833945,"10/07/2023 21:50:33",1689029433945,1,"10/07/2023 23:50:33",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",2,"J","Judginess","y8ii7g",1,"response","37",4749.033,5565.988,5582.607,4749.033,5565.988,5582.607,1,4749.033,833.574000000001,0,NA,"Slider","J",3,"object-18","J","CFD-WM-026-001-N.jpg",NA,"SUPTM16544"
"16",1689025834889,"10/07/2023 21:50:34",1689029434889,1,"10/07/2023 23:50:34",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",2,"J","Fixation","w9zir9",2,"continue","",966.147000000001,966.147000000001,966.147000000001,966.147000000001,966.147000000001,966.147000000001,1,966.147000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-026-001-N.jpg",NA,"SUPTM16544"
"17",1689025840246,"10/07/2023 21:50:40",1689029440246,1,"10/07/2023 23:50:40",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"V","Valence","xyoebq",1,"continue","",5352.565,5349.381,5352.565,5352.565,5349.381,5352.565,1,5352.565,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-MM-313-002-S.jpeg",NA,"SUPTM16544"
"18",1689025840246,"10/07/2023 21:50:40",1689029440246,1,"10/07/2023 23:50:40",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"V","Valence","xyoebq",1,"response","40",4132.846,5349.381,5353.065,4132.846,5349.381,5353.065,1,4132.846,1220.219,0,NA,"Slider","J",3,"object-27","V","CFD-MM-313-002-S.jpeg",NA,"SUPTM16544"
"19",1689025841211,"10/07/2023 21:50:41",1689029441211,1,"10/07/2023 23:50:41",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"V","Fixation","68owkj",2,"continue","",966.987999999998,966.987999999998,966.987999999998,966.987999999998,966.987999999998,966.987999999998,1,966.987999999998,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-MM-313-002-S.jpeg",NA,"SUPTM16544"
"20",1689025845397,"10/07/2023 21:50:45",1689029445397,1,"10/07/2023 23:50:45",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"continue","",4187.696,4182.402,4187.696,4187.696,4182.402,4187.696,1,4187.696,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-028-003-N.jpg",NA,"SUPTM16544"
"21",1689025845400,"10/07/2023 21:50:45",1689029445400,1,"10/07/2023 23:50:45",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"response","21",3265.83,4182.402,4190.79599990464,3265.83,4182.402,4190.79599990464,1,3265.83,924.965999904634,0,NA,"Slider","J",3,"object-18","J","CFD-WM-028-003-N.jpg",NA,"SUPTM16544"
"22",1689025846361,"10/07/2023 21:50:46",1689029446361,1,"10/07/2023 23:50:46",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"J","Fixation","w9zir9",2,"continue","",966.913,966.913,966.913,966.913,966.913,966.913,1,966.913,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-028-003-N.jpg",NA,"SUPTM16544"
"23",1689025849878,"10/07/2023 21:50:49",1689029449878,1,"10/07/2023 23:50:49",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"V","Valence","xyoebq",1,"continue","",3519.381,3515.873,3519.381,3519.381,3515.873,3519.381,1,3519.381,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-015-002-N.jpg",NA,"SUPTM16544"
"24",1689025849879,"10/07/2023 21:50:49",1689029449879,1,"10/07/2023 23:50:49",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"V","Valence","xyoebq",1,"response","38",2766.294,3515.873,3519.98099990463,2766.294,3515.873,3519.98099990463,1,2766.294,753.686999904632,0,NA,"Slider","J",3,"object-27","V","CFD-WM-015-002-N.jpg",NA,"SUPTM16544"
"25",1689025850842,"10/07/2023 21:50:50",1689029450842,1,"10/07/2023 23:50:50",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"V","Fixation","68owkj",2,"continue","",966.938999999998,966.938999999998,966.938999999998,966.938999999998,966.938999999998,966.938999999998,1,966.938999999998,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-015-002-N.jpg",NA,"SUPTM16544"
"26",1689025857832,"10/07/2023 21:50:57",1689029457832,1,"10/07/2023 23:50:57",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"continue","",6990.26899980927,6982.118,6990.26899980927,6990.26899980927,6982.118,6990.26899980927,1,6990.26899980927,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-AM-223-138-S.jpeg",NA,"SUPTM16544"
"27",1689025857838,"10/07/2023 21:50:57",1689029457838,1,"10/07/2023 23:50:57",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"response","22",3532.961,6982.118,6996.16899990464,3532.961,6982.118,6996.16899990464,1,3532.961,3463.20799990463,0,NA,"Slider","J",3,"object-18","J","CFD-AM-223-138-S.jpeg",NA,"SUPTM16544"
"28",1689025858792,"10/07/2023 21:50:58",1689029458792,1,"10/07/2023 23:50:58",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"J","Fixation","w9zir9",2,"continue","",966.809000000001,966.809000000001,966.809000000001,966.809000000001,966.809000000001,966.809000000001,1,966.809000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-AM-223-138-S.jpeg",NA,"SUPTM16544"
"29",1689025862863,"10/07/2023 21:51:02",1689029462863,1,"10/07/2023 23:51:02",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"continue","",4072.642,4066.357,4072.642,4072.642,4066.357,4072.642,1,4072.642,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-028-003-H.jpeg",NA,"SUPTM16544"
"30",1689025862864,"10/07/2023 21:51:02",1689029462864,1,"10/07/2023 23:51:02",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"response","67",3032.754,4066.357,4073.24199990463,3032.754,4066.357,4073.24199990463,1,3032.754,1040.48799990463,0,NA,"Slider","J",3,"object-18","J","CFD-WM-028-003-H.jpeg",NA,"SUPTM16544"
"31",1689025863825,"10/07/2023 21:51:03",1689029463825,1,"10/07/2023 23:51:03",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"J","Fixation","w9zir9",2,"continue","",966.349000000002,966.349000000002,966.349000000002,966.349000000002,966.349000000002,966.349000000002,1,966.349000000002,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-028-003-H.jpeg",NA,"SUPTM16544"
"32",1689025868615,"10/07/2023 21:51:08",1689029468615,1,"10/07/2023 23:51:08",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"continue","",4791.03599990463,4782.968,4791.03599990463,4791.03599990463,4782.968,4791.03599990463,1,4791.03599990463,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-009-002-S.jpeg",NA,"SUPTM16544"
"33",1689025868621,"10/07/2023 21:51:08",1689029468621,1,"10/07/2023 23:51:08",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"response","18",3765.972,4782.968,4797.7359997139,3765.972,4782.968,4797.7359997139,1,3765.972,1031.7639997139,0,NA,"Slider","J",3,"object-18","J","CFD-WM-009-002-S.jpeg",NA,"SUPTM16544"
"34",1689025869574,"10/07/2023 21:51:09",1689029469574,1,"10/07/2023 23:51:09",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",6,"J","Fixation","w9zir9",2,"continue","",966.506000000001,966.506000000001,966.506000000001,966.506000000001,966.506000000001,966.506000000001,1,966.506000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-009-002-S.jpeg",NA,"SUPTM16544"
"35",1689025874157,"10/07/2023 21:51:14",1689029474157,1,"10/07/2023 23:51:14",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"continue","",4582.183,4565.755,4582.183,4582.183,4565.755,4582.183,1,4582.183,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-035-024-H.jpeg",NA,"SUPTM16544"
"36",1689025874158,"10/07/2023 21:51:14",1689029474158,1,"10/07/2023 23:51:14",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"response","64",2399.322,4565.755,4582.183,2399.322,4565.755,4582.183,1,2399.322,2182.861,0,NA,"Slider","J",3,"object-18","J","CFD-WF-035-024-H.jpeg",NA,"SUPTM16544"
"37",1689025875106,"10/07/2023 21:51:15",1689029475106,1,"10/07/2023 23:51:15",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",7,"J","Fixation","w9zir9",2,"continue","",966.77399999999,966.77399999999,966.77399999999,966.77399999999,966.77399999999,966.77399999999,1,966.77399999999,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-035-024-H.jpeg",NA,"SUPTM16544"
"38",1689025882028,"10/07/2023 21:51:22",1689029482028,1,"10/07/2023 23:51:22",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",8,"J","Judginess","y8ii7g",1,"continue","",6922.7329997139,6915.838,6922.7329997139,6922.7329997139,6915.838,6922.7329997139,1,6922.7329997139,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-009-001-H.jpeg",NA,"SUPTM16544"
"39",1689025882035,"10/07/2023 21:51:22",1689029482035,1,"10/07/2023 23:51:22",137495,33,"task-o9u1",NA,30604302,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",8,"J","Judginess","y8ii7g",1,"response","35",3416.23000000001,6915.838,6929.433,3416.23000000001,6915.838,6929.433,1,3416.23000000001,3513.20299999999,0,NA,"Slider","J",3,"object-18","J","CFD-WF-009-001-H.jpeg",NA,"SUPTM16544"
