"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Manipulation..Spreadsheet","Random_ID"
"14",1688989388676,"10/07/2023 11:43:08",1688974988676,-4,"10/07/2023 03:43:08",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"V","Valence","xyoebq",1,"continue","",8913.643,8897.038,8913.643,8913.643,8897.038,8913.643,1,8913.643,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-009-002-N.jpg",NA,"SUPTM12782"
"15",1688989388686,"10/07/2023 11:43:08",1688974988686,-4,"10/07/2023 03:43:08",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"V","Valence","xyoebq",1,"response","60",7764.099,8897.038,8913.643,7764.099,8897.038,8913.643,1,7764.099,1149.54399999999,0,NA,"Slider","J",3,"object-27","V","CFD-WM-009-002-N.jpg",NA,"SUPTM12782"
"16",1688989389625,"10/07/2023 11:43:09",1688974989625,-4,"10/07/2023 03:43:09",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"V","Fixation","68owkj",2,"continue","",966.334000000003,966.334000000003,966.334000000003,966.334000000003,966.334000000003,966.334000000003,1,966.334000000003,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-009-002-N.jpg",NA,"SUPTM12782"
"17",1688989393005,"10/07/2023 11:43:13",1688974993005,-4,"10/07/2023 03:43:13",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"V","Valence","xyoebq",1,"continue","",3380.09000009537,3365.54700000001,3380.09000009537,3380.09000009537,3365.54700000001,3380.09000009537,1,3380.09000009537,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-037-029-S.jpeg",NA,"SUPTM12782"
"18",1688989393005,"10/07/2023 11:43:13",1688974993005,-4,"10/07/2023 03:43:13",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"V","Valence","xyoebq",1,"response","42",2482.497,3365.54700000001,3380.98999995232,2482.497,3365.54700000001,3380.98999995232,1,2482.497,898.492999952316,0,NA,"Slider","J",3,"object-27","V","CFD-WF-037-029-S.jpeg",NA,"SUPTM12782"
"19",1688989393957,"10/07/2023 11:43:13",1688974993957,-4,"10/07/2023 03:43:13",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"V","Fixation","68owkj",2,"continue","",966.364999999991,966.364999999991,966.364999999991,966.364999999991,966.364999999991,966.364999999991,1,966.364999999991,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-037-029-S.jpeg",NA,"SUPTM12782"
"20",1688989400811,"10/07/2023 11:43:20",1688975000811,-4,"10/07/2023 03:43:20",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"continue","",4704.45299995232,4697.99800000001,4704.45299995232,4704.45299995232,4697.99800000001,4704.45299995232,1,4704.45299995232,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-AF-211-066-S.jpeg",NA,"SUPTM12782"
"21",1688989400815,"10/07/2023 11:43:20",1688975000815,-4,"10/07/2023 03:43:20",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"response","37",3548.45300000001,4697.99800000001,4709.15300000001,3548.45300000001,4697.99800000001,4709.15300000001,1,3548.45300000001,1160.7,0,NA,"Slider","J",3,"object-18","J","CFD-AF-211-066-S.jpeg",NA,"SUPTM12782"
"22",1688989401771,"10/07/2023 11:43:21",1688975001771,-4,"10/07/2023 03:43:21",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"J","Fixation","w9zir9",2,"continue","",966.431000000011,966.431000000011,966.431000000011,966.431000000011,966.431000000011,966.431000000011,1,966.431000000011,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-AF-211-066-S.jpeg",NA,"SUPTM12782"
"23",1688989421909,"10/07/2023 11:43:41",1688975021909,-4,"10/07/2023 03:43:41",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"V","Valence","xyoebq",1,"continue","",4210.236,4198.63399999999,4210.236,4210.236,4198.63399999999,4210.236,1,4210.236,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-MF-315-002-H.jpeg",NA,"SUPTM12782"
"24",1688989421915,"10/07/2023 11:43:41",1688975021915,-4,"10/07/2023 03:43:41",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"V","Valence","xyoebq",1,"response","76",2849.10200000001,4198.63399999999,4215.25499999998,2849.10200000001,4198.63399999999,4215.25499999998,1,2849.10200000001,1366.15299999996,0,NA,"Slider","J",3,"object-27","V","CFD-MF-315-002-H.jpeg",NA,"SUPTM12782"
"25",1688989422865,"10/07/2023 11:43:42",1688975022865,-4,"10/07/2023 03:43:42",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"V","Fixation","68owkj",2,"continue","",966.357000000018,966.357000000018,966.357000000018,966.357000000018,966.357000000018,966.357000000018,1,966.357000000018,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-MF-315-002-H.jpeg",NA,"SUPTM12782"
"26",1688989450845,"10/07/2023 11:44:10",1688975050845,-4,"10/07/2023 03:44:10",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"continue","",4138.92100004767,4131.96899999998,4138.92100004767,4138.92100004767,4131.96899999998,4138.92100004767,1,4138.92100004767,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-AM-220-134-N.jpg",NA,"SUPTM12782"
"27",1688989450849,"10/07/2023 11:44:10",1688975050849,-4,"10/07/2023 03:44:10",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"response","37",3065.66699999999,4131.96899999998,4143.62100009536,3065.66699999999,4131.96899999998,4143.62100009536,1,3065.66699999999,1077.95400009537,0,NA,"Slider","J",3,"object-18","J","CFD-AM-220-134-N.jpg",NA,"SUPTM12782"
"28",1688989451804,"10/07/2023 11:44:11",1688975051804,-4,"10/07/2023 03:44:11",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"J","Fixation","w9zir9",2,"continue","",966.252000000008,966.252000000008,966.252000000008,966.252000000008,966.252000000008,966.252000000008,1,966.252000000008,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-AM-220-134-N.jpg",NA,"SUPTM12782"
"29",1688989469717,"10/07/2023 11:44:29",1688975069717,-4,"10/07/2023 03:44:29",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",6,"V","Valence","xyoebq",1,"continue","",8447.21799999999,8430.538,8447.21799999999,8447.21799999999,8430.538,8447.21799999999,1,8447.21799999999,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-039-025-S.jpeg",NA,"SUPTM12782"
"30",1688989469724,"10/07/2023 11:44:29",1688975069724,-4,"10/07/2023 03:44:29",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",6,"V","Valence","xyoebq",1,"response","54",5248.144,8430.538,8447.21799999999,5248.144,8430.538,8447.21799999999,1,5248.144,3199.07399999999,0,NA,"Slider","J",3,"object-27","V","CFD-WF-039-025-S.jpeg",NA,"SUPTM12782"
"31",1688989470665,"10/07/2023 11:44:30",1688975070665,-4,"10/07/2023 03:44:30",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",6,"V","Fixation","68owkj",2,"continue","",966.361000000004,966.361000000004,966.361000000004,966.361000000004,966.361000000004,966.361000000004,1,966.361000000004,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-039-025-S.jpeg",NA,"SUPTM12782"
"32",1688989481870,"10/07/2023 11:44:41",1688975081870,-4,"10/07/2023 03:44:41",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",7,"V","Valence","xyoebq",1,"continue","",7672.60500004768,7664.166,7672.60500004768,7672.60500004768,7664.166,7672.60500004768,1,7672.60500004768,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-IM-711-011-H.jpeg",NA,"SUPTM12782"
"33",1688989481874,"10/07/2023 11:44:41",1688975081874,-4,"10/07/2023 03:44:41",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",7,"V","Valence","xyoebq",1,"response","72",6714.47099999999,7664.166,7677.10500004768,6714.47099999999,7664.166,7677.10500004768,1,6714.47099999999,962.634000047692,0,NA,"Slider","J",3,"object-27","V","CFD-IM-711-011-H.jpeg",NA,"SUPTM12782"
"34",1688989482828,"10/07/2023 11:44:42",1688975082828,-4,"10/07/2023 03:44:42",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",7,"V","Fixation","68owkj",2,"continue","",966.252000000008,966.252000000008,966.252000000008,966.252000000008,966.252000000008,966.252000000008,1,966.252000000008,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-IM-711-011-H.jpeg",NA,"SUPTM12782"
"35",1688989489517,"10/07/2023 11:44:49",1688975089517,-4,"10/07/2023 03:44:49",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",8,"V","Valence","xyoebq",1,"continue","",5323.18700000001,5314.886,5323.18700000001,5323.18700000001,5314.886,5323.18700000001,1,5323.18700000001,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-017-003-S.jpeg",NA,"SUPTM12782"
"36",1688989489518,"10/07/2023 11:44:49",1688975089518,-4,"10/07/2023 03:44:49",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",8,"V","Valence","xyoebq",1,"response","43",4331.86199999999,5314.886,5324.08700009537,4331.86199999999,5314.886,5324.08700009537,1,4331.86199999999,992.225000095379,0,NA,"Slider","J",3,"object-27","V","CFD-WF-017-003-S.jpeg",NA,"SUPTM12782"
"37",1688989490476,"10/07/2023 11:44:50",1688975090476,-4,"10/07/2023 03:44:50",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",8,"V","Fixation","68owkj",2,"continue","",966.34600000002,966.34600000002,966.34600000002,966.34600000002,966.34600000002,966.34600000002,1,966.34600000002,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-017-003-S.jpeg",NA,"SUPTM12782"
"38",1688989511381,"10/07/2023 11:45:11",1688975111381,-4,"10/07/2023 03:45:11",137495,33,"task-284e",NA,30591537,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"continue","",12675.0790000477,12662.456,12675.0790000477,12675.0790000477,12662.456,12675.0790000477,1,12675.0790000477,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-026-001-H.jpeg",NA,"SUPTM12782"
