"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Manipulation..Spreadsheet","Random_ID"
"11",1689006588202,"10/07/2023 16:29:48",1689010188202,1,"10/07/2023 18:29:48",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",2,"V","Valence","xyoebq",1,"continue","",3333.95599990463,3330.283,3333.95599990463,3333.95599990463,3330.283,3333.95599990463,1,3333.95599990463,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-028-003-S.jpeg",NA,"SUPTM50909"
"12",1689006588202,"10/07/2023 16:29:48",1689010188202,1,"10/07/2023 18:29:48",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",2,"V","Valence","xyoebq",1,"response","36",2264.725,3330.283,3334.356,2264.725,3330.283,3334.356,1,2264.725,1069.631,0,NA,"Slider","J",3,"object-27","V","CFD-WM-028-003-S.jpeg",NA,"SUPTM50909"
"13",1689006589165,"10/07/2023 16:29:49",1689010189165,1,"10/07/2023 18:29:49",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",2,"V","Fixation","68owkj",2,"continue","",966.150000000001,966.150000000001,966.150000000001,966.150000000001,966.150000000001,966.150000000001,1,966.150000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-028-003-S.jpeg",NA,"SUPTM50909"
"14",1689006595614,"10/07/2023 16:29:55",1689010195614,1,"10/07/2023 18:29:55",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"continue","",6450.423,6444.555,6450.423,6450.423,6444.555,6450.423,1,6450.423,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-012-002-S.jpeg",NA,"SUPTM50909"
"15",1689006595615,"10/07/2023 16:29:55",1689010195615,1,"10/07/2023 18:29:55",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"response","33",5112.451,6444.555,6450.72299995232,5112.451,6444.555,6450.72299995232,1,5112.451,1338.27199995232,0,NA,"Slider","J",3,"object-18","J","CFD-WF-012-002-S.jpeg",NA,"SUPTM50909"
"16",1689006596575,"10/07/2023 16:29:56",1689010196575,1,"10/07/2023 18:29:56",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"J","Fixation","w9zir9",2,"continue","",965.929,965.929,965.929,965.929,965.929,965.929,1,965.929,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-012-002-S.jpeg",NA,"SUPTM50909"
"17",1689006600236,"10/07/2023 16:30:00",1689010200236,1,"10/07/2023 18:30:00",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"V","Valence","xyoebq",1,"continue","",3661.939,3646.875,3661.939,3661.939,3646.875,3661.939,1,3661.939,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-030-002-S.jpeg",NA,"SUPTM50909"
"18",1689006600239,"10/07/2023 16:30:00",1689010200239,1,"10/07/2023 18:30:00",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"V","Valence","xyoebq",1,"response","29",2431.244,3646.875,3663.192,2431.244,3646.875,3663.192,1,2431.244,1231.948,0,NA,"Slider","J",3,"object-27","V","CFD-WF-030-002-S.jpeg",NA,"SUPTM50909"
"19",1689006601188,"10/07/2023 16:30:01",1689010201188,1,"10/07/2023 18:30:01",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",3,"V","Fixation","68owkj",2,"continue","",965.877999999997,965.877999999997,965.877999999997,965.877999999997,965.877999999997,965.877999999997,1,965.877999999997,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-030-002-S.jpeg",NA,"SUPTM50909"
"20",1689006605388,"10/07/2023 16:30:05",1689010205388,1,"10/07/2023 18:30:05",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"V","Valence","xyoebq",1,"continue","",4200.28599990463,4196.657,4200.28599990463,4200.28599990463,4196.657,4200.28599990463,1,4200.28599990463,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-037-029-N.jpg",NA,"SUPTM50909"
"21",1689006605388,"10/07/2023 16:30:05",1689010205388,1,"10/07/2023 18:30:05",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"V","Valence","xyoebq",1,"response","59",3597.193,4196.657,4200.686,3597.193,4196.657,4200.686,1,3597.193,603.493000000002,0,NA,"Slider","J",3,"object-27","V","CFD-WF-037-029-N.jpg",NA,"SUPTM50909"
"22",1689006606349,"10/07/2023 16:30:06",1689010206349,1,"10/07/2023 18:30:06",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"V","Fixation","68owkj",2,"continue","",965.803,965.803,965.803,965.803,965.803,965.803,1,965.803,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-037-029-N.jpg",NA,"SUPTM50909"
"23",1689006608844,"10/07/2023 16:30:08",1689010208844,1,"10/07/2023 18:30:08",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",5,"V","Valence","xyoebq",1,"continue","",2494.92600004769,2481.194,2494.92600004769,2494.92600004769,2481.194,2494.92600004769,1,2494.92600004769,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-006-002-S.jpeg",NA,"SUPTM50909"
"24",1689006608844,"10/07/2023 16:30:08",1689010208844,1,"10/07/2023 18:30:08",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",5,"V","Valence","xyoebq",1,"response","22",1615.37,2481.194,2495.226,1615.37,2481.194,2495.226,1,1615.37,879.856,0,NA,"Slider","J",3,"object-27","V","CFD-WF-006-002-S.jpeg",NA,"SUPTM50909"
"25",1689006609797,"10/07/2023 16:30:09",1689010209797,1,"10/07/2023 18:30:09",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",5,"V","Fixation","68owkj",2,"continue","",965.913,965.913,965.913,965.913,965.913,965.913,1,965.913,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-006-002-S.jpeg",NA,"SUPTM50909"
"26",1689006612550,"10/07/2023 16:30:12",1689010212550,1,"10/07/2023 18:30:12",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",6,"V","Valence","xyoebq",1,"continue","",2753.51900009537,2747.646,2753.51900009537,2753.51900009537,2747.646,2753.51900009537,1,2753.51900009537,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-037-025-N.jpg",NA,"SUPTM50909"
"27",1689006612555,"10/07/2023 16:30:12",1689010212555,1,"10/07/2023 18:30:12",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",6,"V","Valence","xyoebq",1,"response","51",1798.627,2747.646,2759.01900009537,1798.627,2747.646,2759.01900009537,1,1798.627,960.392000095366,0,NA,"Slider","J",3,"object-27","V","CFD-WM-037-025-N.jpg",NA,"SUPTM50909"
"28",1689006613510,"10/07/2023 16:30:13",1689010213510,1,"10/07/2023 18:30:13",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",6,"V","Fixation","68owkj",2,"continue","",965.917000000001,965.917000000001,965.917000000001,965.917000000001,965.917000000001,965.917000000001,1,965.917000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-037-025-N.jpg",NA,"SUPTM50909"
"29",1689006615748,"10/07/2023 16:30:15",1689010215748,1,"10/07/2023 18:30:15",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",7,"V","Valence","xyoebq",1,"continue","",2238.45600009536,2231.67,2238.45600009536,2238.45600009536,2231.67,2238.45600009536,1,2238.45600009536,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-BF-030-002-S.jpeg",NA,"SUPTM50909"
"30",1689006615748,"10/07/2023 16:30:15",1689010215748,1,"10/07/2023 18:30:15",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",7,"V","Valence","xyoebq",1,"response","23",1482.45499999999,2231.67,2238.85599995231,1482.45499999999,2231.67,2238.85599995231,1,1482.45499999999,756.400999952319,0,NA,"Slider","J",3,"object-27","V","CFD-BF-030-002-S.jpeg",NA,"SUPTM50909"
"31",1689006616708,"10/07/2023 16:30:16",1689010216708,1,"10/07/2023 18:30:16",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",7,"V","Fixation","68owkj",2,"continue","",965.909,965.909,965.909,965.909,965.909,965.909,1,965.909,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-BF-030-002-S.jpeg",NA,"SUPTM50909"
"32",1689006621088,"10/07/2023 16:30:21",1689010221088,1,"10/07/2023 18:30:21",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"continue","",4381.17700004768,4379.473,4381.17700004768,4381.17700004768,4379.473,4381.17700004768,1,4381.17700004768,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-039-025-S.jpeg",NA,"SUPTM50909"
"33",1689006621089,"10/07/2023 16:30:21",1689010221089,1,"10/07/2023 18:30:21",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"response","23",3563.741,4379.473,4381.477,3563.741,4379.473,4381.477,1,3563.741,817.735999999997,0,NA,"Slider","J",3,"object-18","J","CFD-WF-039-025-S.jpeg",NA,"SUPTM50909"
"34",1689006622054,"10/07/2023 16:30:22",1689010222054,1,"10/07/2023 18:30:22",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",4,"J","Fixation","w9zir9",2,"continue","",966.292999999998,966.292999999998,966.292999999998,966.292999999998,966.292999999998,966.292999999998,1,966.292999999998,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-039-025-S.jpeg",NA,"SUPTM50909"
"35",1689006625188,"10/07/2023 16:30:25",1689010225188,1,"10/07/2023 18:30:25",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",8,"V","Valence","xyoebq",1,"continue","",3135.41100004769,3130.415,3135.41100004769,3135.41100004769,3130.415,3135.41100004769,1,3135.41100004769,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-025-002-S.jpeg",NA,"SUPTM50909"
"36",1689006625194,"10/07/2023 16:30:25",1689010225194,1,"10/07/2023 18:30:25",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",8,"V","Valence","xyoebq",1,"response","16",2447.826,3130.415,3140.711,2447.826,3130.415,3140.711,1,2447.826,692.885000000002,0,NA,"Slider","J",3,"object-27","V","CFD-WM-025-002-S.jpeg",NA,"SUPTM50909"
"37",1689006626150,"10/07/2023 16:30:26",1689010226150,1,"10/07/2023 18:30:26",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",8,"V","Fixation","68owkj",2,"continue","",966.212,966.212,966.212,966.212,966.212,966.212,1,966.212,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-025-002-S.jpeg",NA,"SUPTM50909"
"38",1689006628937,"10/07/2023 16:30:28",1689010228937,1,"10/07/2023 18:30:28",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"continue","",2787.88399995232,2780.93700000001,2787.88399995232,2787.88399995232,2780.93700000001,2787.88399995232,1,2787.88399995232,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-035-024-S.jpeg",NA,"SUPTM50909"
"39",1689006628938,"10/07/2023 16:30:28",1689010228938,1,"10/07/2023 18:30:28",137495,33,"task-r1zi",NA,30600154,9085468,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x720","1280x720",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"CDBEAFKGJHI",NA,NA,"B (MDot First)",2,213,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"response","32",1848.412,2780.93700000001,2788.084,1848.412,2780.93700000001,2788.084,1,1848.412,939.671999999999,0,NA,"Slider","J",3,"object-18","J","CFD-WF-035-024-S.jpeg",NA,"SUPTM50909"
