"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.vu6m","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"2",1708979233821,"26/02/2024 20:27:13",1708957633821,-6,"26/02/2024 08:27:13",167771,4,"task-v7r7",NA,35526669,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3187.7,3184.2,3187.7,3187.7,3184.2,3187.7,1,3187.7,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF78484"
"3",1708979241640,"26/02/2024 20:27:21",1708957641640,-6,"26/02/2024 08:27:21",167771,4,"task-v7r7",NA,35526669,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",7822.5,7818.3,7822.5,7822.5,7818.3,7822.5,1,7822.5,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF78484"
"4",1708979246084,"26/02/2024 20:27:26",1708957646084,-6,"26/02/2024 08:27:26",167771,4,"task-v7r7",NA,35526669,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",4448.59999997616,4447,4448.59999997616,4448.59999997616,4447,4448.59999997616,1,4448.59999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF78484"
"5",1708979255455,"26/02/2024 20:27:35",1708957655455,-6,"26/02/2024 08:27:35",167771,4,"task-v7r7",NA,35526669,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",9371.7,9364.9,9371.7,9371.7,9364.9,9371.7,1,9371.7,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF78484"
"6",1708979260666,"26/02/2024 20:27:40",1708957660666,-6,"26/02/2024 08:27:40",167771,4,"task-v7r7",NA,35526669,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",5218.3,5216.8,5218.3,5218.3,5216.8,5218.3,1,5218.3,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF78484"
"7",1708979269088,"26/02/2024 20:27:49",1708957669088,-6,"26/02/2024 08:27:49",167771,4,"task-v7r7",NA,35526669,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",8423.5,8421.9,8423.5,8423.5,8421.9,8423.5,1,8423.5,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF78484"
"8",1708979272841,"26/02/2024 20:27:52",1708957672841,-6,"26/02/2024 08:27:52",167771,4,"task-v7r7",NA,35526669,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",3754.6,3753.2,3754.6,3754.6,3753.2,3754.6,1,3754.6,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF78484"
"9",1708979276209,"26/02/2024 20:27:56",1708957676209,-6,"26/02/2024 08:27:56",167771,4,"task-v7r7",NA,35526669,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3368.9,3364.8,3368.9,3368.9,3364.8,3368.9,1,3368.9,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF78484"
"10",1708979276210,"26/02/2024 20:27:56",1708957676210,-6,"26/02/2024 08:27:56",167771,4,"task-v7r7",NA,35526669,10495518,NA,"complete",NA,"65dcf1725c4c8090ce3cb245","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"BCADJEIFHG","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF78484"
"1",1708979618683,"26/02/2024 20:33:38",1708961618683,-5,"26/02/2024 10:33:38",167771,4,"task-v7r7",NA,35526889,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59092"
"2",1708979622074,"26/02/2024 20:33:42",1708961622074,-5,"26/02/2024 10:33:42",167771,4,"task-v7r7",NA,35526889,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3004.5999997139,3000.1,3004.5999997139,3004.5999997139,3000.1,3004.5999997139,1,3004.5999997139,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF59092"
"3",1708979624741,"26/02/2024 20:33:44",1708961624741,-5,"26/02/2024 10:33:44",167771,4,"task-v7r7",NA,35526889,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",2671.7,2666.3,2671.7,2671.7,2666.3,2671.7,1,2671.7,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF59092"
"4",1708979627849,"26/02/2024 20:33:47",1708961627849,-5,"26/02/2024 10:33:47",167771,4,"task-v7r7",NA,35526889,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",3113.1999997139,3100.6,3113.1999997139,3113.1999997139,3100.6,3113.1999997139,1,3113.1999997139,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF59092"
"5",1708979630386,"26/02/2024 20:33:50",1708961630386,-5,"26/02/2024 10:33:50",167771,4,"task-v7r7",NA,35526889,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",2549.89999990463,2533.4,2549.89999990463,2549.89999990463,2533.4,2549.89999990463,1,2549.89999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF59092"
"6",1708979634985,"26/02/2024 20:33:54",1708961634985,-5,"26/02/2024 10:33:54",167771,4,"task-v7r7",NA,35526889,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",4615.6999997139,4600.1,4615.6999997139,4615.6999997139,4600.1,4615.6999997139,1,4615.6999997139,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF59092"
"7",1708979637523,"26/02/2024 20:33:57",1708961637523,-5,"26/02/2024 10:33:57",167771,4,"task-v7r7",NA,35526889,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",2553.8,2550,2553.8,2553.8,2550,2553.8,1,2553.8,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF59092"
"8",1708979641302,"26/02/2024 20:34:01",1708961641302,-5,"26/02/2024 10:34:01",167771,4,"task-v7r7",NA,35526889,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",3782.8,3766.5,3782.8,3782.8,3766.5,3782.8,1,3782.8,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF59092"
"9",1708979644441,"26/02/2024 20:34:04",1708961644441,-5,"26/02/2024 10:34:04",167771,4,"task-v7r7",NA,35526889,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3154.8,3150.4,3154.8,3154.8,3150.4,3154.8,1,3154.8,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF59092"
"10",1708979644444,"26/02/2024 20:34:04",1708961644444,-5,"26/02/2024 10:34:04",167771,4,"task-v7r7",NA,35526889,10495617,NA,"complete",NA,"65dcf42ea8c82b9660fc4668","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x700",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"CDBEAFJGIH","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59092"
"1",1708980647393,"26/02/2024 20:50:47",1708962647393,-5,"26/02/2024 10:50:47",167771,4,"task-v7r7",NA,35527490,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF05723"
"2",1708980652658,"26/02/2024 20:50:52",1708962652658,-5,"26/02/2024 10:50:52",167771,4,"task-v7r7",NA,35527490,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",5159.3,5152.7,5159.3,5159.3,5152.7,5159.3,1,5159.3,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF05723"
"3",1708980660107,"26/02/2024 20:51:00",1708962660107,-5,"26/02/2024 10:51:00",167771,4,"task-v7r7",NA,35527490,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",7463.69999980927,7458.4,7463.69999980927,7463.69999980927,7458.4,7463.69999980927,1,7463.69999980927,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF05723"
"4",1708980667762,"26/02/2024 20:51:07",1708962667762,-5,"26/02/2024 10:51:07",167771,4,"task-v7r7",NA,35527490,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",7659.8,7652.9,7659.8,7659.8,7652.9,7659.8,1,7659.8,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF05723"
"5",1708980675890,"26/02/2024 20:51:15",1708962675890,-5,"26/02/2024 10:51:15",167771,4,"task-v7r7",NA,35527490,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",8135.60000009537,8131.9,8135.60000009537,8135.60000009537,8131.9,8135.60000009537,1,8135.60000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF05723"
"6",1708980683946,"26/02/2024 20:51:23",1708962683946,-5,"26/02/2024 10:51:23",167771,4,"task-v7r7",NA,35527490,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",8060.20000009537,8055.7,8060.20000009537,8060.20000009537,8055.7,8060.20000009537,1,8060.20000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF05723"
"7",1708980688058,"26/02/2024 20:51:28",1708962688058,-5,"26/02/2024 10:51:28",167771,4,"task-v7r7",NA,35527490,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",4116.6,4111.1,4116.6,4116.6,4111.1,4116.6,1,4116.6,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF05723"
"8",1708980690567,"26/02/2024 20:51:30",1708962690567,-5,"26/02/2024 10:51:30",167771,4,"task-v7r7",NA,35527490,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",2513.9,2506.9,2513.9,2513.9,2506.9,2513.9,1,2513.9,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF05723"
"9",1708980693008,"26/02/2024 20:51:33",1708962693008,-5,"26/02/2024 10:51:33",167771,4,"task-v7r7",NA,35527490,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2448.1,2444.5,2448.1,2448.1,2444.5,2448.1,1,2448.1,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF05723"
"10",1708980693013,"26/02/2024 20:51:33",1708962693013,-5,"26/02/2024 10:51:33",167771,4,"task-v7r7",NA,35527490,10495743,NA,"complete",NA,"65dcf76135721b0e6bbcce5f","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"DECFBGAHJI","Failed AC2","Passed AC1","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF05723"
"1",1708981751550,"26/02/2024 21:09:11",1708981751550,0,"26/02/2024 21:09:11",167771,4,"task-v7r7",NA,35528141,10495919,NA,"complete",NA,"65dcfb58aef7f9381901d3c3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x960","1280x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF99214"
"2",1708981755685,"26/02/2024 21:09:15",1708981755685,0,"26/02/2024 21:09:15",167771,4,"task-v7r7",NA,35528141,10495919,NA,"complete",NA,"65dcfb58aef7f9381901d3c3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x960","1280x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3841.09999992847,3836,3841.09999992847,3841.09999992847,3836,3841.09999992847,1,3841.09999992847,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF99214"
"3",1708981761970,"26/02/2024 21:09:21",1708981761970,0,"26/02/2024 21:09:21",167771,4,"task-v7r7",NA,35528141,10495919,NA,"complete",NA,"65dcfb58aef7f9381901d3c3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x960","1280x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",6290.69999995232,6287.6,6290.69999995232,6290.69999995232,6287.6,6290.69999995232,1,6290.69999995232,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF99214"
"4",1708981766290,"26/02/2024 21:09:26",1708981766290,0,"26/02/2024 21:09:26",167771,4,"task-v7r7",NA,35528141,10495919,NA,"complete",NA,"65dcfb58aef7f9381901d3c3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x960","1280x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",4323.39999990463,4319.5,4323.39999990463,4323.39999990463,4319.5,4323.39999990463,1,4323.39999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF99214"
"5",1708981770294,"26/02/2024 21:09:30",1708981770294,0,"26/02/2024 21:09:30",167771,4,"task-v7r7",NA,35528141,10495919,NA,"complete",NA,"65dcfb58aef7f9381901d3c3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x960","1280x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",4007.89999990463,4002.9,4007.89999990463,4007.89999990463,4002.9,4007.89999990463,1,4007.89999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF99214"
"6",1708981775209,"26/02/2024 21:09:35",1708981775209,0,"26/02/2024 21:09:35",167771,4,"task-v7r7",NA,35528141,10495919,NA,"complete",NA,"65dcfb58aef7f9381901d3c3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x960","1280x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",4920.09999992848,4903.7,4920.09999992848,4920.09999992848,4903.7,4920.09999992848,1,4920.09999992848,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF99214"
"7",1708981778103,"26/02/2024 21:09:38",1708981778103,0,"26/02/2024 21:09:38",167771,4,"task-v7r7",NA,35528141,10495919,NA,"complete",NA,"65dcfb58aef7f9381901d3c3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x960","1280x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",2910.29999990463,2901.7,2910.29999990463,2910.29999990463,2901.7,2910.29999990463,1,2910.29999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF99214"
"8",1708981808730,"26/02/2024 21:10:08",1708981808730,0,"26/02/2024 21:10:08",167771,4,"task-v7r7",NA,35528141,10495919,NA,"complete",NA,"65dcfb58aef7f9381901d3c3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x960","1280x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",30636,30621.1,30636,30636,30621.1,30636,1,30636,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF99214"
"9",1708981811672,"26/02/2024 21:10:11",1708981811672,0,"26/02/2024 21:10:11",167771,4,"task-v7r7",NA,35528141,10495919,NA,"complete",NA,"65dcfb58aef7f9381901d3c3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x960","1280x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2956.9,2951.9,2956.9,2956.9,2951.9,2956.9,1,2956.9,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF99214"
"10",1708981811677,"26/02/2024 21:10:11",1708981811677,0,"26/02/2024 21:10:11",167771,4,"task-v7r7",NA,35528141,10495919,NA,"complete",NA,"65dcfb58aef7f9381901d3c3","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1280x960","1280x791",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF99214"
"1",1708983832186,"26/02/2024 21:43:52",1708962232186,-6,"26/02/2024 09:43:52",167771,4,"task-v7r7",NA,35529256,10496251,NA,"complete",NA,"65dd02562d7bf320aeba16bb","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF17025"
"2",1708983836822,"26/02/2024 21:43:56",1708962236822,-6,"26/02/2024 09:43:56",167771,4,"task-v7r7",NA,35529256,10496251,NA,"complete",NA,"65dd02562d7bf320aeba16bb","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4117.8,4115.2,4117.8,4117.8,4115.2,4117.8,1,4117.8,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF17025"
