"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Manipulation..Spreadsheet","Random_ID"
"11",1689025231089,"10/07/2023 21:40:31",1689028831089,1,"10/07/2023 23:40:31",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",2,"J","Judginess","y8ii7g",1,"continue","",6055.3369997139,6049.059,6055.3369997139,6055.3369997139,6049.059,6055.3369997139,1,6055.3369997139,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-IF-734-108-S.jpeg",NA,"SUPTM16544"
"12",1689025231090,"10/07/2023 21:40:31",1689028831090,1,"10/07/2023 23:40:31",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",2,"J","Judginess","y8ii7g",1,"response","26",2849.581,6049.059,6055.73699980927,2849.581,6049.059,6055.73699980927,1,2849.581,3206.15599980926,0,NA,"Slider","J",3,"object-18","J","CFD-IF-734-108-S.jpeg",NA,"SUPTM16544"
"13",1689025232051,"10/07/2023 21:40:32",1689028832051,1,"10/07/2023 23:40:32",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",2,"J","Fixation","w9zir9",2,"continue","",966.724999999999,966.724999999999,966.724999999999,966.724999999999,966.724999999999,966.724999999999,1,966.724999999999,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-IF-734-108-S.jpeg",NA,"SUPTM16544"
"14",1689025244728,"10/07/2023 21:40:44",1689028844728,1,"10/07/2023 23:40:44",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"V","Valence","xyoebq",1,"continue","",12678.4529998093,12665.391,12678.4529998093,12678.4529998093,12665.391,12678.4529998093,1,12678.4529998093,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-IM-695-001-S.jpeg",NA,"SUPTM16544"
"15",1689025244732,"10/07/2023 21:40:44",1689028844732,1,"10/07/2023 23:40:44",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"V","Valence","xyoebq",1,"response","32",3066.133,12665.391,12681.9529998093,3066.133,12665.391,12681.9529998093,1,3066.133,9615.81999980927,0,NA,"Slider","J",3,"object-27","V","CFD-IM-695-001-S.jpeg",NA,"SUPTM16544"
"16",1689025245682,"10/07/2023 21:40:45",1689028845682,1,"10/07/2023 23:40:45",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"V","Fixation","68owkj",2,"continue","",966.195,966.195,966.195,966.195,966.195,966.195,1,966.195,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-IM-695-001-S.jpeg",NA,"SUPTM16544"
"17",1689025254300,"10/07/2023 21:40:54",1689028854300,1,"10/07/2023 23:40:54",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"V","Valence","xyoebq",1,"continue","",8619.36699980927,8615.569,8619.36699980927,8619.36699980927,8615.569,8619.36699980927,1,8619.36699980927,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-024-003-N.jpg",NA,"SUPTM16544"
"18",1689025254301,"10/07/2023 21:40:54",1689028854301,1,"10/07/2023 23:40:54",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"V","Valence","xyoebq",1,"response","62",4716.504,8615.569,8619.56699961853,4716.504,8615.569,8619.56699961853,1,4716.504,3903.06299961853,0,NA,"Slider","J",3,"object-27","V","CFD-WF-024-003-N.jpg",NA,"SUPTM16544"
"19",1689025255264,"10/07/2023 21:40:55",1689028855264,1,"10/07/2023 23:40:55",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"V","Fixation","68owkj",2,"continue","",966.608,966.608,966.608,966.608,966.608,966.608,1,966.608,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-024-003-N.jpg",NA,"SUPTM16544"
"20",1689025264647,"10/07/2023 21:41:04",1689028864647,1,"10/07/2023 23:41:04",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"continue","",9383.7899997139,9382.13299999999,9383.7899997139,9383.7899997139,9382.13299999999,9383.7899997139,1,9383.7899997139,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-AF-211-066-N.jpg",NA,"SUPTM16544"
"21",1689025264647,"10/07/2023 21:41:04",1689028864647,1,"10/07/2023 23:41:04",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"response","68",4582.74299999999,9382.13299999999,9384.08999990463,4582.74299999999,9382.13299999999,9384.08999990463,1,4582.74299999999,4801.34699990464,0,NA,"Slider","J",3,"object-18","J","CFD-AF-211-066-N.jpg",NA,"SUPTM16544"
"22",1689025265613,"10/07/2023 21:41:05",1689028865613,1,"10/07/2023 23:41:05",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",3,"J","Fixation","w9zir9",2,"continue","",966.719000000005,966.719000000005,966.719000000005,966.719000000005,966.719000000005,966.719000000005,1,966.719000000005,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-AF-211-066-N.jpg",NA,"SUPTM16544"
"23",1689025270669,"10/07/2023 21:41:10",1689028870669,1,"10/07/2023 23:41:10",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"continue","",5056.83799980926,5049.57199999999,5056.83799980926,5056.83799980926,5049.57199999999,5056.83799980926,1,5056.83799980926,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-009-001-S.jpeg",NA,"SUPTM16544"
"24",1689025270669,"10/07/2023 21:41:10",1689028870669,1,"10/07/2023 23:41:10",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"response","20",2949.878,5049.57199999999,5057.138,2949.878,5049.57199999999,5057.138,1,2949.878,2107.25999999999,0,NA,"Slider","J",3,"object-18","J","CFD-WF-009-001-S.jpeg",NA,"SUPTM16544"
"25",1689025271629,"10/07/2023 21:41:11",1689028871629,1,"10/07/2023 23:41:11",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",4,"J","Fixation","w9zir9",2,"continue","",966.435000000012,966.435000000012,966.435000000012,966.435000000012,966.435000000012,966.435000000012,1,966.435000000012,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-009-001-S.jpeg",NA,"SUPTM16544"
"26",1689025275902,"10/07/2023 21:41:15",1689028875902,1,"10/07/2023 23:41:15",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"continue","",4273.23099990463,4266.39,4273.23099990463,4273.23099990463,4266.39,4273.23099990463,1,4273.23099990463,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-MM-308-001-S.jpeg",NA,"SUPTM16544"
"27",1689025275904,"10/07/2023 21:41:15",1689028875904,1,"10/07/2023 23:41:15",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"response","34",2399.60799999999,4266.39,4275.73099990463,2399.60799999999,4266.39,4275.73099990463,1,2399.60799999999,1876.12299990463,0,NA,"Slider","J",3,"object-18","J","CFD-MM-308-001-S.jpeg",NA,"SUPTM16544"
"28",1689025276864,"10/07/2023 21:41:16",1689028876864,1,"10/07/2023 23:41:16",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"J","Fixation","w9zir9",2,"continue","",968.599999999991,968.599999999991,968.599999999991,968.599999999991,968.599999999991,968.599999999991,1,968.599999999991,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-MM-308-001-S.jpeg",NA,"SUPTM16544"
"29",1689025281361,"10/07/2023 21:41:21",1689028881361,1,"10/07/2023 23:41:21",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"continue","",4497.74099990464,4480.696,4497.74099990464,4497.74099990464,4480.696,4497.74099990464,1,4497.74099990464,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-IF-734-108-N.jpg",NA,"SUPTM16544"
"30",1689025281361,"10/07/2023 21:41:21",1689028881361,1,"10/07/2023 23:41:21",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"response","61",2347.62700000001,4480.696,4497.76999999999,2347.62700000001,4480.696,4497.76999999999,1,2347.62700000001,2150.14299999998,0,NA,"Slider","J",3,"object-18","J","CFD-IF-734-108-N.jpg",NA,"SUPTM16544"
"31",1689025282311,"10/07/2023 21:41:22",1689028882311,1,"10/07/2023 23:41:22",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",6,"J","Fixation","w9zir9",2,"continue","",966.56700000001,966.56700000001,966.56700000001,966.56700000001,966.56700000001,966.56700000001,1,966.56700000001,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-IF-734-108-N.jpg",NA,"SUPTM16544"
"32",1689025287115,"10/07/2023 21:41:27",1689028887115,1,"10/07/2023 23:41:27",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"V","Valence","xyoebq",1,"continue","",4804.27799961853,4799.05799999999,4804.27799961853,4804.27799961853,4799.05799999999,4804.27799961853,1,4804.27799961853,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-024-003-H.jpeg",NA,"SUPTM16544"
"33",1689025287117,"10/07/2023 21:41:27",1689028887117,1,"10/07/2023 23:41:27",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"V","Valence","xyoebq",1,"response","93",2315.98299999999,4799.05799999999,4806.17799971389,2315.98299999999,4799.05799999999,4806.17799971389,1,2315.98299999999,2490.1949997139,0,NA,"Slider","J",3,"object-27","V","CFD-WF-024-003-H.jpeg",NA,"SUPTM16544"
"34",1689025288077,"10/07/2023 21:41:28",1689028888077,1,"10/07/2023 23:41:28",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",5,"V","Fixation","68owkj",2,"continue","",966.583000000013,966.583000000013,966.583000000013,966.583000000013,966.583000000013,966.583000000013,1,966.583000000013,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-024-003-H.jpeg",NA,"SUPTM16544"
"35",1689025292450,"10/07/2023 21:41:32",1689028892450,1,"10/07/2023 23:41:32",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"continue","",4373.43699980926,4366.30099999999,4373.43699980926,4373.43699980926,4366.30099999999,4373.43699980926,1,4373.43699980926,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-MF-315-002-H.jpeg",NA,"SUPTM16544"
"36",1689025292450,"10/07/2023 21:41:32",1689028892450,1,"10/07/2023 23:41:32",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"response","90",2216.56099999999,4366.30099999999,4373.83699990463,2216.56099999999,4366.30099999999,4373.83699990463,1,2216.56099999999,2157.27599990464,0,NA,"Slider","J",3,"object-18","J","CFD-MF-315-002-H.jpeg",NA,"SUPTM16544"
"37",1689025293410,"10/07/2023 21:41:33",1689028893410,1,"10/07/2023 23:41:33",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",7,"J","Fixation","w9zir9",2,"continue","",966.610000000001,966.610000000001,966.610000000001,966.610000000001,966.610000000001,966.610000000001,1,966.610000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-MF-315-002-H.jpeg",NA,"SUPTM16544"
"38",1689025297743,"10/07/2023 21:41:37",1689028897743,1,"10/07/2023 23:41:37",137495,33,"task-atm6",NA,30604225,9086484,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.67","1536x864","1147x603",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"HIGJFKEADBC",NA,NA,"B (MDot First)",2,321,"SS1","SS1",6,"V","Valence","xyoebq",1,"continue","",4334.326,4332.539,4334.326,4334.326,4332.539,4334.326,1,4334.326,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-024-015-S.jpeg",NA,"SUPTM16544"
