"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Manipulation..Spreadsheet","Random_ID"
"18",1689020589259,"10/07/2023 20:23:09",1689024189259,1,"10/07/2023 22:23:09",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"response","90",5066.011,6582.581,6594.43199999991,5066.011,6582.581,6594.43199999991,1,5066.011,1528.42099999991,0,NA,"Slider","J",3,"object-18","J","CFD-WF-011-002-H.jpeg",NA,"SUPTM84507"
"19",1689020590214,"10/07/2023 20:23:10",1689024190214,1,"10/07/2023 22:23:10",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",5,"J","Fixation","w9zir9",2,"continue","",966.813000000002,966.813000000002,966.813000000002,966.813000000002,966.813000000002,966.813000000002,1,966.813000000002,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-011-002-H.jpeg",NA,"SUPTM84507"
"20",1689020597923,"10/07/2023 20:23:17",1689024197923,1,"10/07/2023 22:23:17",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"continue","",7708.83799999972,7698.656,7708.83799999972,7708.83799999972,7698.656,7708.83799999972,1,7708.83799999972,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-MM-308-001-H.jpeg",NA,"SUPTM84507"
"21",1689020597923,"10/07/2023 20:23:17",1689024197923,1,"10/07/2023 22:23:17",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"response","71",6315.56,7698.656,7709.53799999991,6315.56,7698.656,7709.53799999991,1,6315.56,1393.97799999991,0,NA,"Slider","J",3,"object-18","J","CFD-MM-308-001-H.jpeg",NA,"SUPTM84507"
"22",1689020598880,"10/07/2023 20:23:18",1689024198880,1,"10/07/2023 22:23:18",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",6,"J","Fixation","w9zir9",2,"continue","",966.563000000002,966.563000000002,966.563000000002,966.563000000002,966.563000000002,966.563000000002,1,966.563000000002,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-MM-308-001-H.jpeg",NA,"SUPTM84507"
"23",1689020601493,"10/07/2023 20:23:21",1689024201493,1,"10/07/2023 22:23:21",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"continue","",2614.21899999982,2599.705,2614.21899999982,2614.21899999982,2599.705,2614.21899999982,1,2614.21899999982,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-009-001-S.jpeg",NA,"SUPTM84507"
"24",1689020601498,"10/07/2023 20:23:21",1689024201498,1,"10/07/2023 22:23:21",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"response","95",1633.218,2599.705,2616.477,1633.218,2599.705,2616.477,1,1633.218,983.258999999998,0,NA,"Slider","J",3,"object-18","J","CFD-WF-009-001-S.jpeg",NA,"SUPTM84507"
"25",1689020602446,"10/07/2023 20:23:22",1689024202446,1,"10/07/2023 22:23:22",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",7,"J","Fixation","w9zir9",2,"continue","",966.552000000003,966.552000000003,966.552000000003,966.552000000003,966.552000000003,966.552000000003,1,966.552000000003,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-009-001-S.jpeg",NA,"SUPTM84507"
"26",1689020605210,"10/07/2023 20:23:25",1689024205210,1,"10/07/2023 22:23:25",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",2,"V","Valence","xyoebq",1,"continue","",2764.46199999981,2749.592,2764.46199999981,2764.46199999981,2749.592,2764.46199999981,1,2764.46199999981,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-026-001-H.jpeg",NA,"SUPTM84507"
"27",1689020605210,"10/07/2023 20:23:25",1689024205210,1,"10/07/2023 22:23:25",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",2,"V","Valence","xyoebq",1,"response","81",1999.789,2749.592,2764.96199999981,1999.789,2749.592,2764.96199999981,1,1999.789,765.172999999813,0,NA,"Slider","J",3,"object-27","V","CFD-WM-026-001-H.jpeg",NA,"SUPTM84507"
"28",1689020606162,"10/07/2023 20:23:26",1689024206162,1,"10/07/2023 22:23:26",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",2,"V","Fixation","68owkj",2,"continue","",966.497000000003,966.497000000003,966.497000000003,966.497000000003,966.497000000003,966.497000000003,1,966.497000000003,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-026-001-H.jpeg",NA,"SUPTM84507"
"29",1689020621198,"10/07/2023 20:23:41",1689024221198,1,"10/07/2023 22:23:41",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",3,"V","Valence","xyoebq",1,"continue","",15036.6729999996,15031.456,15036.6729999996,15036.6729999996,15031.456,15036.6729999996,1,15036.6729999996,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-AF-211-066-N.jpg",NA,"SUPTM84507"
"30",1689020621201,"10/07/2023 20:23:41",1689024221201,1,"10/07/2023 22:23:41",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",3,"V","Valence","xyoebq",1,"response","91",2882.899,15031.456,15040.1729999996,2882.899,15031.456,15040.1729999996,1,2882.899,12157.2739999996,0,NA,"Slider","J",3,"object-27","V","CFD-AF-211-066-N.jpg",NA,"SUPTM84507"
"31",1689020622160,"10/07/2023 20:23:42",1689024222160,1,"10/07/2023 22:23:42",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",3,"V","Fixation","68owkj",2,"continue","",966.486999999994,966.486999999994,966.486999999994,966.486999999994,966.486999999994,966.486999999994,1,966.486999999994,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-AF-211-066-N.jpg",NA,"SUPTM84507"
"32",1689020626441,"10/07/2023 20:23:46",1689024226441,1,"10/07/2023 22:23:46",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",8,"J","Judginess","y8ii7g",1,"continue","",4281.52999999991,4266.092,4281.52999999991,4281.52999999991,4266.092,4281.52999999991,1,4281.52999999991,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-AF-211-066-H.jpeg",NA,"SUPTM84507"
"33",1689020626441,"10/07/2023 20:23:46",1689024226441,1,"10/07/2023 22:23:46",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",8,"J","Judginess","y8ii7g",1,"response","95",3416.223,4266.092,4282.02999999991,3416.223,4266.092,4282.02999999991,1,3416.223,865.806999999913,0,NA,"Slider","J",3,"object-18","J","CFD-AF-211-066-H.jpeg",NA,"SUPTM84507"
"34",1689020627393,"10/07/2023 20:23:47",1689024227393,1,"10/07/2023 22:23:47",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",8,"J","Fixation","w9zir9",2,"continue","",966.563999999998,966.563999999998,966.563999999998,966.563999999998,966.563999999998,966.563999999998,1,966.563999999998,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-AF-211-066-H.jpeg",NA,"SUPTM84507"
"35",1689020644575,"10/07/2023 20:24:04",1689024244575,1,"10/07/2023 22:24:04",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",9,"J","Judginess","y8ii7g",1,"continue","",17182.6739999997,17181.06,17182.6739999997,17182.6739999997,17181.06,17182.6739999997,1,17182.6739999997,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-BF-040-003-N.jpg",NA,"SUPTM84507"
"36",1689020644579,"10/07/2023 20:24:04",1689024244579,1,"10/07/2023 22:24:04",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",9,"J","Judginess","y8ii7g",1,"response","85",15947.933,17181.06,17187.0739999996,15947.933,17181.06,17187.0739999996,1,15947.933,1239.14099999962,0,NA,"Slider","J",3,"object-18","J","CFD-BF-040-003-N.jpg",NA,"SUPTM84507"
"37",1689020645541,"10/07/2023 20:24:05",1689024245541,1,"10/07/2023 22:24:05",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",9,"J","Fixation","w9zir9",2,"continue","",966.603000000003,966.603000000003,966.603000000003,966.603000000003,966.603000000003,966.603000000003,1,966.603000000003,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-BF-040-003-N.jpg",NA,"SUPTM84507"
"38",1689020653189,"10/07/2023 20:24:13",1689024253189,1,"10/07/2023 22:24:13",137495,33,"task-v6vm",NA,30603502,9086165,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1041x586","1157x494",NA,NA,NA,"JV Task P3 (Updated)",4,"Anxious",NA,"In",NA,NA,"GHFIEJDKCAB",NA,NA,"B (MDot First)",1,213,"SS1","SS1",10,"J","Judginess","y8ii7g",1,"continue","",7648.617,7632.307,7648.617,7648.617,7632.307,7648.617,1,7648.617,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-MM-313-002-H.jpeg",NA,"SUPTM84507"
