"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Manipulation..Spreadsheet","Random_ID"
"11",1688990971351,"10/07/2023 12:09:31",1688976571351,-4,"10/07/2023 04:09:31",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",2,"V","Valence","xyoebq",1,"continue","",2852.14699985695,2849,2852.14699985695,2852.14699985695,2849,2852.14699985695,1,2852.14699985695,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-036-023-H.jpeg",NA,"SUPTM12782"
"12",1688990971352,"10/07/2023 12:09:31",1688976571352,-4,"10/07/2023 04:09:31",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",2,"V","Valence","xyoebq",1,"response","63",2349.184,2849,2853.84699990463,2349.184,2849,2853.84699990463,1,2349.184,504.662999904631,0,NA,"Slider","J",3,"object-27","V","CFD-WF-036-023-H.jpeg",NA,"SUPTM12782"
"13",1688990972315,"10/07/2023 12:09:32",1688976572315,-4,"10/07/2023 04:09:32",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",2,"V","Fixation","68owkj",2,"continue","",966.353999999999,966.353999999999,966.353999999999,966.353999999999,966.353999999999,966.353999999999,1,966.353999999999,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-036-023-H.jpeg",NA,"SUPTM12782"
"14",1688990975014,"10/07/2023 12:09:35",1688976575014,-4,"10/07/2023 04:09:35",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"V","Valence","xyoebq",1,"continue","",2699.129,2682.469,2699.129,2699.129,2682.469,2699.129,1,2699.129,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-MM-308-001-N.jpg",NA,"SUPTM12782"
"15",1688990975015,"10/07/2023 12:09:35",1688976575015,-4,"10/07/2023 04:09:35",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"V","Valence","xyoebq",1,"response","41",1866.054,2682.469,2699.129,1866.054,2682.469,2699.129,1,1866.054,833.075000000001,0,NA,"Slider","J",3,"object-27","V","CFD-MM-308-001-N.jpg",NA,"SUPTM12782"
"16",1688990975963,"10/07/2023 12:09:35",1688976575963,-4,"10/07/2023 04:09:35",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"V","Fixation","68owkj",2,"continue","",966.296999999999,966.296999999999,966.296999999999,966.296999999999,966.296999999999,966.296999999999,1,966.296999999999,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-MM-308-001-N.jpg",NA,"SUPTM12782"
"17",1688990977814,"10/07/2023 12:09:37",1688976577814,-4,"10/07/2023 04:09:37",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"continue","",1851.52699985695,1849.419,1851.52699985695,1851.52699985695,1849.419,1851.52699985695,1,1851.52699985695,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-036-031-S.jpeg",NA,"SUPTM12782"
"18",1688990977827,"10/07/2023 12:09:37",1688976577827,-4,"10/07/2023 04:09:37",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"response","36",1299.634,1849.419,1864.127,1299.634,1849.419,1864.127,1,1299.634,564.492999999999,0,NA,"Slider","J",3,"object-18","J","CFD-WM-036-031-S.jpeg",NA,"SUPTM12782"
"19",1688990978780,"10/07/2023 12:09:38",1688976578780,-4,"10/07/2023 04:09:38",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",3,"J","Fixation","w9zir9",2,"continue","",966.341999999997,966.341999999997,966.341999999997,966.341999999997,966.341999999997,966.341999999997,1,966.341999999997,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-036-031-S.jpeg",NA,"SUPTM12782"
"20",1688990980381,"10/07/2023 12:09:40",1688976580381,-4,"10/07/2023 04:09:40",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"continue","",1602.866,1599.455,1602.866,1602.866,1599.455,1602.866,1,1602.866,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-035-032-N.jpg",NA,"SUPTM12782"
"21",1688990980382,"10/07/2023 12:09:40",1688976580382,-4,"10/07/2023 04:09:40",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"response","26",1132.896,1599.455,1603.66599995232,1132.896,1599.455,1603.66599995232,1,1132.896,470.769999952317,0,NA,"Slider","J",3,"object-18","J","CFD-WM-035-032-N.jpg",NA,"SUPTM12782"
"22",1688990981345,"10/07/2023 12:09:41",1688976581345,-4,"10/07/2023 04:09:41",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"J","Fixation","w9zir9",2,"continue","",966.361000000001,966.361000000001,966.361000000001,966.361000000001,966.361000000001,966.361000000001,1,966.361000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-035-032-N.jpg",NA,"SUPTM12782"
"23",1688990982651,"10/07/2023 12:09:42",1688976582651,-4,"10/07/2023 04:09:42",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"V","Valence","xyoebq",1,"continue","",1307.25000004768,1299.489,1307.25000004768,1307.25000004768,1299.489,1307.25000004768,1,1307.25000004768,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-028-003-N.jpg",NA,"SUPTM12782"
"24",1688990982652,"10/07/2023 12:09:42",1688976582652,-4,"10/07/2023 04:09:42",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"V","Valence","xyoebq",1,"response","34",799.741999999998,1299.489,1307.64999990463,799.741999999998,1299.489,1307.64999990463,1,799.741999999998,507.907999904633,0,NA,"Slider","J",3,"object-27","V","CFD-WM-028-003-N.jpg",NA,"SUPTM12782"
"25",1688990983611,"10/07/2023 12:09:43",1688976583611,-4,"10/07/2023 04:09:43",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",4,"V","Fixation","68owkj",2,"continue","",966.426000000003,966.426000000003,966.426000000003,966.426000000003,966.426000000003,966.426000000003,1,966.426000000003,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-028-003-N.jpg",NA,"SUPTM12782"
"26",1688990984958,"10/07/2023 12:09:44",1688976584958,-4,"10/07/2023 04:09:44",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"continue","",1347.73499990463,1332.886,1347.73499990463,1347.73499990463,1332.886,1347.73499990463,1,1347.73499990463,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-035-024-H.jpeg",NA,"SUPTM12782"
"27",1688990984959,"10/07/2023 12:09:44",1688976584959,-4,"10/07/2023 04:09:44",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"response","33",949.679,1332.886,1349.135,949.679,1332.886,1349.135,1,949.679,399.455999999998,0,NA,"Slider","J",3,"object-18","J","CFD-WF-035-024-H.jpeg",NA,"SUPTM12782"
"28",1688990985910,"10/07/2023 12:09:45",1688976585910,-4,"10/07/2023 04:09:45",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"J","Fixation","w9zir9",2,"continue","",966.371999999999,966.371999999999,966.371999999999,966.371999999999,966.371999999999,966.371999999999,1,966.371999999999,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-035-024-H.jpeg",NA,"SUPTM12782"
"29",1688990987614,"10/07/2023 12:09:47",1688976587614,-4,"10/07/2023 04:09:47",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"continue","",1704.67699995232,1699.421,1704.67699995232,1704.67699995232,1699.421,1704.67699995232,1,1704.67699995232,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-011-002-N.jpg",NA,"SUPTM12782"
"30",1688990987615,"10/07/2023 12:09:47",1688976587615,-4,"10/07/2023 04:09:47",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"response","30",999.637000000002,1699.421,1706.07700004768,999.637000000002,1699.421,1706.07700004768,1,999.637000000002,706.440000047682,0,NA,"Slider","J",3,"object-18","J","CFD-WF-011-002-N.jpg",NA,"SUPTM12782"
"31",1688990988576,"10/07/2023 12:09:48",1688976588576,-4,"10/07/2023 04:09:48",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",6,"J","Fixation","w9zir9",2,"continue","",966.320999999996,966.320999999996,966.320999999996,966.320999999996,966.320999999996,966.320999999996,1,966.320999999996,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-011-002-N.jpg",NA,"SUPTM12782"
"32",1688990990245,"10/07/2023 12:09:50",1688976590245,-4,"10/07/2023 04:09:50",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"V","Valence","xyoebq",1,"continue","",1670.33500004769,1666.107,1670.33500004769,1670.33500004769,1666.107,1670.33500004769,1,1670.33500004769,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WF-012-002-H.jpeg",NA,"SUPTM12782"
"33",1688990990246,"10/07/2023 12:09:50",1688976590246,-4,"10/07/2023 04:09:50",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"V","Valence","xyoebq",1,"response","61",1182.95600000001,1666.107,1670.83500004769,1182.95600000001,1666.107,1670.83500004769,1,1182.95600000001,487.87900004768,0,NA,"Slider","J",3,"object-27","V","CFD-WF-012-002-H.jpeg",NA,"SUPTM12782"
"34",1688990991208,"10/07/2023 12:09:51",1688976591208,-4,"10/07/2023 04:09:51",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",5,"V","Fixation","68owkj",2,"continue","",966.339,966.339,966.339,966.339,966.339,966.339,1,966.339,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WF-012-002-H.jpeg",NA,"SUPTM12782"
"35",1688990994118,"10/07/2023 12:09:54",1688976594118,-4,"10/07/2023 04:09:54",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"continue","",2910.88900004768,2899.064,2910.88900004768,2910.88900004768,2899.064,2910.88900004768,1,2910.88900004768,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-030-002-N.jpg",NA,"SUPTM12782"
"36",1688990994119,"10/07/2023 12:09:54",1688976594119,-4,"10/07/2023 04:09:54",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"response","35",2532.502,2899.064,2911.78899990463,2532.502,2899.064,2911.78899990463,1,2532.502,379.286999904631,0,NA,"Slider","J",3,"object-18","J","CFD-WF-030-002-N.jpg",NA,"SUPTM12782"
"37",1688990995074,"10/07/2023 12:09:55",1688976595074,-4,"10/07/2023 04:09:55",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",7,"J","Fixation","w9zir9",2,"continue","",966.461000000003,966.461000000003,966.461000000003,966.461000000003,966.461000000003,966.461000000003,1,966.461000000003,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-030-002-N.jpg",NA,"SUPTM12782"
"38",1688990997197,"10/07/2023 12:09:57",1688976597197,-4,"10/07/2023 04:09:57",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",6,"V","Valence","xyoebq",1,"continue","",2124.36400004768,2115.848,2124.36400004768,2124.36400004768,2115.848,2124.36400004768,1,2124.36400004768,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-001-014-H.jpeg",NA,"SUPTM12782"
"39",1688990997199,"10/07/2023 12:09:57",1688976597199,-4,"10/07/2023 04:09:57",137495,33,"task-k4y6",NA,30592039,9082638,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1280x1024","1280x881",NA,NA,NA,"JV Task P2",11,"Anxious",321,"In",NA,1,"FGEHDICJBKA",NA,NA,"A (JV first)",NA,NA,"SS1","SS1",6,"V","Valence","xyoebq",1,"response","75",1632.67,2115.848,2125.46399995231,1632.67,2115.848,2125.46399995231,1,1632.67,492.793999952315,0,NA,"Slider","J",3,"object-27","V","CFD-WM-001-014-H.jpeg",NA,"SUPTM12782"
