"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.ln1a","randomiser.vzsr","branch.hkzp","randomiser.ywar","randomiser.q6ah","order.ot79","randomiser.ahe2","randomiser.ckhi","randomiser.lqqr","randomiser.pobd","randomiser.8gdj","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Manipulation..Spreadsheet","Random_ID"
"11",1689011655697,"10/07/2023 17:54:15",1689015255697,1,"10/07/2023 19:54:15",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",2,"V","Fixation","68owkj",2,"continue","",982.623,982.623,982.623,982.623,982.623,982.623,1,982.623,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-019-003-H.jpeg",NA,"SUPTM31721"
"12",1689011659382,"10/07/2023 17:54:19",1689015259382,1,"10/07/2023 19:54:19",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",2,"J","Judginess","y8ii7g",1,"continue","",3684.95400002384,3683.896,3684.95400002384,3684.95400002384,3683.896,3684.95400002384,1,3684.95400002384,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-BM-036-003-N.jpg",NA,"SUPTM31721"
"13",1689011659382,"10/07/2023 17:54:19",1689015259382,1,"10/07/2023 19:54:19",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",2,"J","Judginess","y8ii7g",1,"response","21",843.999,3683.896,3685.25399997616,843.999,3683.896,3685.25399997616,1,843.999,2841.25499997616,0,NA,"Slider","J",3,"object-18","J","CFD-BM-036-003-N.jpg",NA,"SUPTM31721"
"14",1689011660362,"10/07/2023 17:54:20",1689015260362,1,"10/07/2023 19:54:20",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",2,"J","Fixation","w9zir9",2,"continue","",980.913,980.913,980.913,980.913,980.913,980.913,1,980.913,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-BM-036-003-N.jpg",NA,"SUPTM31721"
"15",1689011663861,"10/07/2023 17:54:23",1689015263861,1,"10/07/2023 19:54:23",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"continue","",3500.045,3497.787,3500.045,3500.045,3497.787,3500.045,1,3500.045,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-034-030-H.jpeg",NA,"SUPTM31721"
"16",1689011663862,"10/07/2023 17:54:23",1689015263862,1,"10/07/2023 19:54:23",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",3,"J","Judginess","y8ii7g",1,"response","72",2019.619,3497.787,3500.14500002384,2019.619,3497.787,3500.14500002384,1,2019.619,1480.52600002384,0,NA,"Slider","J",3,"object-18","J","CFD-WM-034-030-H.jpeg",NA,"SUPTM31721"
"17",1689011664847,"10/07/2023 17:54:24",1689015264847,1,"10/07/2023 19:54:24",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",3,"J","Fixation","w9zir9",2,"continue","",987.027000000002,987.027000000002,987.027000000002,987.027000000002,987.027000000002,987.027000000002,1,987.027000000002,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-034-030-H.jpeg",NA,"SUPTM31721"
"18",1689011670393,"10/07/2023 17:54:30",1689015270393,1,"10/07/2023 19:54:30",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"continue","",5547.03099995232,5540.454,5547.03099995232,5547.03099995232,5540.454,5547.03099995232,1,5547.03099995232,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WF-030-002-N.jpg",NA,"SUPTM31721"
"19",1689011670395,"10/07/2023 17:54:30",1689015270395,1,"10/07/2023 19:54:30",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",4,"J","Judginess","y8ii7g",1,"response","26",2049.495,5540.454,5547.484,2049.495,5540.454,5547.484,1,2049.495,3497.989,0,NA,"Slider","J",3,"object-18","J","CFD-WF-030-002-N.jpg",NA,"SUPTM31721"
"20",1689011671368,"10/07/2023 17:54:31",1689015271368,1,"10/07/2023 19:54:31",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",4,"J","Fixation","w9zir9",2,"continue","",979.580999999998,979.580999999998,979.580999999998,979.580999999998,979.580999999998,979.580999999998,1,979.580999999998,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WF-030-002-N.jpg",NA,"SUPTM31721"
"21",1689011674336,"10/07/2023 17:54:34",1689015274336,1,"10/07/2023 19:54:34",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"continue","",2970.196,2965.47,2970.196,2970.196,2965.47,2970.196,1,2970.196,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-AF-250-200-N.jpg",NA,"SUPTM31721"
"22",1689011674337,"10/07/2023 17:54:34",1689015274337,1,"10/07/2023 19:54:34",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",5,"J","Judginess","y8ii7g",1,"response","18",2180.569,2965.47,2970.49599995232,2180.569,2965.47,2970.49599995232,1,2180.569,789.926999952317,0,NA,"Slider","J",3,"object-18","J","CFD-AF-250-200-N.jpg",NA,"SUPTM31721"
"23",1689011675316,"10/07/2023 17:54:35",1689015275316,1,"10/07/2023 19:54:35",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",5,"J","Fixation","w9zir9",2,"continue","",983.195,983.195,983.195,983.195,983.195,983.195,1,983.195,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-AF-250-200-N.jpg",NA,"SUPTM31721"
"24",1689011678810,"10/07/2023 17:54:38",1689015278810,1,"10/07/2023 19:54:38",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"continue","",3495.13100002384,3491.858,3495.13100002384,3495.13100002384,3491.858,3495.13100002384,1,3495.13100002384,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-035-032-N.jpg",NA,"SUPTM31721"
"25",1689011678810,"10/07/2023 17:54:38",1689015278810,1,"10/07/2023 19:54:38",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",6,"J","Judginess","y8ii7g",1,"response","3",2756.834,3491.858,3495.33099995232,2756.834,3491.858,3495.33099995232,1,2756.834,738.496999952316,0,NA,"Slider","J",3,"object-18","J","CFD-WM-035-032-N.jpg",NA,"SUPTM31721"
"26",1689011679794,"10/07/2023 17:54:39",1689015279794,1,"10/07/2023 19:54:39",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",6,"J","Fixation","w9zir9",2,"continue","",986.863000000005,986.863000000005,986.863000000005,986.863000000005,986.863000000005,986.863000000005,1,986.863000000005,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-035-032-N.jpg",NA,"SUPTM31721"
"27",1689011683117,"10/07/2023 17:54:43",1689015283117,1,"10/07/2023 19:54:43",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",3,"V","Valence","xyoebq",1,"continue","",3323.10999995231,3321.27899999999,3323.10999995231,3323.10999995231,3321.27899999999,3323.10999995231,1,3323.10999995231,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-026-001-N.jpg",NA,"SUPTM31721"
"28",1689011683119,"10/07/2023 17:54:43",1689015283119,1,"10/07/2023 19:54:43",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",3,"V","Valence","xyoebq",1,"response","22",2120.782,3321.27899999999,3325.70999997616,2120.782,3321.27899999999,3325.70999997616,1,2120.782,1204.92799997616,0,NA,"Slider","J",3,"object-27","V","CFD-WM-026-001-N.jpg",NA,"SUPTM31721"
"29",1689011684099,"10/07/2023 17:54:44",1689015284099,1,"10/07/2023 19:54:44",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",3,"V","Fixation","68owkj",2,"continue","",983.042000000001,983.042000000001,983.042000000001,983.042000000001,983.042000000001,983.042000000001,1,983.042000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-WM-026-001-N.jpg",NA,"SUPTM31721"
"30",1689011686564,"10/07/2023 17:54:46",1689015286564,1,"10/07/2023 19:54:46",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",4,"V","Valence","xyoebq",1,"continue","",2466.38899997616,2461.633,2466.38899997616,2466.38899997616,2461.633,2466.38899997616,1,2466.38899997616,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-AM-220-134-H.jpeg",NA,"SUPTM31721"
"31",1689011686565,"10/07/2023 17:54:46",1689015286565,1,"10/07/2023 19:54:46",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",4,"V","Valence","xyoebq",1,"response","68",1750.086,2461.633,2466.68900004769,1750.086,2461.633,2466.68900004769,1,1750.086,716.603000047682,0,NA,"Slider","J",3,"object-27","V","CFD-AM-220-134-H.jpeg",NA,"SUPTM31721"
"32",1689011687555,"10/07/2023 17:54:47",1689015287555,1,"10/07/2023 19:54:47",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",4,"V","Fixation","68owkj",2,"continue","",993.580999999998,993.580999999998,993.580999999998,993.580999999998,993.580999999998,993.580999999998,1,993.580999999998,0,0,NA,"Fixation Timing","Fixation",1,"object-21","V","CFD-AM-220-134-H.jpeg",NA,"SUPTM31721"
"33",1689011692385,"10/07/2023 17:54:52",1689015292385,1,"10/07/2023 19:54:52",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"continue","",4831.87500002384,4828.564,4831.87500002384,4831.87500002384,4828.564,4831.87500002384,1,4831.87500002384,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-026-001-N.jpg",NA,"SUPTM31721"
"34",1689011692385,"10/07/2023 17:54:52",1689015292385,1,"10/07/2023 19:54:52",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",7,"J","Judginess","y8ii7g",1,"response","20",4212.356,4828.564,4832.17499997616,4212.356,4828.564,4832.17499997616,1,4212.356,619.81899997616,0,NA,"Slider","J",3,"object-18","J","CFD-WM-026-001-N.jpg",NA,"SUPTM31721"
"35",1689011693367,"10/07/2023 17:54:53",1689015293367,1,"10/07/2023 19:54:53",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",7,"J","Fixation","w9zir9",2,"continue","",984.310000000005,984.310000000005,984.310000000005,984.310000000005,984.310000000005,984.310000000005,1,984.310000000005,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-026-001-N.jpg",NA,"SUPTM31721"
"36",1689011697739,"10/07/2023 17:54:57",1689015297739,1,"10/07/2023 19:54:57",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",8,"J","Judginess","y8ii7g",1,"continue","",4373.30099997616,4370.166,4373.30099997616,4373.30099997616,4370.166,4373.30099997616,1,4373.30099997616,0,0,NA,"Click To Continue","Continue Button",1,"object-14","J","CFD-WM-009-002-H.jpeg",NA,"SUPTM31721"
"37",1689011697740,"10/07/2023 17:54:57",1689015297740,1,"10/07/2023 19:54:57",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",8,"J","Judginess","y8ii7g",1,"response","75",3109.583,4370.166,4373.60100004768,3109.583,4370.166,4373.60100004768,1,3109.583,1264.01800004768,0,NA,"Slider","J",3,"object-18","J","CFD-WM-009-002-H.jpeg",NA,"SUPTM31721"
"38",1689011698725,"10/07/2023 17:54:58",1689015298725,1,"10/07/2023 19:54:58",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",8,"J","Fixation","w9zir9",2,"continue","",988.059000000001,988.059000000001,988.059000000001,988.059000000001,988.059000000001,988.059000000001,1,988.059000000001,0,0,NA,"Fixation Timing","Fixation",1,"object-65","J","CFD-WM-009-002-H.jpeg",NA,"SUPTM31721"
"39",1689011702094,"10/07/2023 17:55:02",1689015302094,1,"10/07/2023 19:55:02",137495,33,"task-ycba",NA,30601547,9085742,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1536x864","1536x714",NA,NA,NA,"JV Task P2",11,"Anxious",NA,"In",NA,NA,"EFDGCHBIAJK",NA,NA,"B (MDot First)",2,123,"SS1","SS1",5,"V","Valence","xyoebq",1,"continue","",3369.87600004768,3365.062,3369.87600004768,3369.87600004768,3365.062,3369.87600004768,1,3369.87600004768,0,0,NA,"Click To Continue","Continue Button",1,"object-25","V","CFD-WM-037-025-H.jpeg",NA,"SUPTM31721"
