"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1706636813184,"30/01/2024 17:46:53",1706636813184,0,"30/01/2024 17:46:53",160285,9,"task-gjqt",NA,34620693,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF05583"
"2",1706636834647,"30/01/2024 17:47:14",1706636834647,0,"30/01/2024 17:47:14",160285,9,"task-gjqt",NA,34620693,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",21497.5,21479.9,21497.5,21497.5,21479.9,21497.5,1,21497.5,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF05583"
"3",1706636834659,"30/01/2024 17:47:14",1706636834659,0,"30/01/2024 17:47:14",160285,9,"task-gjqt",NA,34620693,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",10514.7,21479.9,21497.5,10514.7,21479.9,21497.5,1,10514.7,10982.8,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF05583"
"4",1706636834661,"30/01/2024 17:47:14",1706636834661,0,"30/01/2024 17:47:14",160285,9,"task-gjqt",NA,34620693,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",15647.2,21479.9,21497.5,15647.2,21479.9,21497.5,1,15647.2,5850.3,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF05583"
"5",1706636834663,"30/01/2024 17:47:14",1706636834663,0,"30/01/2024 17:47:14",160285,9,"task-gjqt",NA,34620693,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",20196.1,21479.9,21497.5,20196.1,21479.9,21497.5,1,20196.1,1301.4,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF05583"
"6",1706636854273,"30/01/2024 17:47:34",1706636854273,0,"30/01/2024 17:47:34",160285,9,"task-gjqt",NA,34620693,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",19641.4,19628.6,19641.4,19641.4,19628.6,19641.4,1,19641.4,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF05583"
"7",1706636854286,"30/01/2024 17:47:34",1706636854286,0,"30/01/2024 17:47:34",160285,9,"task-gjqt",NA,34620693,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",6031.3,19628.6,19645.4,6031.3,19628.6,19645.4,1,6031.3,13614.1,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF05583"
"8",1706636854288,"30/01/2024 17:47:34",1706636854288,0,"30/01/2024 17:47:34",160285,9,"task-gjqt",NA,34620693,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",13713.1,19628.6,19645.4,13713.1,19628.6,19645.4,1,13713.1,5932.3,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF05583"
"9",1706636854290,"30/01/2024 17:47:34",1706636854290,0,"30/01/2024 17:47:34",160285,9,"task-gjqt",NA,34620693,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",18312.2,19628.6,19645.4,18312.2,19628.6,19645.4,1,18312.2,1333.19999999999,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF05583"
"10",1706636868858,"30/01/2024 17:47:48",1706636868858,0,"30/01/2024 17:47:48",160285,9,"task-gjqt",NA,34620693,10236980,NA,"rejected - time limit reached",NA,"65b93341b6198f15a1f527da","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x645",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",14597.1,14580.4,14597.1,14597.1,14580.4,14597.1,1,14597.1,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF05583"
