"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1697626343701,"18/10/2023 10:52:23",1697629943701,1,"18/10/2023 12:52:23",147683,3,"questionnaire-wop8",NA,32328173,9559360,NA,"complete",NA,"652fc474c8ed36f51a72a679","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x1067","852x900",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1-0","1","SUPPRF59606"
"1",1697640579466,"18/10/2023 14:49:39",1697644179466,1,"18/10/2023 16:49:39",147683,3,"questionnaire-wop8",NA,32336567,9561687,NA,"complete",NA,"652ffadb010422e0d379e4ca","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1-0","1","SUPPRF37681"
"1",1697663206014,"18/10/2023 21:06:46",1697666806014,1,"18/10/2023 23:06:46",147683,3,"questionnaire-wop8",NA,32347701,9565152,NA,"complete",NA,"653053b8f7c0c5dea6665f6f","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x707",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1-0","1","SUPPRF11139"
"1",1697729049060,"19/10/2023 15:24:09",1697732649060,1,"19/10/2023 17:24:09",147683,3,"questionnaire-wop8",NA,32366327,9571426,NA,"complete",NA,"653154994fa6fef45b59128a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x708",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1-0","1","SUPPRF01788"
"1",1697734219461,"19/10/2023 16:50:19",1697737819461,1,"19/10/2023 18:50:19",147683,3,"questionnaire-wop8",NA,32368177,9572136,NA,"complete",NA,"653168b4778f39567345066d","computer","Desktop or Laptop","Windows 10","Firefox 118.0","2560x1080","2560x955",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1-0","1","SUPPRF93027"
"1",1697819528301,"20/10/2023 16:32:08",1697805128301,-4,"20/10/2023 08:32:08",147683,3,"questionnaire-wop8",NA,32380686,9577059,NA,"complete",NA,"6532706690febf7cc2ea91b4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2",NA,"1-0","1","SUPPRF97235"
"1",1697802163879,"20/10/2023 11:42:43",1697805763879,1,"20/10/2023 13:42:43",147683,3,"questionnaire-wop8",NA,32380942,9577338,NA,"complete",NA,"6532739f2c4691903668628b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x1024","1536x867",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1-0","1","SUPPRF06488"
"1",1697802285566,"20/10/2023 11:44:45",1697805885566,1,"20/10/2023 13:44:45",147683,3,"questionnaire-wop8",NA,32381025,9577244,NA,"complete",NA,"653272c16dd19336f4549895","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1-0","1","SUPPRF78020"
"1",1697802416729,"20/10/2023 11:46:56",1697806016729,1,"20/10/2023 13:46:56",147683,3,"questionnaire-wop8",NA,32381079,9577396,NA,"complete",NA,"6532741adb139ac3ecdd48d4","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","794x741",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1-0","1","SUPPRF45081"
"1",1697802436444,"20/10/2023 11:47:16",1697806036444,1,"20/10/2023 13:47:16",147683,3,"questionnaire-wop8",NA,32381091,9577424,NA,"complete",NA,"65327436bd8652e10f461c5e","tablet","Apple iPad","iOS 16.6","Chrome 118.0.5993.92","834x1112","782x719",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1-0","1","SUPPRF55923"
"1",1697802512274,"20/10/2023 11:48:32",1697806112274,1,"20/10/2023 13:48:32",147683,3,"questionnaire-wop8",NA,32381126,9577446,NA,"complete",NA,"653274782a9833c271b31a6e","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","2049x927",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2",NA,"1-0","1","SUPPRF05688"
"1",1697802553197,"20/10/2023 11:49:13",1697806153197,1,"20/10/2023 13:49:13",147683,3,"questionnaire-wop8",NA,32381146,9577436,NA,"complete",NA,"653274794c2d3cfdfbb3c7b1","computer","Desktop or Laptop","Windows 10","Firefox 120.0","2560x1440","1279x1286",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1-0","1","SUPPRF44350"
"1",1697802661617,"20/10/2023 11:51:01",1697806261617,1,"20/10/2023 13:51:01",147683,3,"questionnaire-wop8",NA,32381190,9577432,NA,"complete",NA,"6532712d72e164e0bfb915f6","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1923x947","1920x941",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2",NA,"1-0","1","SUPPRF73219"
"1",1697802812013,"20/10/2023 11:53:32",1697806412013,1,"20/10/2023 13:53:32",147683,3,"questionnaire-wop8",NA,32381229,9577503,NA,"complete",NA,"653274d8009590ef598fd9dd","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x563",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2",NA,"1-0","1","SUPPRF38095"
"1",1697802899776,"20/10/2023 11:54:59",1697806499776,1,"20/10/2023 13:54:59",147683,3,"questionnaire-wop8",NA,32381255,9577484,NA,"complete",NA,"653274e0a37f4de4ab6817c9","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2",NA,"1-0","1","SUPPRF56321"
"1",1697802914935,"20/10/2023 11:55:14",1697806514935,1,"20/10/2023 13:55:14",147683,3,"questionnaire-wop8",NA,32381261,9577632,NA,"complete",NA,"6532766f7437bf7e1831323b","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x595",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1-0","1","SUPPRF46237"
"1",1697802924085,"20/10/2023 11:55:24",1697806524085,1,"20/10/2023 13:55:24",147683,3,"questionnaire-wop8",NA,32381263,9577571,NA,"complete",NA,"653275d5b71ece46e5b2b22f","computer","Desktop or Laptop","Linux x86_64","Chrome 117.0.0.0","412x915","980x1938",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1-0","1","SUPPRF57890"
"1",1697803010588,"20/10/2023 11:56:50",1697806610588,1,"20/10/2023 13:56:50",147683,3,"questionnaire-wop8",NA,32381286,9577621,NA,"complete",NA,"653275a907f258f0133c73a0","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x969",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1-0","1","SUPPRF67412"
"1",1697812220677,"20/10/2023 14:30:20",1697815820677,1,"20/10/2023 16:30:20",147683,3,"questionnaire-wop8",NA,32384553,9582054,NA,"complete",NA,"653299da3bfc21d6421e75f1","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","2048x1152","2048x1006",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1-0","1","SUPPRF14083"
