"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1697626351470,"18/10/2023 10:52:31",1697629951470,1,"18/10/2023 12:52:31",147683,3,"task-ybli",NA,32328178,9559360,NA,"complete",NA,"652fc474c8ed36f51a72a679","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x1067","852x900",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59606"
"2",1697626384313,"18/10/2023 10:53:04",1697629984313,1,"18/10/2023 12:53:04",147683,3,"task-ybli",NA,32328178,9559360,NA,"complete",NA,"652fc474c8ed36f51a72a679","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x1067","1707x910",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",32624.531,32616.323,32624.531,32624.531,32616.323,32624.531,1,32624.531,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF59606"
"3",1697626388583,"18/10/2023 10:53:08",1697629988583,1,"18/10/2023 12:53:08",147683,3,"task-ybli",NA,32328178,9559360,NA,"complete",NA,"652fc474c8ed36f51a72a679","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x1067","1707x910",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",4278.40800001788,4267.636,4278.40800001788,4278.40800001788,4267.636,4278.40800001788,1,4278.40800001788,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF59606"
"4",1697626393948,"18/10/2023 10:53:13",1697629993948,1,"18/10/2023 12:53:13",147683,3,"task-ybli",NA,32328178,9559360,NA,"complete",NA,"652fc474c8ed36f51a72a679","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x1067","1707x910",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 5","spepx9",3,"continue","",5375.47200000596,5365.678,5375.47200000596,5375.47200000596,5365.678,5375.47200000596,1,5375.47200000596,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF59606"
"5",1697626397784,"18/10/2023 10:53:17",1697629997784,1,"18/10/2023 12:53:17",147683,3,"task-ybli",NA,32328178,9559360,NA,"complete",NA,"652fc474c8ed36f51a72a679","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x1067","1707x910",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 9","8nvnao",4,"continue","",3846.19400001192,3833.424,3846.19400001192,3846.19400001192,3833.424,3846.19400001192,1,3846.19400001192,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF59606"
"6",1697626397791,"18/10/2023 10:53:17",1697629997791,1,"18/10/2023 12:53:17",147683,3,"task-ybli",NA,32328178,9559360,NA,"complete",NA,"652fc474c8ed36f51a72a679","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1707x1067","1707x910",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59606"
"1",1697640585394,"18/10/2023 14:49:45",1697644185394,1,"18/10/2023 16:49:45",147683,3,"task-ybli",NA,32336571,9561687,NA,"complete",NA,"652ffadb010422e0d379e4ca","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF37681"
"2",1697640588910,"18/10/2023 14:49:48",1697644188910,1,"18/10/2023 16:49:48",147683,3,"task-ybli",NA,32336571,9561687,NA,"complete",NA,"652ffadb010422e0d379e4ca","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3466.568,3449.865,3466.568,3466.568,3449.865,3466.568,1,3466.568,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF37681"
"3",1697640593781,"18/10/2023 14:49:53",1697644193781,1,"18/10/2023 16:49:53",147683,3,"task-ybli",NA,32336571,9561687,NA,"complete",NA,"652ffadb010422e0d379e4ca","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",4888.66400007153,4883.11,4888.66400007153,4888.66400007153,4883.11,4888.66400007153,1,4888.66400007153,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF37681"
"4",1697640596910,"18/10/2023 14:49:56",1697644196910,1,"18/10/2023 16:49:56",147683,3,"task-ybli",NA,32336571,9561687,NA,"complete",NA,"652ffadb010422e0d379e4ca","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1920x1080","1920x931",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2",NA,"Spreadsheet1",1,"Task Instructions","Screen 5","spepx9",3,"continue","",3135.45400004768,3133.189,3135.45400004768,3135.45400004768,3133.189,3135.45400004768,1,3135.45400004768,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF37681"
