"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1695668090289,"25/09/2023 18:54:50",1695653690289,-4,"25/09/2023 10:54:50",144247,6,"task-gjqt",NA,31848547,9416665,NA,"complete","idnqyy","34HJIJKLPBVBBWD04V75NV8J4L54VP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT33623"
"2",1695668094370,"25/09/2023 18:54:54",1695653694370,-4,"25/09/2023 10:54:54",144247,6,"task-gjqt",NA,31848547,9416665,NA,"complete","idnqyy","34HJIJKLPBVBBWD04V75NV8J4L54VP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",4122.25,4093.75,4122.25,4122.25,4093.75,4122.25,1,4122.25,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT33623"
"3",1695668094372,"25/09/2023 18:54:54",1695653694372,-4,"25/09/2023 10:54:54",144247,6,"task-gjqt",NA,31848547,9416665,NA,"complete","idnqyy","34HJIJKLPBVBBWD04V75NV8J4L54VP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",2093.75,4093.75,4124.25,2093.75,4093.75,4124.25,1,2093.75,2030.5,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT33623"
"4",1695668094372,"25/09/2023 18:54:54",1695653694372,-4,"25/09/2023 10:54:54",144247,6,"task-gjqt",NA,31848547,9416665,NA,"complete","idnqyy","34HJIJKLPBVBBWD04V75NV8J4L54VP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",2687.5,4093.75,4125,2687.5,4093.75,4125,1,2687.5,1437.5,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT33623"
"5",1695668094373,"25/09/2023 18:54:54",1695653694373,-4,"25/09/2023 10:54:54",144247,6,"task-gjqt",NA,31848547,9416665,NA,"complete","idnqyy","34HJIJKLPBVBBWD04V75NV8J4L54VP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",3218.75,4093.75,4125,3218.75,4093.75,4125,1,3218.75,906.25,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT33623"
"6",1695668097382,"25/09/2023 18:54:57",1695653697382,-4,"25/09/2023 10:54:57",144247,6,"task-gjqt",NA,31848547,9416665,NA,"complete","idnqyy","34HJIJKLPBVBBWD04V75NV8J4L54VP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",3041.5,3031.25,3041.5,3041.5,3031.25,3041.5,1,3041.5,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT33623"
"7",1695668097383,"25/09/2023 18:54:57",1695653697383,-4,"25/09/2023 10:54:57",144247,6,"task-gjqt",NA,31848547,9416665,NA,"complete","idnqyy","34HJIJKLPBVBBWD04V75NV8J4L54VP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",1343.75,3031.25,3042.5,1343.75,3031.25,3042.5,1,1343.75,1698.75,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT33623"
"8",1695668097384,"25/09/2023 18:54:57",1695653697384,-4,"25/09/2023 10:54:57",144247,6,"task-gjqt",NA,31848547,9416665,NA,"complete","idnqyy","34HJIJKLPBVBBWD04V75NV8J4L54VP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",1968.75,3031.25,3043.5,1968.75,3031.25,3043.5,1,1968.75,1074.75,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT33623"
"9",1695668097384,"25/09/2023 18:54:57",1695653697384,-4,"25/09/2023 10:54:57",144247,6,"task-gjqt",NA,31848547,9416665,NA,"complete","idnqyy","34HJIJKLPBVBBWD04V75NV8J4L54VP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",2531.25,3031.25,3043.5,2531.25,3031.25,3043.5,1,2531.25,512.25,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT33623"
"10",1695668100516,"25/09/2023 18:55:00",1695653700516,-4,"25/09/2023 10:55:00",144247,6,"task-gjqt",NA,31848547,9416665,NA,"complete","idnqyy","34HJIJKLPBVBBWD04V75NV8J4L54VP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"BIQ (Charlotte)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",3062.5,3031.25,3062.5,3062.5,3031.25,3062.5,1,3062.5,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT33623"
