"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1695668219981,"25/09/2023 18:56:59",1695653819981,-4,"25/09/2023 10:56:59",144247,6,"questionnaire-wop8",NA,31848767,9416665,NA,"complete","idnqyy","34HJIJKLPBVBBWD04V75NV8J4L54VP","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1600x900","1600x751",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2","","1-0","1","SUPAMT33623"
"1",1695691084014,"26/09/2023 01:18:04",1695673084014,-5,"25/09/2023 15:18:04",144247,6,"questionnaire-wop8",NA,31850732,9416671,NA,"complete","jfajas","3DI28L7YXGDDHMUVMNZTPTDUS6T1E4","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1707x773",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Failed AC2","Passed AC1","0-2","3","SUPAMT78856"
"1",1695679395756,"25/09/2023 22:03:15",1695654195756,-7,"25/09/2023 08:03:15",144247,6,"questionnaire-wop8",NA,31849465,9416678,NA,"complete","sioyut","3483FV8BEKIGTSJCZ9G9IOVM3EI260","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2","","1-0","1","SUPAMT52091"
"1",1695683324694,"25/09/2023 23:08:44",1695668924694,-4,"25/09/2023 15:08:44",144247,6,"questionnaire-wop8",NA,31849971,9416677,NA,"complete","zcuqxv","33IZTU6J870MH6K6UB459JLAYCGSXN","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1-0","1","SUPAMT58446"
"1",1695679951204,"25/09/2023 22:12:31",1695654751204,-7,"25/09/2023 08:12:31",144247,6,"questionnaire-wop8",NA,31850271,9416680,NA,"complete","jwvcoa","336KAV9KYWRICCTI5SB11FFF2OBY2W","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1517x687",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1-0","1","SUPAMT25665"
"1",1695669199745,"25/09/2023 19:13:19",1695654799745,-4,"25/09/2023 11:13:19",144247,6,"questionnaire-wop8",NA,31850354,9416674,NA,"complete","oimylj","3ZSY5X72N3ANMI61EVH40WPL06SORQ","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1362x598",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Failed AC2","Passed AC1","0-2","3","SUPAMT61059"
"1",1695668132512,"25/09/2023 18:55:32",1695653732512,-4,"25/09/2023 10:55:32",144247,6,"questionnaire-wop8",NA,31848735,9416701,NA,"rejected - time limit reached","","3UWN2HHPU44H5C62S5HWBHUCWY6SN3","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x598",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2","","1-0","1","SUPAMT82878"
"1",1695668276512,"25/09/2023 18:57:56",1695653876512,-4,"25/09/2023 10:57:56",144247,6,"questionnaire-wop8",NA,31848868,9416698,NA,"complete","badtgi","3B3WTRP3DH13BBLAXGJL2YMOTFR92J","computer","Desktop or Laptop","Windows 10","Chrome 109.0.0.0","1366x768","1366x657",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2","","1","2","SUPAMT37681"
"1",1695668318303,"25/09/2023 18:58:38",1695653918303,-4,"25/09/2023 10:58:38",144247,6,"questionnaire-wop8",NA,31848935,9416702,NA,"complete","xlbnvu","3KWTYT08762QBA564WO95EGVDJZ5LD","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2","","1-0","1","SUPAMT02996"
"1",1695668831410,"25/09/2023 19:07:11",1695654431410,-4,"25/09/2023 11:07:11",144247,6,"questionnaire-wop8",NA,31849833,9416715,NA,"complete","gfqfbt","3AMYWKA6YHLU0Z8HM7E6P1YP4JF6OB","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x687",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2","","1-0","1","SUPAMT03527"
"1",1695669019435,"25/09/2023 19:10:19",1695654619435,-4,"25/09/2023 11:10:19",144247,6,"questionnaire-wop8",NA,31850088,9416694,NA,"complete","nqpqfy","3OS46CRSLLYPQJHENJ0KKTSX0CB6VC","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x691","1366x574",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1-0","1","SUPAMT56870"
"1",1695669418320,"25/09/2023 19:16:58",1695655018320,-4,"25/09/2023 11:16:58",144247,6,"questionnaire-wop8",NA,31850640,9416720,NA,"complete","pntbgu","3VP0C6EFSMV60WN59RZTXX9K9J06MW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2","","1","2","SUPAMT43489"
"1",1695669519141,"25/09/2023 19:18:39",1695655119141,-4,"25/09/2023 11:18:39",144247,6,"questionnaire-wop8",NA,31850868,9416699,NA,"complete","sebjfh","3HPZF4IVNSSVAULK2L07DSO1EFOYC5","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1-0","1","SUPAMT46587"
"1",1695671801104,"25/09/2023 19:56:41",1695657401104,-4,"25/09/2023 11:56:41",144247,6,"questionnaire-wop8",NA,31853048,9416713,NA,"complete","zondvn","388U7OUMFD02J1EICAFTAVT323CR03","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2","","1","2","SUPAMT97544"
"1",1695673338299,"25/09/2023 20:22:18",1695658938299,-4,"25/09/2023 12:22:18",144247,6,"questionnaire-wop8",NA,31854221,9416690,NA,"complete","uckwzd","3IQ1VMJRYZJSGEGEAVC08G5M53J9AQ","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1-0","1","SUPAMT94886"
"1",1695668280084,"25/09/2023 18:58:00",1695653880084,-4,"25/09/2023 10:58:00",144247,6,"questionnaire-wop8",NA,31848871,9416722,NA,"complete","hxqhfc","3HMVI3QICPRBNRBMMOBNWW5AAIXY1F","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Failed AC2","Passed AC1","0-2","3","SUPAMT23519"
"1",1695675543644,"25/09/2023 20:59:03",1695653943644,-6,"25/09/2023 08:59:03",144247,6,"questionnaire-wop8",NA,31848990,9416752,NA,"complete","xnecqx","34X6J5FLPZX99604L30ZNAYU5QGQJ8","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1-0","1","SUPAMT86350"
"1",1695690004376,"26/09/2023 01:00:04",1695675604376,-4,"25/09/2023 17:00:04",144247,6,"questionnaire-wop8",NA,31849040,9416797,NA,"complete","wmioyz","3VJ40NV2QOM02XJTIKMZ0BQ3ORPOT3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1-0","1","SUPAMT04349"
"1",1695668333041,"25/09/2023 18:58:53",1695653933041,-4,"25/09/2023 10:58:53",144247,6,"questionnaire-wop8",NA,31849070,9416745,NA,"complete","nyrmzj","3XM0HYN6NQYGYEDX7PAJQPVSVMZPEW","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Failed AC2","Passed AC1","0-2","3","SUPAMT36372"
"1",1695679366123,"25/09/2023 22:02:46",1695654166123,-7,"25/09/2023 08:02:46",144247,6,"questionnaire-wop8",NA,31849406,9416791,NA,"complete","lqmyhf","38F71OA9GZV2JPGGAK2XR3MX2I2FM7","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x683",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Failed AC2","Passed AC1","0-2","3","SUPAMT65725"
"1",1695668633631,"25/09/2023 19:03:53",1695654233631,-4,"25/09/2023 11:03:53",144247,6,"questionnaire-wop8",NA,31849532,9416810,NA,"complete","kclxat","3LS2AMNW5LPNAHR11GS4V6FG4KQQOR","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1-0","1","SUPAMT27268"
"1",1695668643575,"25/09/2023 19:04:03",1695654243575,-4,"25/09/2023 11:04:03",144247,6,"questionnaire-wop8",NA,31849547,9416814,NA,"complete","fprqnx","373ERPL3YU73ZAB9AC33U6V8ZE9TRH","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1517x687",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1","2","SUPAMT23563"
"1",1695668650132,"25/09/2023 19:04:10",1695654250132,-4,"25/09/2023 11:04:10",144247,6,"questionnaire-wop8",NA,31849559,9416775,NA,"complete","eusrdv","3DUZQ9U6SSNUDHFBUW3NLYOPI18VSN","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1-0","1","SUPAMT37698"
"1",1695668861347,"25/09/2023 19:07:41",1695654461347,-4,"25/09/2023 11:07:41",144247,6,"questionnaire-wop8",NA,31849883,9416743,NA,"complete","alrrat","3IXQG4FA2ZXXZOL6G9CW3RPSNL49BL","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2","","1-0","1","SUPAMT12467"
"1",1695668886708,"25/09/2023 19:08:06",1695654486708,-4,"25/09/2023 11:08:06",144247,6,"questionnaire-wop8",NA,31849930,9416798,NA,"complete","ipikpo","32SCWG5HIN3CLZKI17RLE13FEOAP6A","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2","","1-0","1","SUPAMT81044"
"1",1695669030959,"25/09/2023 19:10:30",1695654630959,-4,"25/09/2023 11:10:30",144247,6,"questionnaire-wop8",NA,31850120,9416800,NA,"complete","dfcwvy","3A1PQ49WVNGP1WLXCO7ZAWA7KML1HK","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2","","1-0","1","SUPAMT71272"
"1",1695669270599,"25/09/2023 19:14:30",1695654870599,-4,"25/09/2023 11:14:30",144247,6,"questionnaire-wop8",NA,31850527,9416832,NA,"complete","dvocfj","3SEPORI8WTY7M5YRET6ZL47FK68ZAW","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Failed AC2","Passed AC1","0-2","3","SUPAMT35426"
