"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1705066912044,"12/01/2024 13:41:52",1705066912044,0,"12/01/2024 13:41:52",159402,5,"questionnaire-wop8",NA,34161296,10092271,NA,"rejected - time limit reached",NA,"65a13ea9dc38b89f5c43fb80","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1-0","1","SUPPRF02872"
"1",1705067098485,"12/01/2024 13:44:58",1705067098485,0,"12/01/2024 13:44:58",159402,5,"questionnaire-wop8",NA,34161391,10092228,NA,"complete",NA,"65a13d4a8402af9035477cdc","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x955",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1-0","1","SUPPRF80959"
"1",1705067403046,"12/01/2024 13:50:03",1705067403046,0,"12/01/2024 13:50:03",159402,5,"questionnaire-wop8",NA,34161511,10092341,NA,"complete",NA,"65a1413217968f18371eb8d2","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x651",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2","","1-0","1","SUPPRF53442"
"1",1705067440550,"12/01/2024 13:50:40",1705067440550,0,"12/01/2024 13:50:40",159402,5,"questionnaire-wop8",NA,34161525,10092266,NA,"rejected - time limit reached",NA,"65a13e9a34524cf2f4dd0256","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1280x800","1280x713",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2","","1-0","1","SUPPRF58347"
"1",1705068189571,"12/01/2024 14:03:09",1705068189571,0,"12/01/2024 14:03:09",159402,5,"questionnaire-wop8",NA,34161813,10092438,NA,"complete",NA,"65a1444298d477a2587dbcce","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1-0","1","SUPPRF19283"
"1",1705068312392,"12/01/2024 14:05:12",1705068312392,0,"12/01/2024 14:05:12",159402,5,"questionnaire-wop8",NA,34161894,10092431,NA,"complete",NA,"65a143f09dfe4b0e694834df","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1286x608","1280x605",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2","","1-0","1","SUPPRF81044"
"1",1705068652309,"12/01/2024 14:10:52",1705068652309,0,"12/01/2024 14:10:52",159402,5,"questionnaire-wop8",NA,34162107,10092474,NA,"complete",NA,"65a144f640468d7e7900997a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x921",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1-0","1","SUPPRF32005"
"1",1705068786837,"12/01/2024 14:13:06",1705072386837,1,"12/01/2024 16:13:06",159402,5,"questionnaire-wop8",NA,34162157,10092350,NA,"complete",NA,"65a14121ab0b2cb97c719396","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x773",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1-0","1","SUPPRF54646"
"1",1705068763316,"12/01/2024 14:12:43",1705068763316,0,"12/01/2024 14:12:43",159402,5,"questionnaire-wop8",NA,34162184,10092500,NA,"complete",NA,"65a1468496048e77437194c7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1018x697",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2","","1-0","1","SUPPRF78530"
"1",1705068853799,"12/01/2024 14:14:13",1705072453799,1,"12/01/2024 16:14:13",159402,5,"questionnaire-wop8",NA,34162224,10092328,NA,"rejected - time limit reached",NA,"65a140c1207f7e97be430a58","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x607",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2","","1-0","1","SUPPRF48132"
