"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks..video.and.audio.recordings...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1712943585221,"12/04/2024 17:39:45",1712918385221,-7,"12/04/2024 03:39:45",175580,1,"questionnaire-s6dh",NA,36974992,10904997,NA,"complete",NA,"661971045da025666c6f5a25","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x551",NA,NA,0,"Consent (Clone)",7,"ABKCJDIEHFG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF15657"
"1",1712944552883,"12/04/2024 17:55:52",1712948152883,1,"12/04/2024 19:55:52",175580,1,"questionnaire-s6dh",NA,36975459,10905124,NA,"complete",NA,"6619757d6fae9709c3cbc430","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x734",NA,NA,0,"Consent (Clone)",7,"BCADKEJFIGH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF69636"
"1",1712944805450,"12/04/2024 18:00:05",1712948405450,1,"12/04/2024 20:00:05",175580,1,"questionnaire-s6dh",NA,36975558,10905155,NA,"complete",NA,"6619768c4c1f510a41c28420","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Consent (Clone)",7,"CDBEAFKGJHI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF05105"
"1",1712945014904,"12/04/2024 18:03:34",1712948614904,1,"12/04/2024 20:03:34",175580,1,"questionnaire-s6dh",NA,36975627,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Consent (Clone)",7,"DECFBGAHKIJ","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF91970"
"1",1712945904592,"12/04/2024 18:18:24",1712949504592,1,"12/04/2024 20:18:24",175580,1,"questionnaire-s6dh",NA,36975905,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"Consent (Clone)",7,"EFDGCHBIAJK","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF18017"
"1",1712946341542,"12/04/2024 18:25:41",1712949941542,1,"12/04/2024 20:25:41",175580,1,"questionnaire-s6dh",NA,36976074,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Consent (Clone)",7,"FGEHDICJBKA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF05744"
"1",1712946944089,"12/04/2024 18:35:44",1712950544089,1,"12/04/2024 20:35:44",175580,1,"questionnaire-s6dh",NA,36976292,10905364,NA,"complete",NA,"66197ed5dd93afd98b57ec62","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","858x730",NA,NA,0,"Consent (Clone)",7,"GHFIEJDKCAB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF49465"
"1",1712947125585,"12/04/2024 18:38:45",1712950725585,1,"12/04/2024 20:38:45",175580,1,"questionnaire-s6dh",NA,36976355,10905385,NA,"complete",NA,"66197f9ddc20c9fb5159671f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Consent (Clone)",7,"HIGJFKEADBC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF11317"
"1",1712947337922,"12/04/2024 18:42:17",1712950937922,1,"12/04/2024 20:42:17",175580,1,"questionnaire-s6dh",NA,36976447,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"Consent (Clone)",7,"IJHKGAFBECD","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF83543"
"1",1712947659737,"12/04/2024 18:47:39",1712951259737,1,"12/04/2024 20:47:39",175580,1,"questionnaire-s6dh",NA,36976583,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"Consent (Clone)",7,"JKIAHBGCFDE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF00852"
