"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1712946242614,"12/04/2024 18:24:02",1712921042614,-7,"12/04/2024 04:24:02",175580,1,"questionnaire-wop8",NA,36976032,10904997,NA,"complete",NA,"661971045da025666c6f5a25","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x551",NA,NA,0,"Attention Check 2 (Clone)",1,"ABKCJDIEHFG","Passed AC2","","1-0","1","SUPPRF15657"
"1",1712945278259,"12/04/2024 18:07:58",1712948878259,1,"12/04/2024 20:07:58",175580,1,"questionnaire-wop8",NA,36975696,10905124,NA,"complete",NA,"6619757d6fae9709c3cbc430","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x734",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADKEJFIGH","Passed AC2","","1-0","1","SUPPRF69636"
"1",1712946044762,"12/04/2024 18:20:44",1712949644762,1,"12/04/2024 20:20:44",175580,1,"questionnaire-wop8",NA,36975960,10905155,NA,"complete",NA,"6619768c4c1f510a41c28420","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFKGJHI","Passed AC2","","1","2","SUPPRF05105"
"1",1712946696900,"12/04/2024 18:31:36",1712950296900,1,"12/04/2024 20:31:36",175580,1,"questionnaire-wop8",NA,36976196,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJK","Passed AC2","","1-0","1","SUPPRF18017"
"1",1712947246621,"12/04/2024 18:40:46",1712950846621,1,"12/04/2024 20:40:46",175580,1,"questionnaire-wop8",NA,36976417,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBKA","Passed AC2","","1-0","1","SUPPRF05744"
"1",1712947711133,"12/04/2024 18:48:31",1712951311133,1,"12/04/2024 20:48:31",175580,1,"questionnaire-wop8",NA,36976610,10905364,NA,"complete",NA,"66197ed5dd93afd98b57ec62","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","858x730",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDKCAB","Passed AC2","","1-0","1","SUPPRF49465"
"1",1712947714708,"12/04/2024 18:48:34",1712951314708,1,"12/04/2024 20:48:34",175580,1,"questionnaire-wop8",NA,36976613,10905385,NA,"complete",NA,"66197f9ddc20c9fb5159671f","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFKEADBC","Passed AC2","","1-0","1","SUPPRF11317"
"1",1712948233452,"12/04/2024 18:57:13",1712951833452,1,"12/04/2024 20:57:13",175580,1,"questionnaire-wop8",NA,36976755,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHKIJ","Passed AC2","","1","2","SUPPRF91970"
"1",1712947752866,"12/04/2024 18:49:12",1712951352866,1,"12/04/2024 20:49:12",175580,1,"questionnaire-wop8",NA,36976626,10905412,NA,"complete",NA,"66197f9aa5b6af8abf932544","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","2844x1412",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHKGAFBECD","Passed AC2","","1-0","1","SUPPRF83543"
"1",1712948137770,"12/04/2024 18:55:37",1712951737770,1,"12/04/2024 20:55:37",175580,1,"questionnaire-wop8",NA,36976733,10905451,NA,"complete",NA,"66197beab5ff9b737b7659ba","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x831",NA,NA,0,"Attention Check 2 (Clone)",1,"JKIAHBGCFDE","Passed AC2","","1-0","1","SUPPRF00852"
"1",1712949117844,"12/04/2024 19:11:57",1712952717844,1,"12/04/2024 21:11:57",175580,1,"questionnaire-wop8",NA,36977099,10905518,NA,"complete",NA,"661984cd43485e22ba0fe91a","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 2 (Clone)",1,"KAJBICHDGEF","Passed AC2","","1-0","1","SUPPRF83382"
"1",1712950039395,"12/04/2024 19:27:19",1712935639395,-4,"12/04/2024 11:27:19",175580,1,"questionnaire-wop8",NA,36977513,10905623,NA,"complete",NA,"661988030e8d31580629efb6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x695",NA,NA,0,"Attention Check 2 (Clone)",1,"ABKCJDIEHFG","Passed AC2","","1-0","1","SUPPRF24108"
"1",1712952249997,"12/04/2024 20:04:09",1712937849997,-4,"12/04/2024 12:04:09",175580,1,"questionnaire-wop8",NA,36978551,10905800,NA,"complete",NA,"66198c46bc138c5e9f02285b","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x957",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADKEJFIGH","Passed AC2","","1-0","1","SUPPRF15838"
"1",1712955634384,"12/04/2024 21:00:34",1712930434384,-7,"12/04/2024 07:00:34",175580,1,"questionnaire-wop8",NA,36980013,10906269,NA,"complete",NA,"66199dbb5b219216dcaf2d71","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1500x1000","1500x839",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFKGJHI","Passed AC2","","1-0","1","SUPPRF02960"
"1",1712965878793,"12/04/2024 23:51:18",1712969478793,1,"13/04/2024 01:51:18",175580,1,"questionnaire-wop8",NA,36982727,10906959,NA,"complete",NA,"6619c3da4c9028ec3bdac938","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBKA","Passed AC2","","1-0","1","SUPPRF02345"
"1",1712968038403,"13/04/2024 00:27:18",1712942838403,-7,"12/04/2024 10:27:18",175580,1,"questionnaire-wop8",NA,36982951,10907023,NA,"complete",NA,"6619cd0add1bd65b560d88c3","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1368x912","1368x824",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDKCAB","Passed AC2","","1-0","1","SUPPRF06489"
"1",1712969411847,"13/04/2024 00:50:11",1712973011847,1,"13/04/2024 02:50:11",175580,1,"questionnaire-wop8",NA,36983101,10907070,NA,"complete",NA,"6619d415ac3cddf50c350a55","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","2560x1440","1762x1312",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFKEADBC","Passed AC2","","1-0","1","SUPPRF18130"
"1",1712976395977,"13/04/2024 02:46:35",1712951195977,-7,"12/04/2024 12:46:35",175580,1,"questionnaire-wop8",NA,36983722,10907218,NA,"complete",NA,"6619eeb846feee6f7ba95db8","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x919",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHKGAFBECD","Passed AC2","","1-0","1","SUPPRF09487"
"1",1712983406472,"13/04/2024 04:43:26",1712958206472,-7,"12/04/2024 14:43:26",175580,1,"questionnaire-wop8",NA,36984472,10907621,NA,"complete",NA,"661a0a2385b6d2ed70024144","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 2 (Clone)",1,"JKIAHBGCFDE","Passed AC2","","1-0","1","SUPPRF10740"
"1",1712993636118,"13/04/2024 07:33:56",1712997236118,1,"13/04/2024 09:33:56",175580,1,"questionnaire-wop8",NA,36986190,10908162,NA,"complete",NA,"661a327594179d1e92bc3bbd","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1216x811","1216x676",NA,NA,0,"Attention Check 2 (Clone)",1,"KAJBICHDGEF","Passed AC2","","1-0","1","SUPPRF15189"
"1",1712996042631,"13/04/2024 08:14:02",1712999642631,1,"13/04/2024 10:14:02",175580,1,"questionnaire-wop8",NA,36987078,10908295,NA,"complete",NA,"661a38d05122903a80040d4e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 2 (Clone)",1,"ABKCJDIEHFG","Passed AC2","","1-0","1","SUPPRF27316"
