"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1698418789050,"27/10/2023 14:59:49",1698422389050,1,"27/10/2023 16:59:49",149662,3,"task-ybli",NA,32534139,9628414,NA,"rejected - time limit reached",NA,"653bce2a7fa6f396900dfb99","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.61","1280x720","1272x598",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF31333"
"2",1698418793003,"27/10/2023 14:59:53",1698422393003,1,"27/10/2023 16:59:53",149662,3,"task-ybli",NA,32534139,9628414,NA,"rejected - time limit reached",NA,"653bce2a7fa6f396900dfb99","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.61","1280x720","1272x598",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3804.001,3799.482,3804.001,3804.001,3799.482,3804.001,1,3804.001,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF31333"
"3",1698418800807,"27/10/2023 15:00:00",1698422400807,1,"27/10/2023 17:00:00",149662,3,"task-ybli",NA,32534139,9628414,NA,"rejected - time limit reached",NA,"653bce2a7fa6f396900dfb99","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.61","1280x720","1272x598",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",7808.71899998808,7799.394,7808.71899998808,7808.71899998808,7799.394,7808.71899998808,1,7808.71899998808,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF31333"
"4",1698418803592,"27/10/2023 15:00:03",1698422403592,1,"27/10/2023 17:00:03",149662,3,"task-ybli",NA,32534139,9628414,NA,"rejected - time limit reached",NA,"653bce2a7fa6f396900dfb99","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.61","1280x720","1272x598",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","spepx9",3,"continue","",2794.125,2782.69,2794.125,2794.125,2782.69,2794.125,1,2794.125,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF31333"
"5",1698418806918,"27/10/2023 15:00:06",1698422406918,1,"27/10/2023 17:00:06",149662,3,"task-ybli",NA,32534139,9628414,NA,"rejected - time limit reached",NA,"653bce2a7fa6f396900dfb99","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.61","1280x720","1272x598",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 9","8nvnao",4,"continue","",3337.83499997616,3332.962,3337.83499997616,3337.83499997616,3332.962,3337.83499997616,1,3337.83499997616,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF31333"
"6",1698418806919,"27/10/2023 15:00:06",1698422406919,1,"27/10/2023 17:00:06",149662,3,"task-ybli",NA,32534139,9628414,NA,"rejected - time limit reached",NA,"653bce2a7fa6f396900dfb99","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.61","1280x720","1272x598",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF31333"
"1",1698419877873,"27/10/2023 15:17:57",1698423477873,1,"27/10/2023 17:17:57",149662,3,"task-ybli",NA,32534624,9628509,NA,"rejected - time limit reached",NA,"653bd26c013ccdd8ac4e6b6a","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x611",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF94864"
"2",1698419880932,"27/10/2023 15:18:00",1698423480932,1,"27/10/2023 17:18:00",149662,3,"task-ybli",NA,32534624,9628509,NA,"rejected - time limit reached",NA,"653bd26c013ccdd8ac4e6b6a","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x611",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",2787.459,2782.661,2787.459,2787.459,2782.661,2787.459,1,2787.459,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF94864"
"3",1698419888645,"27/10/2023 15:18:08",1698423488645,1,"27/10/2023 17:18:08",149662,3,"task-ybli",NA,32534624,9628509,NA,"rejected - time limit reached",NA,"653bd26c013ccdd8ac4e6b6a","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x611",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",7717.798,7714.531,7717.798,7717.798,7714.531,7717.798,1,7717.798,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPPRF94864"
"4",1698419891452,"27/10/2023 15:18:11",1698423491452,1,"27/10/2023 17:18:11",149662,3,"task-ybli",NA,32534624,9628509,NA,"rejected - time limit reached",NA,"653bd26c013ccdd8ac4e6b6a","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x611",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","spepx9",3,"continue","",2810.86700000149,2799.013,2810.86700000149,2810.86700000149,2799.013,2810.86700000149,1,2810.86700000149,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF94864"
"5",1698419894314,"27/10/2023 15:18:14",1698423494314,1,"27/10/2023 17:18:14",149662,3,"task-ybli",NA,32534624,9628509,NA,"rejected - time limit reached",NA,"653bd26c013ccdd8ac4e6b6a","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x611",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 9","8nvnao",4,"continue","",2873.95400000298,2865.937,2873.95400000298,2873.95400000298,2865.937,2873.95400000298,1,2873.95400000298,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF94864"
"6",1698419894316,"27/10/2023 15:18:14",1698423494316,1,"27/10/2023 17:18:14",149662,3,"task-ybli",NA,32534624,9628509,NA,"rejected - time limit reached",NA,"653bd26c013ccdd8ac4e6b6a","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1366x768","1366x611",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF94864"
"1",1698420035429,"27/10/2023 15:20:35",1698423635429,1,"27/10/2023 17:20:35",149662,3,"task-ybli",NA,32534742,9628473,NA,"complete",NA,"653bd109a5cd458e981c2df1","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 14.0.3","1440x900","1440x837",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF53839"
"2",1698420078580,"27/10/2023 15:21:18",1698423678580,1,"27/10/2023 17:21:18",149662,3,"task-ybli",NA,32534742,9628473,NA,"complete",NA,"653bd109a5cd458e981c2df1","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 14.0.3","1440x900","1440x837",NA,NA,0,"Task Introduction and Instructions (removed audio and video)",3,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",42858,42853,42858,42858,42853,42858,1,42858,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPPRF53839"
