"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1695822058837,"27/09/2023 13:40:58",1695807658837,-4,"27/09/2023 05:40:58",144636,4,"task-hbx7",NA,31896347,9431917,NA,"complete","dpankh","3XUHV3NRVQXOPEMGDB9BDMNOXDMH51","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x651",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT62293"
"2",1695822062165,"27/09/2023 13:41:02",1695807662165,-4,"27/09/2023 05:41:02",144636,4,"task-hbx7",NA,31896347,9431917,NA,"complete","dpankh","3XUHV3NRVQXOPEMGDB9BDMNOXDMH51","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x651",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3083.17699980926,3076.59,3083.17699980926,3083.17699980926,3076.59,3083.17699980926,1,3083.17699980926,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPAMT62293"
"3",1695822065230,"27/09/2023 13:41:05",1695807665230,-4,"27/09/2023 05:41:05",144636,4,"task-hbx7",NA,31896347,9431917,NA,"complete","dpankh","3XUHV3NRVQXOPEMGDB9BDMNOXDMH51","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x651",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",3071.387,3068.02,3071.387,3071.387,3068.02,3071.387,1,3071.387,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPAMT62293"
"4",1695822077947,"27/09/2023 13:41:17",1695807677947,-4,"27/09/2023 05:41:17",144636,4,"task-hbx7",NA,31896347,9431917,NA,"complete","dpankh","3XUHV3NRVQXOPEMGDB9BDMNOXDMH51","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x651",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","spepx9",3,"continue","",12720.9669999046,12715.824,12720.9669999046,12720.9669999046,12715.824,12720.9669999046,1,12720.9669999046,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPAMT62293"
"5",1695822087732,"27/09/2023 13:41:27",1695807687732,-4,"27/09/2023 05:41:27",144636,4,"task-hbx7",NA,31896347,9431917,NA,"complete","dpankh","3XUHV3NRVQXOPEMGDB9BDMNOXDMH51","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x651",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 9","8nvnao",4,"continue","",9789.94299961853,9775.897,9789.94299961853,9789.94299961853,9775.897,9789.94299961853,1,9789.94299961853,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPAMT62293"
"6",1695822087735,"27/09/2023 13:41:27",1695807687735,-4,"27/09/2023 05:41:27",144636,4,"task-hbx7",NA,31896347,9431917,NA,"complete","dpankh","3XUHV3NRVQXOPEMGDB9BDMNOXDMH51","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x651",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT62293"
"1",1695832817514,"27/09/2023 16:40:17",1695818417514,-4,"27/09/2023 08:40:17",144636,4,"task-hbx7",NA,31896395,9431923,NA,"complete","djmbpp","3PXX5PX6L3XB47VB8FQWZM0CUEIABK","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"CDBEAFJGIH","Failed AC2","Passed AC1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT35697"
"2",1695832820803,"27/09/2023 16:40:20",1695818420803,-4,"27/09/2023 08:40:20",144636,4,"task-hbx7",NA,31896395,9431923,NA,"complete","djmbpp","3PXX5PX6L3XB47VB8FQWZM0CUEIABK","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"CDBEAFJGIH","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3188.789,3177.93,3188.789,3188.789,3177.93,3188.789,1,3188.789,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPAMT35697"
"3",1695832823996,"27/09/2023 16:40:23",1695818423996,-4,"27/09/2023 08:40:23",144636,4,"task-hbx7",NA,31896395,9431923,NA,"complete","djmbpp","3PXX5PX6L3XB47VB8FQWZM0CUEIABK","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"CDBEAFJGIH","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",3204.359,3191.982,3204.359,3204.359,3191.982,3204.359,1,3204.359,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPAMT35697"
"4",1695832826857,"27/09/2023 16:40:26",1695818426857,-4,"27/09/2023 08:40:26",144636,4,"task-hbx7",NA,31896395,9431923,NA,"complete","djmbpp","3PXX5PX6L3XB47VB8FQWZM0CUEIABK","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x651",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"CDBEAFJGIH","Failed AC2","Passed AC1","Spreadsheet1",1,"Task Instructions","Screen 5","spepx9",3,"continue","",2873.77700000596,2862.072,2873.77700000596,2873.77700000596,2862.072,2873.77700000596,1,2873.77700000596,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPAMT35697"
