"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1695821542054,"27/09/2023 13:32:22",1695807142054,-4,"27/09/2023 05:32:22",144636,4,"questionnaire-t2gh",NA,31896112,9431917,NA,"complete","dpankh","3XUHV3NRVQXOPEMGDB9BDMNOXDMH51","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x800","1280x651",NA,NA,0,"Consent (without video or audio)",2,"ABJCIDHEGF","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT62293"
"1",1695821541455,"27/09/2023 13:32:21",1695807141455,-4,"27/09/2023 05:32:21",144636,4,"questionnaire-t2gh",NA,31896140,9431923,NA,"complete","djmbpp","3PXX5PX6L3XB47VB8FQWZM0CUEIABK","computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1366x768","1366x625",NA,NA,0,"Consent (without video or audio)",2,"CDBEAFJGIH","Failed AC2","Passed AC1","1","1","1","1","1","1","1","1","1","1","1","SUPAMT35697"
"1",1695825213327,"27/09/2023 14:33:33",1695807213327,-5,"27/09/2023 04:33:33",144636,4,"questionnaire-t2gh",NA,31896141,9431924,NA,"complete","zevsju","352YTHGRO1C6TVIGZ6Q18UHAXHRH4W","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Consent (without video or audio)",2,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT79593"
"1",1695825482366,"27/09/2023 14:38:02",1695807482366,-5,"27/09/2023 04:38:02",144636,4,"questionnaire-t2gh",NA,31896256,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"Consent (without video or audio)",2,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT13097"
"1",1695832701132,"27/09/2023 16:38:21",1695807501132,-7,"27/09/2023 02:38:21",144636,4,"questionnaire-t2gh",NA,31896265,9431954,NA,"complete","jvuuyj","34S9DKFK79OE1YIBRB9LT3IDEUAYNI","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT89096"
"1",1695821932039,"27/09/2023 13:38:52",1695807532039,-4,"27/09/2023 05:38:52",144636,4,"questionnaire-t2gh",NA,31896277,9431959,NA,"complete","oeamun","3TVRFO09GQEZDTPGA274XX7F7UIXLD","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x1024","1706x1166",NA,NA,0,"Consent (without video or audio)",2,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT05446"
"1",1695822256761,"27/09/2023 13:44:16",1695807856761,-4,"27/09/2023 05:44:16",144636,4,"questionnaire-t2gh",NA,31896464,9431998,NA,"complete","locbhl","3CFJTT4SXZP38DBJ7M6TBI2ZOW8I7M","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x619",NA,NA,0,"Consent (without video or audio)",2,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT84418"
"1",1695822480922,"27/09/2023 13:48:00",1695808080922,-4,"27/09/2023 05:48:00",144636,4,"questionnaire-t2gh",NA,31896580,9432024,NA,"complete","qlzqvl","3137ONMDKM4AL1KY46KWWGH0V6JEGB","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Consent (without video or audio)",2,"ABJCIDHEGF","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT26473"
"1",1695822555773,"27/09/2023 13:49:15",1695808155773,-4,"27/09/2023 05:49:15",144636,4,"questionnaire-t2gh",NA,31896627,9432034,NA,"complete","bmhlit","3RRCEFRB7SBW2IFUZEG5MJEC24YB4M","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1366x768","1366x651",NA,NA,0,"Consent (without video or audio)",2,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT38211"
"1",1695822309003,"27/09/2023 13:45:09",1695807909003,-4,"27/09/2023 05:45:09",144636,4,"questionnaire-t2gh",NA,31896630,9432035,NA,"complete","pbhmjd","3C44YUNSI7OB68ZXBUZZK7D7WL5PDX","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1280x1024","1280x875",NA,NA,0,"Consent (without video or audio)",2,"JAIBHCGDFE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPAMT53772"
