"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1695825856903,"27/09/2023 14:44:16",1695807856903,-5,"27/09/2023 04:44:16",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT13097"
"2",1695825863301,"27/09/2023 14:44:23",1695807863301,-5,"27/09/2023 04:44:23",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",6343.75,6312.5,6343.75,6343.75,6312.5,6343.75,1,6343.75,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT13097"
"3",1695825863302,"27/09/2023 14:44:23",1695807863302,-5,"27/09/2023 04:44:23",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",2625,6312.5,6343.75,2625,6312.5,6343.75,1,2625,3718.75,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT13097"
"4",1695825863304,"27/09/2023 14:44:23",1695807863304,-5,"27/09/2023 04:44:23",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",3406.25,6312.5,6343.75,3406.25,6312.5,6343.75,1,3406.25,2937.5,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT13097"
"5",1695825863304,"27/09/2023 14:44:23",1695807863304,-5,"27/09/2023 04:44:23",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",4000,6312.5,6343.75,4000,6312.5,6343.75,1,4000,2343.75,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPAMT13097"
"6",1695825866680,"27/09/2023 14:44:26",1695807866680,-5,"27/09/2023 04:44:26",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",3487.25,3468.75,3487.25,3487.25,3468.75,3487.25,1,3487.25,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPAMT13097"
"7",1695825866680,"27/09/2023 14:44:26",1695807866680,-5,"27/09/2023 04:44:26",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",1687.5,3468.75,3487.25,1687.5,3468.75,3487.25,1,1687.5,1799.75,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPAMT13097"
"8",1695825866681,"27/09/2023 14:44:26",1695807866681,-5,"27/09/2023 04:44:26",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",2343.75,3468.75,3488.25,2343.75,3468.75,3488.25,1,2343.75,1144.5,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPAMT13097"
"9",1695825866681,"27/09/2023 14:44:26",1695807866681,-5,"27/09/2023 04:44:26",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",3125,3468.75,3488.25,3125,3468.75,3488.25,1,3125,363.25,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPAMT13097"
"10",1695825924402,"27/09/2023 14:45:24",1695807924402,-5,"27/09/2023 04:45:24",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",57739.5,57718.75,57739.5,57739.5,57718.75,57739.5,1,57739.5,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPAMT13097"
"11",1695825924407,"27/09/2023 14:45:24",1695807924407,-5,"27/09/2023 04:45:24",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",53187.5,57718.75,57744.5,53187.5,57718.75,57744.5,1,53187.5,4557,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPAMT13097"
"12",1695825924407,"27/09/2023 14:45:24",1695807924407,-5,"27/09/2023 04:45:24",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",53875,57718.75,57745.5,53875,57718.75,57745.5,1,53875,3870.5,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPAMT13097"
"13",1695825924407,"27/09/2023 14:45:24",1695807924407,-5,"27/09/2023 04:45:24",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",54531.25,57718.75,57745.5,54531.25,57718.75,57745.5,1,54531.25,3214.25,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPAMT13097"
"14",1695825924409,"27/09/2023 14:45:24",1695807924409,-5,"27/09/2023 04:45:24",144636,4,"task-gjqt",NA,31896461,9431952,NA,"complete","dbvzfr","3HPZF4IVNSSVAULK2L07DSO1FRXYC3","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1364x768","1346x602",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT13097"
"1",1695823391686,"27/09/2023 14:03:11",1695808991686,-4,"27/09/2023 06:03:11",144636,4,"task-gjqt",NA,31897167,9432112,NA,"rejected - time limit reached","","3EJPLAJKESF6Z3MOOGPN5Z5TPYR6Z9","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","414x896","414x714",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT44779"
"2",1695823422241,"27/09/2023 14:03:42",1695809022241,-4,"27/09/2023 06:03:42",144636,4,"task-gjqt",NA,31897167,9432112,NA,"rejected - time limit reached","","3EJPLAJKESF6Z3MOOGPN5Z5TPYR6Z9","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","414x896","800x331",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",30530,30514,30530,30530,30514,30530,1,30530,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPAMT44779"
"3",1695823422253,"27/09/2023 14:03:42",1695809022253,-4,"27/09/2023 06:03:42",144636,4,"task-gjqt",NA,31897167,9432112,NA,"rejected - time limit reached","","3EJPLAJKESF6Z3MOOGPN5Z5TPYR6Z9","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","414x896","800x331",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",12003,30514,30530,12003,30514,30530,1,12003,18527,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPAMT44779"
"4",1695823422254,"27/09/2023 14:03:42",1695809022254,-4,"27/09/2023 06:03:42",144636,4,"task-gjqt",NA,31897167,9432112,NA,"rejected - time limit reached","","3EJPLAJKESF6Z3MOOGPN5Z5TPYR6Z9","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.6","414x896","800x331",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",27950,30514,30530,27950,30514,30530,1,27950,2580,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPAMT44779"
