"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.object.2.Response","Multiple.Choice.object.2.Quantised","Random_ID_new"
"1",1718028217580,"10/06/2024 14:03:37",1718031817580,1,"10/06/2024 16:03:37",180348,1,"questionnaire-xamc",NA,38153909,11220758,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 1 (Clone)",1,"ABICHDGEF","Passed AC2",NA,"1","2","SUPLCM24387"
"1",1718359183629,"14/06/2024 09:59:43",1718362783629,1,"14/06/2024 11:59:43",180348,1,"questionnaire-xamc",NA,38249995,11245520,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 124.0.0.0","1280x720","1283x554",NA,NA,0,"Attention Check 1 (Clone)",1,"BCADIEHFG","Passed AC2",NA,"1","2","SUPLCM46030"
"1",1718359261132,"14/06/2024 10:01:01",1718370061132,3,"14/06/2024 16:01:01",180348,1,"questionnaire-xamc",NA,38250021,11245524,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 125.0.0.0","360x806","980x1835",NA,NA,0,"Attention Check 1 (Clone)",1,"CDBEAFIGH","Passed AC2",NA,"1","2","SUPLCM52921"
"1",1718359496511,"14/06/2024 10:04:56",1718363096511,1,"14/06/2024 12:04:56",180348,1,"questionnaire-xamc",NA,38250147,11245549,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x813",NA,NA,0,"Attention Check 1 (Clone)",1,"DECFBGAHI","Passed AC2",NA,"1","2","SUPLCM66122"
"1",1718379535169,"14/06/2024 15:38:55",1718383135169,1,"14/06/2024 17:38:55",180348,1,"questionnaire-xamc",NA,38265158,11249236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1470x956","1200x699",NA,NA,0,"Attention Check 1 (Clone)",1,"EFDGCHBIA","Passed AC2",NA,"1","2","SUPLCM18638"
"1",1718618568678,"17/06/2024 10:02:48",1718622168678,1,"17/06/2024 12:02:48",180348,1,"questionnaire-xamc",NA,38327145,11265339,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1920x1080","2133x948",NA,NA,0,"Attention Check 1 (Clone)",1,"FGEHDICAB","Passed AC2",NA,"1","2","SUPLCM61449"
