"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks..video.and.audio.recordings...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID_new"
"1",1718028172590,"10/06/2024 14:02:52",1718031772590,1,"10/06/2024 16:02:52",180348,1,"questionnaire-s6dh",NA,38153891,11220758,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Consent (Clone)",7,"ABICHDGEF","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPLCM24387"
"1",1718359124459,"14/06/2024 09:58:44",1718362724459,1,"14/06/2024 11:58:44",180348,1,"questionnaire-s6dh",NA,38249968,11245520,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 124.0.0.0","1280x720","1283x554",NA,NA,0,"Consent (Clone)",7,"BCADIEHFG","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPLCM46030"
"1",1718359186211,"14/06/2024 09:59:46",1718369986211,3,"14/06/2024 15:59:46",180348,1,"questionnaire-s6dh",NA,38249994,11245524,NA,"complete",NA,NA,"computer","Desktop or Laptop","Linux x86_64","Chrome 125.0.0.0","360x806","980x1835",NA,NA,0,"Consent (Clone)",7,"CDBEAFIGH","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPLCM52921"
"1",1718359456267,"14/06/2024 10:04:16",1718363056267,1,"14/06/2024 12:04:16",180348,1,"questionnaire-s6dh",NA,38250126,11245549,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x813",NA,NA,0,"Consent (Clone)",7,"DECFBGAHI","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPLCM66122"
"1",1718379501077,"14/06/2024 15:38:21",1718383101077,1,"14/06/2024 17:38:21",180348,1,"questionnaire-s6dh",NA,38265148,11249236,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1470x956","1200x647",NA,NA,0,"Consent (Clone)",7,"EFDGCHBIA","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPLCM18638"
"1",1718618528570,"17/06/2024 10:02:08",1718622128570,1,"17/06/2024 12:02:08",180348,1,"questionnaire-s6dh",NA,38327130,11265339,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1920x1080","2133x948",NA,NA,0,"Consent (Clone)",7,"FGEHDICAB","Passed AC2",NA,"1","1","1","1","1","1","1","1","1","1","1","SUPLCM61449"
