"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1701279461158,"29/11/2023 17:37:41",1701279461158,0,"29/11/2023 17:37:41",154366,3,"questionnaire-wop8",NA,33302799,9860482,NA,"complete",NA,"656773d7099cebee231fd9fb","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1092x681",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2",NA,"1-0","1","SUPPRF08618"
"1",1701281549255,"29/11/2023 18:12:29",1701281549255,0,"29/11/2023 18:12:29",154366,3,"questionnaire-wop8",NA,33303628,9860753,NA,"complete",NA,"65677c149b3b22c39c0b7b43","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1512x982","1512x824",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1-0","1","SUPPRF47263"
"1",1701282751682,"29/11/2023 18:32:31",1701282751682,0,"29/11/2023 18:32:31",154366,3,"questionnaire-wop8",NA,33304115,9860848,NA,"complete",NA,"65677f11e0560086db012bb5","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1920x1080","1920x923",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2",NA,"1-0","1","SUPPRF80291"
"1",1701283058181,"29/11/2023 18:37:38",1701283058181,0,"29/11/2023 18:37:38",154366,3,"questionnaire-wop8",NA,33304296,9860857,NA,"complete",NA,"65677eb013b2b84a4b31ef67","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","2560x1440","2560x1361",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2",NA,"1-0","1","SUPPRF42417"
"1",1701283338322,"29/11/2023 18:42:18",1701283338322,0,"29/11/2023 18:42:18",154366,3,"questionnaire-wop8",NA,33304438,9861027,NA,"complete",NA,"6567847a53d73d303b831be3","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x783",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2",NA,"1-0","1","SUPPRF79567"
"1",1701284442448,"29/11/2023 19:00:42",1701262842448,-6,"29/11/2023 07:00:42",154366,3,"questionnaire-wop8",NA,33305112,9861115,NA,"complete",NA,"6567879ce5d47bbeacb317a6","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1416x677",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2",NA,"1-0","1","SUPPRF79528"
"1",1701285453249,"29/11/2023 19:17:33",1701285453249,0,"29/11/2023 19:17:33",154366,3,"questionnaire-wop8",NA,33305932,9861336,NA,"complete",NA,"65678c1c21dd37d57dd05676","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x779",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2",NA,"1-0","1","SUPPRF39307"
"1",1701285921687,"29/11/2023 19:25:21",1701264321687,-6,"29/11/2023 07:25:21",154366,3,"questionnaire-wop8",NA,33306255,9861333,NA,"complete",NA,"65678bbcbfc497603a098e9f","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1442x757","1440x753",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2",NA,"1-0","1","SUPPRF16774"
"1",1701286535256,"29/11/2023 19:35:35",1701257735256,-8,"29/11/2023 03:35:35",154366,3,"questionnaire-wop8",NA,33306555,9861419,NA,"complete",NA,"65678e9eab63379c5388dfa4","computer","Desktop or Laptop","Windows 10","Chrome 119.0.0.0","1927x943","1920x941",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2",NA,"1-0","1","SUPPRF50800"
"1",1701287225378,"29/11/2023 19:47:05",1701269225378,-5,"29/11/2023 09:47:05",154366,3,"questionnaire-wop8",NA,33307113,9861535,NA,"complete",NA,"656791bfcfaa2c35b71a697e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2",NA,"1-0","1","SUPPRF59946"
