"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1699640075132,"10/11/2023 18:14:35",1699640075132,0,"10/11/2023 18:14:35",151512,5,"task-gjqt",NA,32874805,9735633,NA,"complete",NA,"654e710ffcc1748009be7272","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x702",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF45424"
"2",1699640096621,"10/11/2023 18:14:56",1699640096621,0,"10/11/2023 18:14:56",151512,5,"task-gjqt",NA,32874805,9735633,NA,"complete",NA,"654e710ffcc1748009be7272","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x702",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",21499.665,21482.999,21499.665,21499.665,21482.999,21499.665,1,21499.665,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF45424"
"3",1699640096624,"10/11/2023 18:14:56",1699640096624,0,"10/11/2023 18:14:56",151512,5,"task-gjqt",NA,32874805,9735633,NA,"complete",NA,"654e710ffcc1748009be7272","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x702",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",7549.698,21482.999,21499.665,7549.698,21482.999,21499.665,1,7549.698,13949.967,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF45424"
"4",1699640096625,"10/11/2023 18:14:56",1699640096625,0,"10/11/2023 18:14:56",151512,5,"task-gjqt",NA,32874805,9735633,NA,"complete",NA,"654e710ffcc1748009be7272","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x702",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",15132.99,21482.999,21499.665,15132.99,21482.999,21499.665,1,15132.99,6366.675,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF45424"
"5",1699640096625,"10/11/2023 18:14:56",1699640096625,0,"10/11/2023 18:14:56",151512,5,"task-gjqt",NA,32874805,9735633,NA,"complete",NA,"654e710ffcc1748009be7272","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x702",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",20699.697,21482.999,21499.665,20699.697,21482.999,21499.665,1,20699.697,799.967999999997,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF45424"
"6",1699640116120,"10/11/2023 18:15:16",1699640116120,0,"10/11/2023 18:15:16",151512,5,"task-gjqt",NA,32874805,9735633,NA,"complete",NA,"654e710ffcc1748009be7272","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x702",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",19523.275,19516.411,19523.275,19523.275,19516.411,19523.275,1,19523.275,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF45424"
"7",1699640116123,"10/11/2023 18:15:16",1699640116123,0,"10/11/2023 18:15:16",151512,5,"task-gjqt",NA,32874805,9735633,NA,"complete",NA,"654e710ffcc1748009be7272","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x702",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",4466.488,19516.411,19527.5749999998,4466.488,19516.411,19527.5749999998,1,4466.488,15061.0869999998,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF45424"
"8",1699640116124,"10/11/2023 18:15:16",1699640116124,0,"10/11/2023 18:15:16",151512,5,"task-gjqt",NA,32874805,9735633,NA,"complete",NA,"654e710ffcc1748009be7272","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x702",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",12033.114,19516.411,19528.275,12033.114,19516.411,19528.275,1,12033.114,7495.161,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF45424"
"9",1699640116125,"10/11/2023 18:15:16",1699640116125,0,"10/11/2023 18:15:16",151512,5,"task-gjqt",NA,32874805,9735633,NA,"complete",NA,"654e710ffcc1748009be7272","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x702",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",18283.127,19516.411,19529.0749999998,18283.127,19516.411,19529.0749999998,1,18283.127,1245.94799999981,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF45424"
"10",1699640141490,"10/11/2023 18:15:41",1699640141490,0,"10/11/2023 18:15:41",151512,5,"task-gjqt",NA,32874805,9735633,NA,"complete",NA,"654e710ffcc1748009be7272","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 119.0.0.0","1440x900","1440x702",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2",NA,"Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",25378.5639999997,25366.177,25378.5639999997,25378.5639999997,25366.177,25378.5639999997,1,25378.5639999997,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF45424"
