"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1695817962738,"27/09/2023 12:32:42",1695803562738,-4,"27/09/2023 04:32:42",144636,3,"task-hbx7",NA,31894361,9431509,NA,"complete","osbhtc","3RYC5T2D79S57II2TVUJPWUBBMLRPU","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x747",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT38416"
"2",1695817969180,"27/09/2023 12:32:49",1695803569180,-4,"27/09/2023 04:32:49",144636,3,"task-hbx7",NA,31894361,9431509,NA,"complete","osbhtc","3RYC5T2D79S57II2TVUJPWUBBMLRPU","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x747",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",6352.114,6335.503,6352.114,6352.114,6335.503,6352.114,1,6352.114,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPAMT38416"
"3",1695817980786,"27/09/2023 12:33:00",1695803580786,-4,"27/09/2023 04:33:00",144636,3,"task-hbx7",NA,31894361,9431509,NA,"complete","osbhtc","3RYC5T2D79S57II2TVUJPWUBBMLRPU","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x747",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",11623.611,11614.495,11623.611,11623.611,11614.495,11623.611,1,11623.611,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPAMT38416"
"4",1695817993338,"27/09/2023 12:33:13",1695803593338,-4,"27/09/2023 04:33:13",144636,3,"task-hbx7",NA,31894361,9431509,NA,"complete","osbhtc","3RYC5T2D79S57II2TVUJPWUBBMLRPU","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x747",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","spepx9",3,"continue","",12560.3160000477,12552.113,12560.3160000477,12560.3160000477,12552.113,12560.3160000477,1,12560.3160000477,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPAMT38416"
"5",1695817997457,"27/09/2023 12:33:17",1695803597457,-4,"27/09/2023 04:33:17",144636,3,"task-hbx7",NA,31894361,9431509,NA,"complete","osbhtc","3RYC5T2D79S57II2TVUJPWUBBMLRPU","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x747",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 9","8nvnao",4,"continue","",4128.003,4123.637,4128.003,4128.003,4123.637,4128.003,1,4128.003,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPAMT38416"
"6",1695817997460,"27/09/2023 12:33:17",1695803597460,-4,"27/09/2023 04:33:17",144636,3,"task-hbx7",NA,31894361,9431509,NA,"complete","osbhtc","3RYC5T2D79S57II2TVUJPWUBBMLRPU","computer","Desktop or Laptop","Windows 10","Chrome 116.0.0.0","1536x864","1536x747",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"ABJCIDHEGF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT38416"
"1",1695821808065,"27/09/2023 13:36:48",1695803808065,-5,"27/09/2023 03:36:48",144636,3,"task-hbx7",NA,31894490,9431510,NA,"complete","vcnpts","3FIJLY1B60384SDT20UP87GS8YAFPN","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1536x960","1536x835",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"BCADJEIFHG","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPAMT74201"
"2",1695821811484,"27/09/2023 13:36:51",1695803811484,-5,"27/09/2023 03:36:51",144636,3,"task-hbx7",NA,31894490,9431510,NA,"complete","vcnpts","3FIJLY1B60384SDT20UP87GS8YAFPN","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1536x960","1536x835",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",2797.06099998808,2793.693,2797.06099998808,2797.06099998808,2793.693,2797.06099998808,1,2797.06099998808,0,0,NA,"Click To Continue","Continue Button",2,"object-1944","Task Instructions",NA,"SUPAMT74201"
"3",1695821815566,"27/09/2023 13:36:55",1695803815566,-5,"27/09/2023 03:36:55",144636,3,"task-hbx7",NA,31894490,9431510,NA,"complete","vcnpts","3FIJLY1B60384SDT20UP87GS8YAFPN","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1536x960","1536x835",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",4084.586,4078.521,4084.586,4084.586,4078.521,4084.586,1,4084.586,0,0,NA,"Click To Continue","Continue Button",2,"object-7","Task Instructions",NA,"SUPAMT74201"
"4",1695821820555,"27/09/2023 13:37:00",1695803820555,-5,"27/09/2023 03:37:00",144636,3,"task-hbx7",NA,31894490,9431510,NA,"complete","vcnpts","3FIJLY1B60384SDT20UP87GS8YAFPN","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1536x960","1536x835",NA,NA,0,"Task Introduction and Instructions (Clone)",9,"BCADJEIFHG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","spepx9",3,"continue","",4995.54699997616,4993.404,4995.54699997616,4995.54699997616,4993.404,4995.54699997616,1,4995.54699997616,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPAMT74201"
