"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day","Multiple.Choice.Grid.object.2.I.swim.across.the.Atlantic.Ocean.to.get.to.work.every.day.Quantised","Random_ID"
"1",1698420646207,"27/10/2023 15:30:46",1698424246207,1,"27/10/2023 17:30:46",149662,3,"questionnaire-wop8",NA,32535292,9628524,NA,"complete",NA,"653bd292778969f4e8e9aefa","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x800","1280x683",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2","","1-0","1","SUPPRF96217"
"1",1698420789124,"27/10/2023 15:33:09",1698424389124,1,"27/10/2023 17:33:09",149662,3,"questionnaire-wop8",NA,32535461,9628631,NA,"complete",NA,"653bd5d658d21f476a1a1aef","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x782",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2","","1-0","1","SUPPRF72685"
"1",1698420894199,"27/10/2023 15:34:54",1698395694199,-7,"27/10/2023 01:34:54",149662,3,"questionnaire-wop8",NA,32535586,9628625,NA,"complete",NA,"653bd5af6778e1739b20621f","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2","","1-0","1","SUPPRF43781"
"1",1698420918038,"27/10/2023 15:35:18",1698424518038,1,"27/10/2023 17:35:18",149662,3,"questionnaire-wop8",NA,32535631,9628642,NA,"complete",NA,"653bd5499f1d379605bd3e8b","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1920x1080","1872x966",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1-0","1","SUPPRF03208"
"1",1698421211097,"27/10/2023 15:40:11",1698424811097,1,"27/10/2023 17:40:11",149662,3,"questionnaire-wop8",NA,32536001,9628678,NA,"complete",NA,"653bd6b99cabb88e6b4d37d8","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1360x768","1360x651",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1-0","1","SUPPRF83713"
"1",1698421234223,"27/10/2023 15:40:34",1698424834223,1,"27/10/2023 17:40:34",149662,3,"questionnaire-wop8",NA,32536034,9628687,NA,"complete",NA,"653bd6ce91a317355c77e660","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5.1","810x1080","1080x707",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2","","1-0","1","SUPPRF76101"
"1",1698421572629,"27/10/2023 15:46:12",1698407172629,-4,"27/10/2023 07:46:12",149662,3,"questionnaire-wop8",NA,32536482,9628711,NA,"complete",NA,"653bd7791ae04967e68bd4c6","computer","Desktop or Laptop","Linux x86_64","Firefox 108.0","1920x1080","1334x717",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1-0","1","SUPPRF77733"
"1",1698421660617,"27/10/2023 15:47:40",1698425260617,1,"27/10/2023 17:47:40",149662,3,"questionnaire-wop8",NA,32536581,9628692,NA,"complete",NA,"653bd71a4526933685a2f45e","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","2048x1152","2048x1027",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1-0","1","SUPPRF74630"
"1",1698421793354,"27/10/2023 15:49:53",1698425393354,1,"27/10/2023 17:49:53",149662,3,"questionnaire-wop8",NA,32536722,9628663,NA,"complete",NA,"653bd5795f2d7f3a95a5ae8d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 117.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2","","1-0","1","SUPPRF97320"
"1",1698421798442,"27/10/2023 15:49:58",1698425398442,1,"27/10/2023 17:49:58",149662,3,"questionnaire-wop8",NA,32536727,9628800,NA,"complete",NA,"653bd8e33499d0034dcd032b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 115.0.0.0","1440x900","1440x782",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2","","1-0","1","SUPPRF80658"
"1",1698421912276,"27/10/2023 15:51:52",1698425512276,1,"27/10/2023 17:51:52",149662,3,"questionnaire-wop8",NA,32536835,9628817,NA,"complete",NA,"653bda672a5167b217d6fd33","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1-0","1","SUPPRF03421"
"1",1698421977273,"27/10/2023 15:52:57",1698425577273,1,"27/10/2023 17:52:57",149662,3,"questionnaire-wop8",NA,32536905,9628762,NA,"complete",NA,"653bd84a968964cf047d3858","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1396x506",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2","","1-0","1","SUPPRF19517"
"1",1698422007120,"27/10/2023 15:53:27",1698425607120,1,"27/10/2023 17:53:27",149662,3,"questionnaire-wop8",NA,32536935,9628791,NA,"complete",NA,"653bd7aaaa7b6dc43e97116b","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 16.5","1024x1366","1366x917",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1-0","1","SUPPRF90136"
"1",1698422034215,"27/10/2023 15:53:54",1698425634215,1,"27/10/2023 17:53:54",149662,3,"questionnaire-wop8",NA,32536957,9628743,NA,"rejected - time limit reached",NA,"653bd88a0e0f1ce72623a4ba","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.61","1281x721","1540x757",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1-0","1","SUPPRF69688"
"1",1698422144398,"27/10/2023 15:55:44",1698425744398,1,"27/10/2023 17:55:44",149662,3,"questionnaire-wop8",NA,32537051,9628821,NA,"complete",NA,"653bda4c729156adbc3a6b16","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 118.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 2 (Clone)",1,"CDBEAFJGIH","Passed AC2","","1-0","1","SUPPRF51200"
"1",1698422180684,"27/10/2023 15:56:20",1698425780684,1,"27/10/2023 17:56:20",149662,3,"questionnaire-wop8",NA,32537070,9628789,NA,"complete",NA,"653bd995afe0107d9b73839d","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x577",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2","","1-0","1","SUPPRF48856"
"1",1698422214276,"27/10/2023 15:56:54",1698425814276,1,"27/10/2023 17:56:54",149662,3,"questionnaire-wop8",NA,32537101,9628838,NA,"complete",NA,"653bdb1213ec975d96435720","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x815",NA,NA,0,"Attention Check 2 (Clone)",1,"FGEHDICJBA","Passed AC2","","1-0","1","SUPPRF21828"
"1",1698422182752,"27/10/2023 15:56:22",1698425782752,1,"27/10/2023 17:56:22",149662,3,"questionnaire-wop8",NA,32537289,9628839,NA,"rejected - time limit reached",NA,"653bdb017db0812e0bd830ee","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1280x720","1280x585",NA,NA,0,"Attention Check 2 (Clone)",1,"GHFIEJDACB","Passed AC2","","1-0","1","SUPPRF00818"
"1",1698422563761,"27/10/2023 16:02:43",1698426163761,1,"27/10/2023 18:02:43",149662,3,"questionnaire-wop8",NA,32537397,9628832,NA,"complete",NA,"653bdad108a6df52228323f8","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x960","1536x835",NA,NA,0,"Attention Check 2 (Clone)",1,"HIGJFAEBDC","Passed AC2","","1-0","1","SUPPRF86181"
"1",1698422713982,"27/10/2023 16:05:13",1698426313982,1,"27/10/2023 18:05:13",149662,3,"questionnaire-wop8",NA,32537616,9628807,NA,"complete",NA,"653bda27b8f3288bed738420","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x1003",NA,NA,0,"Attention Check 2 (Clone)",1,"DECFBGAHJI","Passed AC2","","1-0","1","SUPPRF34485"
"1",1698422836475,"27/10/2023 16:07:16",1698426436475,1,"27/10/2023 18:07:16",149662,3,"questionnaire-wop8",NA,32537758,9628814,NA,"complete",NA,"653bda4711540113ed45dabd","computer","Desktop or Laptop","Windows 10","Edge 117.0.2045.60","1536x864","1528x750",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1-0","1","SUPPRF79962"
"1",1698422947303,"27/10/2023 16:09:07",1698426547303,1,"27/10/2023 18:09:07",149662,3,"questionnaire-wop8",NA,32537963,9628844,NA,"complete",NA,"653bdb0f3da3a91a67425058","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x911",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2","","1-0","1","SUPPRF44058"
"1",1698425228937,"27/10/2023 16:47:08",1698428828937,1,"27/10/2023 18:47:08",149662,3,"questionnaire-wop8",NA,32539082,9629160,NA,"complete",NA,"653be6b7919f122c371b20a5","computer","Desktop or Laptop","Windows 10","Opera 102.0.0.0","1536x864","1495x715",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1-0","1","SUPPRF28831"
"1",1698422478585,"27/10/2023 16:01:18",1698426078585,1,"27/10/2023 18:01:18",149662,3,"questionnaire-wop8",NA,32537309,9628782,NA,"complete",NA,"653bd6fc834d3a97d7410f2e","computer","Desktop or Laptop","Windows 10","Edge 118.0.2088.69","1707x1067","1659x945",NA,NA,0,"Attention Check 2 (Clone)",1,"EFDGCHBIAJ","Passed AC2","","1-0","1","SUPPRF12765"
"1",1698421952575,"27/10/2023 15:52:32",1698425552575,1,"27/10/2023 17:52:32",149662,3,"questionnaire-wop8",NA,32536872,9628823,NA,"complete",NA,"653bda949357e3bcf65890fc","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x963",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2","","1-0","1","SUPPRF01236"
"1",1698421948843,"27/10/2023 15:52:28",1698425548843,1,"27/10/2023 17:52:28",149662,3,"questionnaire-wop8",NA,32536866,9628819,NA,"complete",NA,"653bda562ec68225405aea75","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1920x1080","1920x931",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1-0","1","SUPPRF25745"
"1",1698421935223,"27/10/2023 15:52:15",1698425535223,1,"27/10/2023 17:52:15",149662,3,"questionnaire-wop8",NA,32536848,9628804,NA,"complete",NA,"653bd9ee3da3a91a67425009","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x695",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Failed AC2","Passed AC1","0-2","3","SUPPRF88012"
"1",1698421508981,"27/10/2023 15:45:08",1698425108981,1,"27/10/2023 17:45:08",149662,3,"questionnaire-wop8",NA,32536409,9628698,NA,"complete",NA,"653bd759cb38bfade877e741","computer","Desktop or Laptop","Mac OS 10.15.7","Safari 17.0","1440x900","1440x773",NA,NA,0,"Attention Check 2 (Clone)",1,"IJHAGBFCED","Passed AC2","","1-0","1","SUPPRF87860"
"1",1698421278079,"27/10/2023 15:41:18",1698424878079,1,"27/10/2023 17:41:18",149662,3,"questionnaire-wop8",NA,32536094,9628709,NA,"rejected - time limit reached",NA,"653bd7753b287c332000cffe","computer","Desktop or Laptop","Windows 10","Chrome 117.0.0.0","1280x720","1280x595",NA,NA,0,"Attention Check 2 (Clone)",1,"JAIBHCGDFE","Passed AC2","","1-0","1","SUPPRF30226"
"1",1698429866540,"27/10/2023 18:04:26",1698415466540,-4,"27/10/2023 10:04:26",149662,3,"questionnaire-wop8",NA,32540766,9629399,NA,"complete",NA,"653bf72b72d9debab52896cd","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 117.0.0.0","1366x768","1366x644",NA,NA,0,"Attention Check 2 (Clone)",1,"ABJCIDHEGF","Passed AC2","","1-0","1","SUPPRF14681"
"1",1698421258478,"27/10/2023 15:40:58",1698424858478,1,"27/10/2023 17:40:58",149662,3,"questionnaire-wop8",NA,32536067,9628727,NA,"complete",NA,"653bd803dd62f70ac61d69ec","computer","Desktop or Laptop","Windows 10","Chrome 118.0.0.0","1536x864","1536x715",NA,NA,0,"Attention Check 2 (Clone)",1,"BCADJEIFHG","Passed AC2","","1-0","1","SUPPRF21477"
