"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Consent.Form.object.2.I.have.read.and.understood.the.information.sheet.and.hereby.give.my.consent.to.take.part.in.this.experiment.in.full.knowledge.that.data.is.being.recorded...I.Agree.","Consent.Form.object.2.I.have.read.the.information.above.and.understand.I.can.email.the.researchers.with.any.questions...I.Agree.","Consent.Form.object.2.I.consent.to.the.collection.of.the.following.types.of.research.data..Mental.health.questionnaires.and.performance.on.computerised.tasks..video.and.audio.recordings...I.Agree.","Consent.Form.object.2.I.understand.that.no.identifiable.personal.information.will.be.collected.and.that.my.data.will.be.stored.securely.and.anonymously...I.Agree.","Consent.Form.object.2.I.understand.that.participation.is.completely.voluntary.and.that.I.can.withdraw.at.any.point.without.giving.any.reason.and.without.any.penalty..simply.by.closing.my.browser...I.Agree.","Consent.Form.object.2.I.understand.that.confidentiality.will.be.strictly.adhered.to.and.it.will.not.be.possible.to.identify.me.in.any.publications.or.presentations...I.Agree.","Consent.Form.object.2.I.understand.the.benefits.of.participating.as.stated.in.the.Information.Sheet..including.the.receipt.of.financial.compensation...I.Agree.","Consent.Form.object.2.I.understand.that.only.fully.anonymised.research.data.from.the.study.will.be.presented..published.or.archived.in.an.open.access.repository..which.might.be.used.for.future.analysis.by.other.researchers.not.connected.with.UCL...I.Agree.","Consent.Form.object.2.I.hereby.confirm.that....a..I.understand.the.inclusion.criteria.as.detailed.in.the.Study.Description..b..I.meet.these.criteria..and.do.not.meet.any.of.the.exclusion.criteria..c..I.do.not.have.current.or.past.experiences.of.psychosis.or.neurological.conditions....I.Agree.","Consent.Form.object.2.I.confirm.that.I.have.a.good.internet.connection...I.Agree.","Consent.Form.object.2.I.consent.to.take.part.in.the.study...I.Agree.","Random_ID"
"1",1705068020460,"12/01/2024 14:00:20",1705068020460,0,"12/01/2024 14:00:20",159402,5,"questionnaire-s6dh",NA,34161727,10092474,NA,"complete",NA,"65a144f640468d7e7900997a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x921",NA,NA,0,"Consent (Clone)",7,"ABJCIDHEGF","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF32005"
"1",1705068180136,"12/01/2024 14:03:00",1705068180136,0,"12/01/2024 14:03:00",159402,5,"questionnaire-s6dh",NA,34161805,10092500,NA,"complete",NA,"65a1468496048e77437194c7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","757x697",NA,NA,0,"Consent (Clone)",7,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF78530"
"1",1705068507483,"12/01/2024 14:08:27",1705068507483,0,"12/01/2024 14:08:27",159402,5,"questionnaire-s6dh",NA,34162003,10092547,NA,"complete",NA,"65a147618511659de5c88fb9","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1707x1067","1707x898",NA,NA,0,"Consent (Clone)",7,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF46014"
"1",1705068688440,"12/01/2024 14:11:28",1705072288440,1,"12/01/2024 16:11:28",159402,5,"questionnaire-s6dh",NA,34162115,10092575,NA,"complete",NA,"65a1472bf5ea01bcecb231f9","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x641",NA,NA,0,"Consent (Clone)",7,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF09101"
"1",1705069405149,"12/01/2024 14:23:25",1705069405149,0,"12/01/2024 14:23:25",159402,5,"questionnaire-s6dh",NA,34162576,10092679,NA,"complete",NA,"65a14b4c4872a40fd4423319","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","821x644",NA,NA,0,"Consent (Clone)",7,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF63428"
"1",1705069685886,"12/01/2024 14:28:05",1705040885886,-8,"11/01/2024 22:28:05",159402,5,"questionnaire-s6dh",NA,34162742,10092712,NA,"rejected - time limit reached",NA,"65a14c37a2c63e9c86423612","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1360x768","1360x607",NA,NA,0,"Consent (Clone)",7,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF93066"
"1",1705069932089,"12/01/2024 14:32:12",1705069932089,0,"12/01/2024 14:32:12",159402,5,"questionnaire-s6dh",NA,34162944,10092746,NA,"complete",NA,"65a14cd1a3191f00e7c88ffb","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x963",NA,NA,0,"Consent (Clone)",7,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF51545"
"1",1705070386045,"12/01/2024 14:39:46",1705070386045,0,"12/01/2024 14:39:46",159402,5,"questionnaire-s6dh",NA,34163265,10092825,NA,"complete",NA,"65a14d671e9485c49e340930","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x695",NA,NA,0,"Consent (Clone)",7,"JAIBHCGDFE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF46842"
"1",1705070631018,"12/01/2024 14:43:51",1705070631018,0,"12/01/2024 14:43:51",159402,5,"questionnaire-s6dh",NA,34163461,10092873,NA,"complete",NA,"65a15016d8055806a2430ddc","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 119.0.0.0","1366x768","1366x681",NA,NA,0,"Consent (Clone)",7,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF66477"
"1",1705071029851,"12/01/2024 14:50:29",1705049429851,-6,"12/01/2024 02:50:29",159402,5,"questionnaire-s6dh",NA,34164056,10092956,NA,"complete",NA,"65a14f466d34095a6100528d","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1440x779",NA,NA,0,"Consent (Clone)",7,"CDBEAFJGIH","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF37836"
"1",1705071531094,"12/01/2024 14:58:51",1705071531094,0,"12/01/2024 14:58:51",159402,5,"questionnaire-s6dh",NA,34164893,10093034,NA,"complete",NA,"65a1534b0fb76960d3e65b56","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"Consent (Clone)",7,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF68071"
"1",1705071601982,"12/01/2024 15:00:01",1705071601982,0,"12/01/2024 15:00:01",159402,5,"questionnaire-s6dh",NA,34164942,10093042,NA,"rejected - time limit reached",NA,"65a1535bb2e78411115538c2","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1707x960","852x865",NA,NA,0,"Consent (Clone)",7,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF66281"
"1",1705071992734,"12/01/2024 15:06:32",1705071992734,0,"12/01/2024 15:06:32",159402,5,"questionnaire-s6dh",NA,34165448,10093094,NA,"complete",NA,"65a15560c6386e8d18613a13","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1536x703",NA,NA,0,"Consent (Clone)",7,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF90670"
"1",1705073367421,"12/01/2024 15:29:27",1705055367421,-5,"12/01/2024 05:29:27",159402,5,"questionnaire-s6dh",NA,34167049,10093361,NA,"complete",NA,"65a15ac3d44a8004da58e998","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"Consent (Clone)",7,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF04224"
"1",1705074297858,"12/01/2024 15:44:57",1705056297858,-5,"12/01/2024 05:44:57",159402,5,"questionnaire-s6dh",NA,34168459,10093577,NA,"complete",NA,"65a15dc5f71d08445d43cd2d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x953",NA,NA,0,"Consent (Clone)",7,"JAIBHCGDFE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF32044"
"1",1705074430730,"12/01/2024 15:47:10",1705056430730,-5,"12/01/2024 05:47:10",159402,5,"questionnaire-s6dh",NA,34168646,10093603,NA,"complete",NA,"65a15d0d3e1912510f60bbfc","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x911",NA,NA,0,"Consent (Clone)",7,"ABJCIDHEGF","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF83502"
"1",1705074658295,"12/01/2024 15:50:58",1705056658295,-5,"12/01/2024 05:50:58",159402,5,"questionnaire-s6dh",NA,34168920,10093652,NA,"complete",NA,"65a15ea0d62ae4c19c69ed6b","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","1463x726",NA,NA,0,"Consent (Clone)",7,"BCADJEIFHG","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF10027"
"1",1705075307193,"12/01/2024 16:01:47",1705078907193,1,"12/01/2024 18:01:47",159402,5,"questionnaire-s6dh",NA,34169603,10093763,NA,"complete",NA,"65a161d2ba04f1ce27d2d8d5","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1536x864","1920x922",NA,NA,0,"Consent (Clone)",7,"DECFBGAHJI","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF56972"
"1",1705076591518,"12/01/2024 16:23:11",1705076591518,0,"12/01/2024 16:23:11",159402,5,"questionnaire-s6dh",NA,34170592,10093957,NA,"rejected - time limit reached",NA,"65a1675e1ebc3126652d2bff","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 119.0.0.0","1300x730","1300x596",NA,NA,0,"Consent (Clone)",7,"FGEHDICJBA","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF52091"
"1",1705076641050,"12/01/2024 16:24:01",1705047841050,-8,"12/01/2024 00:24:01",159402,5,"questionnaire-s6dh",NA,34170629,10093965,NA,"complete",NA,"65a1678a93a00fa46c038c01","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1920x1080","1920x919",NA,NA,0,"Consent (Clone)",7,"GHFIEJDACB","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF41451"
"1",1705078271431,"12/01/2024 16:51:11",1705060271431,-5,"12/01/2024 06:51:11",159402,5,"questionnaire-s6dh",NA,34171743,10094223,NA,"complete",NA,"65a16de5e749c9037cbe310a","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1600x900","1600x765",NA,NA,0,"Consent (Clone)",7,"HIGJFAEBDC","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF12886"
"1",1705078785954,"12/01/2024 16:59:45",1705060785954,-5,"12/01/2024 06:59:45",159402,5,"questionnaire-s6dh",NA,34172224,10094344,NA,"complete",NA,"65a16f56ff22f2a8435612d7","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1366x768","1366x641",NA,NA,0,"Consent (Clone)",7,"IJHAGBFCED","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF87604"
"1",1705079560907,"12/01/2024 17:12:40",1705057960907,-6,"12/01/2024 05:12:40",159402,5,"questionnaire-s6dh",NA,34172680,10094440,NA,"complete",NA,"65a172f14e214b0e5d4dd1c7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1440x900","1263x669",NA,NA,0,"Consent (Clone)",7,"JAIBHCGDFE","Passed AC2","","1","1","1","1","1","1","1","1","1","1","1","SUPPRF77981"
